epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,messages
1,train,6.307130813598633,79.75,79.75,1.5,4.88671875,4.88671875,4713,10,5.8125,13.875,5.796691192179875,5.796833680667048,5.799200780960753,5.841426397148209,5.686421683865124,5.688909823225119,5.7288111115034965,5.867722119976077,0.5810546875,,,5.83984375,0.3147178532309756,0.5659810276513259,0.3938873006574166,0.35128721945373304,8.592528995279824,4.007280064531425,0.46636794204974624,3.5027132743958074,2.197400378286294,0.6273423503855963,8.581075822152957,3.965972305958508,0.46217658346753326,baseline
2,train,2.922280788421631,90.0,90.0,1.4736328125,4.859375,4.859375,1028,10,5.875,13.7265625,5.867676574863445,5.867820331276544,5.870784899059731,5.912637297200922,5.812447951364115,5.814929307412264,5.864296010955155,5.992857898105676,0.57177734375,,,5.890625,0.331697803739862,0.5770790828993749,0.41889592767309497,0.36449584316224204,8.597309280158923,4.601117686253364,0.5351811289227356,3.480026003325694,2.433256831426463,0.6992065085436476,8.593571756574395,4.557705606170589,0.5303621980794864,baseline
3,train,2.322493553161621,92.0625,92.0625,1.4482421875,4.88671875,4.88671875,622,10,5.81640625,13.6015625,5.803276112419013,5.80342060031662,5.806415189270199,5.848477506856032,5.735343360614908,5.737834110796758,5.787453649930164,5.916622126052097,0.572265625,,,5.82421875,0.3330239342288014,0.5580352110608671,0.4056315765828196,0.38130761571068433,8.596519523402453,4.73771286348012,0.5511198864357328,3.4732399869660195,2.5088991993231233,0.7223512365221624,8.589222762904088,4.714599803455427,0.548897139310121,baseline
4,train,1.786083459854126,93.75,93.75,1.4228515625,4.9296875,4.9296875,559,10,6.15625,13.8125,6.1411725577213705,6.14131532939307,6.145770429854773,6.185614345080772,6.103152901415744,6.105606228622928,6.178889697362847,6.280747833749987,0.55419921875,,,6.1640625,0.33813925381364346,0.5442946854309564,0.41389221921172964,0.37847586097634467,8.598637465404446,5.064369955966869,0.5889735410223695,3.4924015197904996,2.6198573324476273,0.750159257920832,8.59759346959072,5.041768612684844,0.5864162606102906,baseline
5,train,1.2583264112472534,95.375,95.375,1.3974609375,4.921875,4.921875,941,10,6.91796875,13.78125,6.91092068630156,6.911058380272284,6.917399403162129,6.953342094524867,6.808168229174843,6.8105453330980215,6.913957719744351,6.978416543207631,0.498046875,,,6.9296875,0.3401739701990424,0.5529598942336831,0.38500857510635955,0.36522682129816036,8.596037963394897,5.569369003593574,0.6478995354964698,3.4922196151435916,2.8269332999666403,0.8094947086683733,8.594209367922089,5.548859433829544,0.6456509489448417,baseline
6,train,1.0138351917266846,96.375,96.375,1.373046875,4.9453125,4.9453125,1140,10,6.9140625,13.8046875,6.899341535485091,6.899480012688398,6.90661727504163,6.941965207925555,6.835355167909812,6.837731910059632,6.953067742867554,7.005481518015114,0.499267578125,,,6.92578125,0.31423296015025975,0.5535085622672349,0.37645994991028126,0.3390404594678042,8.593772611041778,5.6831833455931156,0.6613141402288247,3.47320458950462,2.8330727738090102,0.8156941812094889,8.592914114494452,5.648074823554325,0.6572944577704091,baseline
7,train,0.7835017442703247,97.0,97.0,1.349609375,4.98046875,4.98046875,1269,10,7.31640625,13.9140625,7.305685671422686,7.3058216535398754,7.314199221360669,7.347282034706582,7.243795052287041,7.246126605997401,7.3816178699506585,7.409598344437018,0.47412109375,,,7.33203125,0.30586129893132535,0.5489515260952158,0.36353268896106555,0.3414177785446899,8.595250935594905,6.1166705613435175,0.7116337390468709,3.475352522529201,3.0085504119709308,0.8656820833189742,8.594621841590035,6.10042189288148,0.709795265611463,baseline
8,train,0.7385311722755432,97.125,97.125,1.326171875,4.98046875,4.98046875,1223,10,7.39453125,13.953125,7.38310228556891,7.3832378244934045,7.392303673151576,7.424516546316822,7.293409621590783,7.295737672145014,7.441746671034996,7.458811575738981,0.469970703125,,,7.40234375,0.2988420898719968,0.5583489490811104,0.3627144588636701,0.3414449266436903,8.592259667558936,6.222507703680047,0.7241992146924795,3.5152231016512,3.0195678942125497,0.8589975107964478,8.591063803894688,6.200718695144524,0.7217637811435506,baseline
9,train,0.6889866590499878,97.4375,97.4375,1.302734375,5.08203125,5.08203125,1395,10,7.65625,14.15625,7.642383698279771,7.642517426173048,7.652030698492414,7.6830903622309155,7.569925714347036,7.572221504896474,7.725963676171273,7.732296661679675,0.459228515625,,,7.671875,0.2889606382778048,0.48540249728817414,0.32048927855773546,0.3120217101590914,8.59504568482986,6.285609865337446,0.7313061612262822,3.4752946040458217,3.051860656146957,0.8781588336695493,8.592412572124552,6.2662917782737875,0.7292819945125598,baseline
10,train,0.6118782162666321,97.5625,97.5625,1.2802734375,5.1328125,5.1328125,1446,10,7.41796875,14.1484375,7.406001837552756,7.406137409241476,7.415433020703287,7.447397022854714,7.3216002879754365,7.323925158201184,7.472944489037949,7.486699209463993,0.475830078125,,,7.4296875,0.28312588402997496,0.4722649037200868,0.30092713016052225,0.2876070182107649,8.598125271539384,6.335113573312584,0.7368017298238739,3.4564451478533647,3.059621354184559,0.8851930880733767,8.597857723674178,6.318365262794424,0.7348766943882803,baseline
11,train,0.6067087650299072,97.6875,97.6875,1.2578125,5.14453125,5.14453125,1686,10,7.65234375,14.1640625,7.630131258786171,7.630265471078289,7.640251440332556,7.670966860907502,7.56657152831093,7.568870120299724,7.729618372915201,7.729126805891638,0.4599609375,,,7.66796875,0.2804786498519103,0.47886846963345275,0.32085871546601863,0.30504311639426923,8.594498154266025,6.441727056385332,0.7495175332823676,3.4582393559852234,3.0713392540471416,0.8881222315429184,8.59475504414355,6.418312546530052,0.7467708519399255,baseline
12,train,0.5948960185050964,97.6875,97.6875,1.2353515625,5.14453125,5.14453125,1653,10,7.7265625,14.34375,7.709510093173961,7.709643797553714,7.7203064734120215,7.750139459916697,7.637701939719321,7.6399915331749755,7.809954980982223,7.799437469488616,0.46142578125,,,7.7421875,0.2694961522295566,0.47245201473549187,0.3134637672539191,0.3006914519579786,8.593813132804717,6.591206522653434,0.7669711245515873,3.476605082645324,3.1141542528534796,0.8957457573766019,8.593942736444715,6.575686531718702,0.7651536359246258,baseline
13,train,0.5763744115829468,97.8125,97.8125,1.2138671875,5.1328125,5.1328125,1699,10,7.87890625,14.34375,7.8588456099755675,7.858978027866848,7.869968122225809,7.899013550556467,7.743434862440729,7.74571318638612,7.921415960734607,7.9040772613987365,0.45068359375,,,7.89453125,0.28551979016852835,0.49254599943309124,0.30726001535245445,0.29304606192870775,8.589973859339008,6.491018072907368,0.7556505036217709,3.477786862779064,3.083338614875256,0.8865806722874879,8.59082068779837,6.467389058118942,0.7528255207683058,baseline
