epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,messages
1,train,6.796280860900879,78.0625,78.0625,1.5,2.548828125,2.548828125,91,10,4.27734375,6.17578125,4.276854984216394,4.276890281759255,4.277395820037086,4.291254829263606,4.267717501732077,4.268562613188503,4.278961602949129,4.329590181296363,0.30712890625,,,4.27734375,0.29666256731431734,0.29456491713785526,0.3211032520536697,0.23384988633445614,8.59098311782856,3.571105538543449,0.4156806607072084,3.481292660963497,1.8670426384172636,0.5363072916427926,8.580560398735983,3.5356367996655216,0.41205196809597217,baseline
2,train,3.1619369983673096,89.125,89.125,1.4736328125,2.61328125,2.61328125,58,10,4.5703125,6.19921875,4.564734594167983,4.564773008034251,4.565547892240705,4.5791947108576565,4.57520409873503,4.5760059278873415,4.590239174975395,4.633348565862475,0.262939453125,,,4.5703125,0.3219160267751727,0.3169669028335605,0.3189511116843698,0.2175897712684565,8.595947731869936,4.096801716296581,0.47659686215953473,3.4838560600472617,2.027175875611226,0.5818770467754989,8.585655580492528,4.071266394212678,0.47419400371277465,baseline
3,train,2.5740349292755127,91.0,91.0,1.4482421875,2.638671875,2.638671875,60,10,4.66796875,6.26171875,4.669710252207423,4.669749026562203,4.670659223960509,4.684135311908462,4.665077596570601,4.6659398151106135,4.683170376195268,4.724862065524257,0.254638671875,,,4.66796875,0.2964371078850842,0.3120079329709083,0.30270430397281906,0.20932410426865458,8.59682433636322,4.284375133427217,0.49836718371747823,3.482245868005436,2.1845391413403923,0.6273362720914519,8.589633752662287,4.25134245325037,0.49493873378858566,baseline
4,train,2.1262927055358887,92.3125,92.3125,1.4228515625,2.650390625,2.650390625,65,10,4.86328125,6.31640625,4.858720842956695,4.858754356902808,4.859687087037979,4.871324988525868,4.869429672563292,4.87014747145436,4.88743026499943,4.920849492090842,0.23046875,,,4.86328125,0.2910769464449987,0.3096443262205569,0.2965880482476702,0.21439644537332203,8.594362802652078,4.449513781571228,0.5177246857903394,3.468594153644755,2.250839697575272,0.6489198787382253,8.589562508696423,4.429013700708452,0.515627390361772,baseline
5,train,1.7556380033493042,93.6875,93.6875,1.3974609375,2.671875,2.671875,72,10,5.08984375,6.3359375,5.091631316331397,5.091662227165606,5.0927734352175005,5.103225974427773,5.082750880183748,5.083478659234177,5.104480008805085,5.131692808685222,0.1966552734375,,,5.08984375,0.26908528477720983,0.2866812083175101,0.2978149585806362,0.2084470900465092,8.599132975983357,4.643199074141024,0.5399613062280909,3.4655056536404447,2.252608867149746,0.6500087122303279,8.597255504923908,4.617784755324814,0.5371231264070341,baseline
6,train,1.5028294324874878,94.5625,94.5625,1.373046875,2.677734375,2.677734375,75,10,5.22265625,6.34765625,5.220328540172762,5.220354171273441,5.221489486115216,5.230837128187579,5.214912897330468,5.215571785268463,5.237790434595418,5.259837342806001,0.1776123046875,,,5.22265625,0.26233453093264913,0.291349680059189,0.2852604421684209,0.1996132147330729,8.59564394357016,4.768262589449871,0.5547301192037738,3.477279198790317,2.347579213547631,0.6751195631240402,8.592590113494868,4.7506519943677565,0.5528777623067047,baseline
7,train,1.2762402296066284,95.25,95.25,1.349609375,2.68359375,2.68359375,75,10,5.29296875,6.375,5.292479487737336,5.292505132960525,5.2937800592957425,5.30289918290455,5.285727149869779,5.286397313363734,5.310704499020017,5.3298092172987,0.1700439453125,,,5.29296875,0.24779549199162662,0.27119955875000257,0.2894301278689489,0.18946692052160316,8.59920601883684,4.898559445858365,0.5696525278180231,3.4916459449666597,2.359419900055304,0.6757328598727191,8.598293298663197,4.88444133787779,0.5680710308680896,baseline
8,train,1.1665135622024536,95.6875,95.6875,1.326171875,2.705078125,2.705078125,73,10,5.390625,6.38671875,5.392177312038545,5.392203654614941,5.393647542603982,5.402101460922791,5.385492325431379,5.3861152703098005,5.412008996053978,5.426444515411268,0.155517578125,,,5.390625,0.23889072323738342,0.26179259019007745,0.278159494853178,0.19631864356646872,8.595019414179562,5.018400701240507,0.583873108298213,3.4791225418364444,2.3865316391379174,0.6859579133646134,8.593687058748571,5.004361812181386,0.5823300031721345,baseline
9,train,1.0590996742248535,96.0,96.0,1.302734375,2.720703125,2.720703125,73,10,5.4453125,6.40234375,5.446553370585674,5.44657578700697,5.447987045862053,5.455800363835623,5.444872374307815,5.445453415258219,5.471844428174173,5.483698567343497,0.1492919921875,,,5.4453125,0.22458408088960316,0.2580535900015076,0.28567717541557663,0.19209065961947638,8.595173044891528,5.032120386604589,0.5854588802718044,3.482319132262604,2.356070013849555,0.6765807280617389,8.594619013904907,5.004300059876424,0.5822596733817005,baseline
10,train,0.977327287197113,96.3125,96.3125,1.2802734375,2.71875,2.71875,77,10,5.4765625,6.39453125,5.474905947013836,5.474930658094358,5.476439530891386,5.484361341976873,5.470696541967897,5.4712833102465455,5.4980798572447025,5.509343936579891,0.14404296875,,,5.47265625,0.2532944239678996,0.25145574905751855,0.29079720478133164,0.2060831142771874,8.593028283227234,5.136923837326499,0.5978013417404061,3.488361101806516,2.4303763918745567,0.6967100942089793,8.591746336126576,5.124729149631554,0.5964711886433486,baseline
