epoch,phase,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg,entropy_max,entropy_msg_mc_ml,entropy_msg_mc_perks,entropy_msg_mc_james-stein,entropy_msg_mc_minimax,entropy_msg_1_ml,entropy_msg_1_perks,entropy_msg_1_james-stein,entropy_msg_1_minimax,redundancy,kld_train_test,kld_test_train,mutual_info_sent_received,topsim,topsim_norm_max,topsim_cosine,topsim_cosine_norm_max,entropy_target,mutual_info_msg_target,proficiency_msg_target,entropy_target_category,mutual_info_msg_target_category,proficiency_msg_target_category,entropy_selected,mutual_info_msg_selected,proficiency_msg_selected,messages
1,train,6.52717924118042,79.1875,79.1875,1.5,2.462890625,2.462890625,91,10,4.578125,6.21484375,4.579805443452274,4.579847498017718,4.580680965753619,4.594648763217463,4.566696174164519,4.567563125275701,4.582604308222877,4.627070674332062,0.26318359375,,,4.58203125,0.35275286118387816,0.3331761528402281,0.27889653309318174,0.23558920872329028,8.600224481842131,3.67110110937924,0.4268610798625231,3.4979441755381484,1.7787469961502849,0.5085121165138748,8.592599094147033,3.6283541716209804,0.4222650366746988,baseline
2,train,2.40712571144104,91.75,91.75,1.4736328125,2.677734375,2.677734375,64,10,4.91015625,6.35546875,4.907254666784381,4.907289070151764,4.9082710041511675,4.919744554485268,4.9016726155083905,4.902425915533439,4.920585759552221,4.953260620078139,0.2276611328125,,,4.90625,0.3200612848924787,0.3361143417117709,0.2555568296703857,0.18424142687044456,8.595320460295213,4.222369462440198,0.49124049323638336,3.495161385016386,1.9671917627887368,0.5628328841186011,8.5915093999673,4.198447886502368,0.4886740723950494,baseline
3,train,1.8776310682296753,93.3125,93.3125,1.4482421875,2.705078125,2.705078125,59,10,5.0234375,6.3671875,5.024856776264724,5.024890089306549,5.026041975950106,5.037348804013901,5.018582114537297,5.019337375966967,5.040281078854628,5.069469062060284,0.2109375,,,5.02734375,0.2669784095254209,0.29392572696927316,0.27158424701267964,0.21195406632374028,8.592436525141766,4.377221400072622,0.5094272605057624,3.482709911482207,2.0303936304781423,0.5829924633642619,8.588504356341968,4.355980736227423,0.5071873466549338,baseline
4,train,1.603495717048645,94.125,94.125,1.4228515625,2.705078125,2.705078125,61,10,5.1015625,6.37890625,5.1008517546848715,5.1008838730862855,5.102105698210749,5.112890491219818,5.0974664842148405,5.098234729409591,5.121147213355197,5.147664535374927,0.2003173828125,,,5.1015625,0.26633473989649264,0.2856202988152047,0.27247946382388344,0.21318122333196707,8.595545743452105,4.545017174693858,0.5287642356107698,3.486211820146291,2.096572637085795,0.6013899169780845,8.59229401297282,4.528790927133114,0.527075879886728,baseline
5,train,1.4553265571594238,94.6875,94.6875,1.3974609375,2.712890625,2.712890625,67,10,5.18359375,6.37890625,5.180963566972716,5.180992104429534,5.182211944506665,5.19211259739766,5.16869968432727,5.169407983119011,5.1926024065005,5.215843247940947,0.1876220703125,,,5.18359375,0.27120761081508554,0.2872524264209607,0.2524187123102669,0.1985150264590362,8.59647954349522,4.607832560111256,0.5360139039239509,3.4923796153705604,2.1152553415460877,0.6056773817589838,8.59453607487493,4.588938763557224,0.5339367620984712,baseline
6,train,1.3684762716293335,94.8125,94.8125,1.373046875,2.71875,2.71875,60,10,5.2109375,6.39453125,5.21125053187197,5.211277813464055,5.212516826464465,5.222308930001308,5.220238095519261,5.220872801874011,5.2435005253307905,5.264739007319365,0.1846923828125,,,5.2109375,0.2711470573835005,0.27332690884688193,0.2621673902564369,0.20639614090663913,8.596611204268973,4.779188175903508,0.5559386207358339,3.4860274438544607,2.1982073442212853,0.63057660320389,8.593809310259786,4.758996127507544,0.5537702729598595,baseline
7,train,1.2666231393814087,95.1875,95.1875,1.349609375,2.720703125,2.720703125,63,10,5.20703125,6.390625,5.207379317887641,5.207408585937344,5.20873453360221,5.218820464427081,5.206652378739171,5.2073758717599095,5.232355414752746,5.254365915609353,0.1851806640625,,,5.20703125,0.26564468998207663,0.27117631372051315,0.2794997661607423,0.20763380982786453,8.595630767498974,4.812253244236816,0.559848762051585,3.4926377491539733,2.220833991198072,0.63586153237221,8.593493649038578,4.798458184665228,0.5583826998233797,baseline
8,train,1.2975205183029175,95.25,95.25,1.326171875,2.720703125,2.720703125,68,10,5.18359375,6.390625,5.182963884493994,5.182991978304399,5.184277526318724,5.194445516113205,5.1837825058523785,5.184502992440472,5.209180084145107,5.231834312879789,0.18896484375,,,5.1796875,0.2573970652753248,0.2958548107989266,0.24742084582669413,0.18085224087872673,8.599534446603943,4.727991350810876,0.5497961988719069,3.485154889603785,2.1912941773138104,0.6287508724075477,8.596839942656963,4.710818829667636,0.5479709824877462,baseline
9,train,1.1794917583465576,95.4375,95.4375,1.302734375,2.72265625,2.72265625,66,10,5.2578125,6.390625,5.2582617462487455,5.258294572252148,5.259840536934972,5.2701207673217265,5.25340878284897,5.254176450133591,5.281540224258049,5.301512064527145,0.1768798828125,,,5.2578125,0.26222718954130425,0.28805746044714114,0.2592840193932973,0.2032998566372369,8.594176835315915,4.9191414817098345,0.5723807615286299,3.470742218285506,2.272736520035929,0.6548272320721723,8.591962432101782,4.904026223976593,0.5707690487162618,baseline
10,train,1.1325585842132568,95.625,95.625,1.2802734375,2.73046875,2.73046875,62,10,5.25390625,6.4140625,5.25463553951042,5.254665069074372,5.256120517247258,5.2660382643933925,5.245757257490352,5.246491322782971,5.2733139783108465,5.293208634803862,0.1806640625,,,5.25390625,0.259096626872061,0.28165866539160267,0.24783669826710866,0.17818513311649267,8.596243054003097,4.932657057219817,0.5738154477754999,3.4941154000339303,2.263608553214774,0.6478345143359584,8.592842636504983,4.924588791651575,0.5731035700258771,baseline
