epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,1.0332965850830078,40.375,2.314453125,0.112060546875,0.112060546875,11.359375,11.359375,3.353515625,3.353515625,10957,10,0.454345703125,,
2,train,0.7032637000083923,49.40625,2.095703125,0.1060791015625,0.1060791015625,9.1015625,9.1015625,3.0859375,3.0859375,8027,10,0.441162109375,,
3,train,0.6527125239372253,51.875,2.052734375,0.10528564453125,0.10528564453125,8.40625,8.40625,2.9921875,2.9921875,4713,10,0.4873046875,,
4,train,0.6163519620895386,53.0625,2.041015625,0.1048583984375,0.1048583984375,7.515625,7.515625,2.84375,2.84375,1503,10,0.62548828125,,
5,train,0.5894040465354919,53.78125,2.056640625,0.10498046875,0.10498046875,7.03125,7.03125,2.7578125,2.7578125,605,10,0.70654296875,,
6,train,0.5743605494499207,53.78125,2.078125,0.10516357421875,0.10516357421875,6.8671875,6.8671875,2.7265625,2.7265625,465,10,0.73291015625,,
7,train,0.561056911945343,53.59375,2.09375,0.10565185546875,0.10565185546875,6.828125,6.828125,2.71875,2.71875,417,10,0.7431640625,,
8,train,0.5557503700256348,53.21875,2.119140625,0.10601806640625,0.10601806640625,6.8203125,6.8203125,2.7109375,2.7109375,358,10,0.76025390625,,
9,train,0.5573545098304749,52.53125,2.140625,0.1063232421875,0.1063232421875,6.828125,6.828125,2.70703125,2.70703125,348,10,0.77978515625,,
10,train,0.5586006045341492,51.96875,2.158203125,0.10650634765625,0.10650634765625,6.828125,6.828125,2.703125,2.703125,341,10,0.7890625,,
11,train,0.5619358420372009,51.71875,2.169921875,0.1064453125,0.1064453125,6.86328125,6.86328125,2.708984375,2.708984375,333,10,0.794921875,,
12,train,0.5629433393478394,51.03125,2.185546875,0.10650634765625,0.10650634765625,6.89453125,6.89453125,2.708984375,2.708984375,319,10,0.8046875,,
13,train,0.5633835792541504,51.125,2.18359375,0.10675048828125,0.10675048828125,6.875,6.875,2.70703125,2.70703125,319,10,0.7978515625,,
