epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,0.9242716431617737,47.3125,2.076171875,0.09088134765625,0.0999755859375,5.72265625,5.72265625,1.9560546875,1.9560546875,111,11,0.68115234375,,
2,train,0.5319913029670715,62.46875,2.181640625,0.09088134765625,0.0999755859375,5.05859375,5.05859375,1.7939453125,1.7939453125,111,11,0.84423828125,,
3,train,0.48424506187438965,63.71875,2.19140625,0.09088134765625,0.0999755859375,4.8984375,4.8984375,1.7587890625,1.7587890625,111,11,0.86474609375,,
4,train,0.4612618386745453,64.125,2.201171875,0.09088134765625,0.0999755859375,4.828125,4.828125,1.7451171875,1.7451171875,111,11,0.8720703125,,
5,train,0.44340044260025024,64.4375,2.208984375,0.09088134765625,0.0999755859375,4.63671875,4.63671875,1.69140625,1.69140625,108,11,0.88525390625,,
6,train,0.43780991435050964,64.0625,2.21484375,0.09088134765625,0.0999755859375,4.43359375,4.43359375,1.6318359375,1.6318359375,107,11,0.8935546875,,
7,train,0.4363400340080261,63.5625,2.220703125,0.09088134765625,0.0999755859375,4.27734375,4.27734375,1.5849609375,1.5849609375,106,11,0.90087890625,,
8,train,0.43667173385620117,62.9375,2.224609375,0.09088134765625,0.0999755859375,4.12890625,4.12890625,1.5419921875,1.5419921875,100,11,0.9091796875,,
9,train,0.438542902469635,62.40625,2.23046875,0.09088134765625,0.0999755859375,3.96484375,3.96484375,1.4921875,1.4921875,95,11,0.92041015625,,
10,train,0.4409235119819641,61.875,2.23828125,0.09088134765625,0.0999755859375,3.818359375,3.818359375,1.4462890625,1.4462890625,91,11,0.9365234375,,
11,train,0.44276928901672363,61.03125,2.248046875,0.09088134765625,0.0999755859375,3.7421875,3.7421875,1.423828125,1.423828125,80,11,0.9423828125,,
12,train,0.44938039779663086,60.6875,2.248046875,0.09088134765625,0.0999755859375,3.62890625,3.62890625,1.390625,1.390625,74,11,0.94482421875,,
13,train,0.44928330183029175,60.53125,2.255859375,0.09088134765625,0.0999755859375,3.55078125,3.55078125,1.3671875,1.3671875,67,11,0.95166015625,,
14,train,0.45303788781166077,60.46875,2.26171875,0.09088134765625,0.0999755859375,3.41015625,3.41015625,1.32421875,1.32421875,63,11,0.955078125,,
15,train,0.44694632291793823,60.4375,2.259765625,0.09088134765625,0.0999755859375,3.23046875,3.23046875,1.2666015625,1.2666015625,60,11,0.9541015625,,
16,train,0.4394238591194153,60.9375,2.267578125,0.09088134765625,0.0999755859375,3.09375,3.09375,1.21875,1.21875,58,11,0.95361328125,,
17,train,0.4308675527572632,61.1875,2.271484375,0.09088134765625,0.0999755859375,2.998046875,2.998046875,1.1865234375,1.1865234375,55,11,0.9580078125,,
18,train,0.4266529679298401,61.46875,2.275390625,0.09088134765625,0.0999755859375,2.966796875,2.966796875,1.17578125,1.17578125,59,11,0.95703125,,
19,train,0.42138272523880005,61.9375,2.279296875,0.09088134765625,0.0999755859375,2.916015625,2.916015625,1.158203125,1.158203125,53,11,0.95703125,,
20,train,0.4167812466621399,62.09375,2.27734375,0.09088134765625,0.0999755859375,2.87890625,2.87890625,1.146484375,1.146484375,49,11,0.95703125,,
21,train,0.41130056977272034,62.375,2.28125,0.09088134765625,0.0999755859375,2.85546875,2.85546875,1.1376953125,1.1376953125,54,11,0.955078125,,
22,train,0.41048726439476013,62.0,2.28515625,0.09088134765625,0.0999755859375,2.8203125,2.8203125,1.1259765625,1.1259765625,50,11,0.95654296875,,
23,train,0.4055728316307068,62.40625,2.287109375,0.09088134765625,0.0999755859375,2.80859375,2.80859375,1.1220703125,1.1220703125,46,11,0.95703125,,
24,train,0.40217965841293335,62.59375,2.28515625,0.09088134765625,0.0999755859375,2.79296875,2.79296875,1.1162109375,1.1162109375,49,11,0.9580078125,,
25,train,0.40346112847328186,62.3125,2.28125,0.09088134765625,0.0999755859375,2.767578125,2.767578125,1.1083984375,1.1083984375,42,11,0.953125,,
1,val,0.823430061340332,58.75,2.166015625,0.09088134765625,0.0999755859375,3.787109375,3.783203125,1.1953125,1.1953125,98,11,0.78369140625,0.3476149065049639,0.3750158686745652
2,val,0.9012633562088013,59.3125,2.17578125,0.09088134765625,0.0999755859375,3.3046875,3.302734375,1.060546875,1.060546875,95,11,0.8427734375,0.3502888596307811,0.39418918146890947
3,val,0.9106833934783936,59.25,2.185546875,0.09088134765625,0.0999755859375,3.234375,3.232421875,1.056640625,1.056640625,99,11,0.85546875,0.3622177254650125,0.39910507185391764
4,val,0.9115621447563171,60.375,2.1875,0.09088134765625,0.0999755859375,3.125,3.125,1.0283203125,1.0283203125,82,11,0.8525390625,0.3615848340909218,0.3964807010086634
5,val,0.95662522315979,59.78125,2.19921875,0.09088134765625,0.0999755859375,2.841796875,2.83984375,0.94091796875,0.94091796875,72,11,0.8662109375,0.35904009755727,0.39247518934619463
6,val,0.941257655620575,59.625,2.203125,0.09088134765625,0.0999755859375,2.640625,2.640625,0.88037109375,0.88037109375,68,11,0.87451171875,0.36797290121359144,0.3985808628007096
7,val,0.9697793126106262,59.6875,2.203125,0.09088134765625,0.0999755859375,2.4765625,2.474609375,0.8310546875,0.8310546875,61,11,0.8935546875,0.3661101772651186,0.3988459598347622
8,val,0.938827395439148,60.65625,2.208984375,0.09088134765625,0.0999755859375,2.3125,2.3125,0.77685546875,0.77685546875,57,11,0.896484375,0.37013618886417043,0.39939290282046797
9,val,0.9457770586013794,59.6875,2.216796875,0.09088134765625,0.0999755859375,2.07421875,2.07421875,0.69970703125,0.69970703125,59,11,0.912109375,0.3687125499616001,0.4038341571062026
