epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,0.916698694229126,47.53125,2.099609375,0.09088134765625,0.0999755859375,5.76171875,5.76171875,1.962890625,1.962890625,111,11,0.69482421875,,
2,train,0.5402633547782898,62.6875,2.205078125,0.09088134765625,0.0999755859375,5.27734375,5.27734375,1.8603515625,1.8603515625,111,11,0.8427734375,,
3,train,0.4907923936843872,64.125,2.205078125,0.09088134765625,0.0999755859375,5.09375,5.09375,1.818359375,1.818359375,111,11,0.86474609375,,
4,train,0.47039124369621277,64.1875,2.20703125,0.09088134765625,0.0999755859375,4.8984375,4.8984375,1.765625,1.765625,111,11,0.875,,
5,train,0.45419660210609436,64.375,2.208984375,0.09088134765625,0.0999755859375,4.65625,4.65625,1.6962890625,1.6962890625,108,11,0.88623046875,,
6,train,0.4450335204601288,64.125,2.21484375,0.09088134765625,0.0999755859375,4.47265625,4.47265625,1.6435546875,1.6435546875,107,11,0.8974609375,,
7,train,0.441974937915802,63.5625,2.220703125,0.09088134765625,0.0999755859375,4.30859375,4.30859375,1.595703125,1.595703125,106,11,0.91064453125,,
8,train,0.44175204634666443,63.28125,2.228515625,0.09088134765625,0.0999755859375,4.1640625,4.1640625,1.552734375,1.552734375,106,11,0.9169921875,,
9,train,0.4423786699771881,62.6875,2.232421875,0.09088134765625,0.0999755859375,4.0546875,4.0546875,1.521484375,1.521484375,96,11,0.91943359375,,
10,train,0.4491945803165436,61.9375,2.2421875,0.09088134765625,0.0999755859375,3.92578125,3.92578125,1.482421875,1.482421875,88,11,0.9248046875,,
11,train,0.44864049553871155,61.25,2.24609375,0.09088134765625,0.0999755859375,3.818359375,3.818359375,1.44921875,1.44921875,88,11,0.923828125,,
12,train,0.4515972137451172,60.90625,2.25390625,0.09088134765625,0.0999755859375,3.7421875,3.7421875,1.42578125,1.42578125,86,11,0.9267578125,,
13,train,0.4552482068538666,60.71875,2.26171875,0.09088134765625,0.0999755859375,3.6484375,3.6484375,1.3984375,1.3984375,80,11,0.93017578125,,
14,train,0.45219409465789795,60.96875,2.265625,0.09088134765625,0.0999755859375,3.453125,3.453125,1.3359375,1.3359375,71,11,0.93896484375,,
15,train,0.44630295038223267,61.21875,2.263671875,0.09088134765625,0.0999755859375,3.296875,3.296875,1.28515625,1.28515625,66,11,0.93505859375,,
16,train,0.43844732642173767,61.53125,2.26953125,0.09088134765625,0.0999755859375,3.181640625,3.181640625,1.24609375,1.24609375,61,11,0.9365234375,,
17,train,0.4319295883178711,61.96875,2.267578125,0.09088134765625,0.0999755859375,3.072265625,3.072265625,1.2119140625,1.2119140625,63,11,0.93359375,,
18,train,0.42547735571861267,62.34375,2.267578125,0.09088134765625,0.0999755859375,3.01171875,3.01171875,1.19140625,1.19140625,61,11,0.9326171875,,
19,train,0.4162744879722595,63.125,2.275390625,0.09088134765625,0.0999755859375,2.96484375,2.96484375,1.1748046875,1.1748046875,57,11,0.93408203125,,
20,train,0.4090660512447357,63.59375,2.28125,0.09088134765625,0.0999755859375,2.916015625,2.916015625,1.158203125,1.158203125,55,11,0.93701171875,,
21,train,0.4051533043384552,63.71875,2.283203125,0.09088134765625,0.0999755859375,2.876953125,2.876953125,1.1455078125,1.1455078125,57,11,0.9375,,
22,train,0.3985329568386078,64.0,2.2890625,0.09088134765625,0.0999755859375,2.837890625,2.837890625,1.1318359375,1.1318359375,59,11,0.94091796875,,
23,train,0.3917875289916992,64.25,2.28515625,0.09088134765625,0.0999755859375,2.791015625,2.791015625,1.1171875,1.1171875,54,11,0.94189453125,,
24,train,0.38652166724205017,64.5,2.28515625,0.09088134765625,0.0999755859375,2.748046875,2.748046875,1.1025390625,1.1025390625,55,11,0.9453125,,
