epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,0.8717556595802307,47.15625,3.037109375,0.0999755859375,0.0999755859375,6.92578125,6.92578125,0.98681640625,0.98681640625,15458,10,0.8701171875,,
2,train,0.42560064792633057,65.5,3.767578125,0.0999755859375,0.0999755859375,5.32421875,5.32421875,0.79736328125,0.79736328125,11134,10,1.6220703125,,
3,train,0.35124459862709045,68.625,4.0,0.0999755859375,0.0999755859375,4.7265625,4.7265625,0.72802734375,0.72802734375,8261,10,1.880859375,,
4,train,0.31450507044792175,69.25,4.05078125,0.0999755859375,0.0999755859375,4.3203125,4.3203125,0.67138671875,0.67138671875,6998,10,1.9833984375,,
5,train,0.293439656496048,69.5,4.078125,0.0999755859375,0.0999755859375,4.0546875,4.0546875,0.63330078125,0.63330078125,5867,10,2.013671875,,
6,train,0.278983473777771,69.4375,4.09765625,0.0999755859375,0.0999755859375,3.8671875,3.8671875,0.607421875,0.607421875,4857,10,2.005859375,,
7,train,0.2685094177722931,69.5,4.09375,0.0999755859375,0.0999755859375,3.693359375,3.693359375,0.58251953125,0.58251953125,4058,10,1.978515625,,
8,train,0.26357293128967285,69.625,4.09375,0.0999755859375,0.0999755859375,3.517578125,3.517578125,0.55615234375,0.55615234375,3154,10,1.951171875,,
9,train,0.258512407541275,69.625,4.08984375,0.0999755859375,0.0999755859375,3.228515625,3.228515625,0.51171875,0.51171875,2358,10,1.955078125,,
10,train,0.2562062740325928,69.75,4.0859375,0.0999755859375,0.0999755859375,3.005859375,3.005859375,0.4765625,0.4765625,1816,10,1.94921875,,
11,train,0.2528619170188904,69.8125,4.10546875,0.0999755859375,0.0999755859375,2.849609375,2.849609375,0.452392578125,0.452392578125,1503,10,1.970703125,,
12,train,0.24766913056373596,70.3125,4.1328125,0.0999755859375,0.0999755859375,2.69140625,2.69140625,0.4267578125,0.4267578125,1282,10,2.0078125,,
13,train,0.23930707573890686,71.75,4.26953125,0.0999755859375,0.0999755859375,2.583984375,2.583984375,0.411376953125,0.411376953125,1106,10,2.13671875,,
14,train,0.23702400922775269,72.1875,4.328125,0.0999755859375,0.0999755859375,2.40234375,2.40234375,0.384521484375,0.384521484375,968,10,2.23046875,,
15,train,0.23368725180625916,72.4375,4.3359375,0.0999755859375,0.0999755859375,2.26953125,2.26953125,0.364013671875,0.364013671875,893,10,2.265625,,
16,train,0.22804690897464752,72.4375,4.27734375,0.0999755859375,0.0999755859375,2.16015625,2.16015625,0.346923828125,0.346923828125,813,10,2.201171875,,
17,train,0.22420194745063782,72.375,4.27734375,0.0999755859375,0.0999755859375,2.0625,2.0625,0.33203125,0.33203125,744,10,2.1953125,,
18,train,0.21949513256549835,72.5625,4.26171875,0.0999755859375,0.0999755859375,1.90234375,1.90234375,0.30615234375,0.30615234375,638,10,2.205078125,,
19,train,0.2192278504371643,72.5,4.26953125,0.0999755859375,0.0999755859375,1.80078125,1.80078125,0.289794921875,0.289794921875,587,10,2.224609375,,
20,train,0.2196827381849289,72.4375,4.25,0.0999755859375,0.0999755859375,1.8232421875,1.8232421875,0.294189453125,0.294189453125,581,10,2.185546875,,
21,train,0.20952260494232178,72.75,4.265625,0.0999755859375,0.0999755859375,1.82421875,1.82421875,0.295654296875,0.295654296875,558,10,2.185546875,,
22,train,0.21344058215618134,72.625,4.26953125,0.0999755859375,0.0999755859375,1.7880859375,1.7880859375,0.28955078125,0.28955078125,522,10,2.205078125,,
23,train,0.20922696590423584,72.75,4.296875,0.0999755859375,0.0999755859375,1.7158203125,1.7158203125,0.277587890625,0.277587890625,485,10,2.24609375,,
24,train,0.20663326978683472,72.9375,4.3046875,0.0999755859375,0.0999755859375,1.6025390625,1.6025390625,0.25927734375,0.25927734375,441,10,2.27734375,,
25,train,0.20810018479824066,72.8125,4.296875,0.0999755859375,0.0999755859375,1.5546875,1.5546875,0.25146484375,0.25146484375,414,10,2.27734375,,
1,val,1.0073339939117432,58.875,3.509765625,0.0999755859375,0.0999755859375,5.68359375,5.68359375,0.85595703125,0.85595703125,618,10,1.3046875,0.40399671085525457,0.4030185213846025
2,val,1.148305058479309,61.28125,3.939453125,0.0999755859375,0.0999755859375,5.2109375,5.2109375,0.8076171875,0.8076171875,604,10,1.7490234375,0.4297735554192933,0.4211623254203934
3,val,1.3497040271759033,61.6875,4.01171875,0.0999755859375,0.0999755859375,4.54296875,4.54296875,0.7138671875,0.7138671875,524,10,1.90234375,0.42660748913493207,0.42898480120422344
4,val,1.4219801425933838,61.3125,4.0625,0.0999755859375,0.0999755859375,4.28125,4.28125,0.67822265625,0.67822265625,499,10,1.947265625,0.4101912691228462,0.43398329951232717
5,val,1.515477180480957,61.21875,4.07421875,0.0999755859375,0.0999755859375,4.10546875,4.10546875,0.654296875,0.654296875,466,10,1.939453125,0.4112062373994467,0.4396030404865024
6,val,1.5682971477508545,61.0,4.11328125,0.0999755859375,0.0999755859375,3.91796875,3.91796875,0.62890625,0.62890625,451,10,1.931640625,0.41410871136621236,0.4393342379656348
7,val,1.6395193338394165,60.875,4.11328125,0.0999755859375,0.0999755859375,3.91015625,3.91015625,0.626953125,0.626953125,449,10,1.8896484375,0.4218194825161175,0.440638080698144
8,val,1.6240134239196777,61.03125,4.1171875,0.0999755859375,0.0999755859375,3.56640625,3.56640625,0.57373046875,0.57373046875,400,10,1.8779296875,0.4238545223033624,0.43949493734207823
9,val,1.6125324964523315,60.53125,4.078125,0.0999755859375,0.0999755859375,3.306640625,3.306640625,0.53125,0.53125,322,10,1.845703125,0.4267246310388539,0.4350602794385162
10,val,1.5992094278335571,61.125,4.09765625,0.0999755859375,0.0999755859375,3.09765625,3.09765625,0.495361328125,0.495361328125,306,10,1.8974609375,0.4255649032373936,0.4382881824816668
11,val,1.587456464767456,60.9375,4.0546875,0.0999755859375,0.0999755859375,2.865234375,2.865234375,0.460693359375,0.460693359375,257,10,1.8603515625,0.4177522317493018,0.4314530259802441
12,val,1.6028048992156982,62.0625,4.30078125,0.0999755859375,0.0999755859375,2.71875,2.71875,0.43505859375,0.43505859375,260,10,2.09765625,0.4134896821358578,0.4280420885378508
13,val,1.6103402376174927,62.3125,4.3203125,0.0999755859375,0.0999755859375,2.619140625,2.619140625,0.419677734375,0.419677734375,230,10,2.142578125,0.4027221076020435,0.42330770895034814
14,val,1.5920002460479736,61.6875,4.22265625,0.0999755859375,0.0999755859375,2.455078125,2.455078125,0.3994140625,0.3994140625,220,10,2.060546875,0.4071456882098799,0.42035465627479107
15,val,1.7180752754211426,60.96875,4.25,0.0999755859375,0.0999755859375,2.37109375,2.37109375,0.385009765625,0.385009765625,210,10,2.07421875,0.4080429937149388,0.42010466391914875
16,val,1.676589846611023,61.6875,4.1796875,0.0999755859375,0.0999755859375,2.28515625,2.28515625,0.369384765625,0.369384765625,197,10,2.033203125,0.4091290799870999,0.4156438562909856
17,val,1.766793966293335,61.03125,4.13671875,0.0999755859375,0.0999755859375,2.080078125,2.080078125,0.33984375,0.33984375,178,10,2.025390625,0.40576470958838645,0.41314835068759903
18,val,1.7662378549575806,61.25,4.16015625,0.0999755859375,0.0999755859375,2.029296875,2.029296875,0.326171875,0.326171875,153,9,2.072265625,0.4036791229438488,0.41276786272852617
19,val,1.7252253293991089,61.6875,4.19921875,0.0999755859375,0.0999755859375,1.8544921875,1.8544921875,0.299560546875,0.299560546875,148,10,2.130859375,0.404358619730868,0.41577049068380395
20,val,1.7613823413848877,61.4375,4.18359375,0.0999755859375,0.0999755859375,1.966796875,1.966796875,0.32080078125,0.32080078125,150,9,2.044921875,0.4016964837647701,0.41241927583432875
21,val,1.743638515472412,60.625,4.23828125,0.0999755859375,0.0999755859375,2.111328125,2.111328125,0.33740234375,0.33740234375,147,9,2.1015625,0.38913585223024644,0.40718196076027674
22,val,1.7483834028244019,60.5625,4.140625,0.0999755859375,0.0999755859375,1.9482421875,1.9482421875,0.3154296875,0.3154296875,143,10,2.0390625,0.38859587077981933,0.4141755214372792
23,val,1.7471650838851929,61.0625,4.2265625,0.0999755859375,0.0999755859375,1.8564453125,1.8564453125,0.3017578125,0.3017578125,142,10,2.146484375,0.4033045409923116,0.4192012936984578
24,val,1.760298252105713,61.25,4.21484375,0.0999755859375,0.0999755859375,1.7392578125,1.7392578125,0.281494140625,0.281494140625,136,9,2.158203125,0.4028187634727494,0.4146463520327632
25,val,1.79611337184906,61.78125,4.2109375,0.0999755859375,0.0999755859375,1.625,1.625,0.263671875,0.263671875,130,9,2.150390625,0.41617989507440445,0.41729089113471096
