epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,0.8661792278289795,46.21875,3.58984375,0.0999755859375,0.0999755859375,9.59375,9.59375,0.9521484375,0.9521484375,23901,10,0.84716796875,,
2,train,0.4105324447154999,63.5625,4.45703125,0.0999755859375,0.0999755859375,8.3359375,8.3359375,0.853515625,0.853515625,26359,10,1.404296875,,
3,train,0.33495286107063293,65.625,4.59765625,0.0999755859375,0.0999755859375,7.50390625,7.50390625,0.78271484375,0.78271484375,23972,10,1.5341796875,,
4,train,0.2965139150619507,66.9375,4.63671875,0.0999755859375,0.0999755859375,7.0078125,7.0078125,0.73974609375,0.73974609375,22632,10,1.5615234375,,
5,train,0.27285146713256836,67.3125,4.640625,0.0999755859375,0.0999755859375,6.6796875,6.6796875,0.712890625,0.712890625,21844,10,1.5439453125,,
6,train,0.25785762071609497,67.4375,4.6328125,0.0999755859375,0.0999755859375,6.2734375,6.2734375,0.67529296875,0.67529296875,20187,10,1.5458984375,,
7,train,0.24950219690799713,67.25,4.640625,0.0999755859375,0.0999755859375,5.9765625,5.9765625,0.64697265625,0.64697265625,18500,10,1.5537109375,,
8,train,0.24370315670967102,67.0,4.640625,0.0999755859375,0.0999755859375,5.6796875,5.6796875,0.61669921875,0.61669921875,16699,10,1.5771484375,,
9,train,0.24222050607204437,66.75,4.6484375,0.0999755859375,0.0999755859375,5.31640625,5.31640625,0.5791015625,0.5791015625,14319,10,1.6162109375,,
10,train,0.2396472841501236,66.6875,4.65625,0.0999755859375,0.0999755859375,5.0625,5.0625,0.552734375,0.552734375,12628,10,1.6484375,,
11,train,0.24008671939373016,66.5,4.65625,0.0999755859375,0.0999755859375,4.84765625,4.84765625,0.53076171875,0.53076171875,11132,10,1.6669921875,,
12,train,0.2387191206216812,66.375,4.65234375,0.0999755859375,0.0999755859375,4.546875,4.546875,0.498779296875,0.498779296875,9321,10,1.6923828125,,
13,train,0.2427213490009308,66.25,4.66015625,0.0999755859375,0.0999755859375,4.1953125,4.1953125,0.46044921875,0.46044921875,7229,10,1.7412109375,,
14,train,0.24261905252933502,66.1875,4.65625,0.0999755859375,0.0999755859375,3.935546875,3.935546875,0.43212890625,0.43212890625,5937,10,1.76953125,,
15,train,0.24611319601535797,66.375,4.66796875,0.0999755859375,0.0999755859375,3.59765625,3.59765625,0.39453125,0.39453125,4669,10,1.916015625,,
16,train,0.24120590090751648,66.5,4.66796875,0.0999755859375,0.0999755859375,3.26953125,3.26953125,0.3583984375,0.3583984375,3480,10,2.02734375,,
