phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.6358258128166199,68.38636016845703,2.9835238456726074,696,,,,
train,0.504616379737854,74.99298858642578,2.999994993209839,93,,,,
train,0.37556979060173035,82.39600372314453,2.9999992847442627,92,,,,
train,0.3213394582271576,84.58499908447266,2.9999992847442627,115,,,,
train,0.3280926048755646,84.37300109863281,3.0,108,,,,
val,0.5114360451698303,74.29435729980469,3.0,26,97.58173192734088,0.20051598099360338,0.5339958071708679,0.37826937437057495
val,0.46537336707115173,76.10887145996094,3.0,34,97.7532181479266,0.18448097414086856,0.4068654179573059,0.26874157786369324
val,0.3422367572784424,83.87096405029297,3.0,44,98.08021908471169,0.20842393735857748,0.1337157040834427,0.1477600336074829
val,0.2908400297164917,85.58467864990234,3.0,53,97.07343015602582,0.1961356462927626,0.1473080813884735,0.12283336371183395
val,0.2640625536441803,87.29838562011719,3.0,54,98.01235531864671,0.17318747412408625,0.1115502119064331,0.07696166634559631
val (no noise),0.4775613844394684,75.90725708007812,3.0,12,97.58173192734088,0.22365680209700398,0.6397364735603333,0.4494495391845703
val (no noise),0.40121224522590637,79.23387145996094,3.0,18,97.7532181479266,0.20604192774490349,0.48543357849121094,0.3112106919288635
val (no noise),0.27657321095466614,86.99596405029297,3.0,27,98.08021908471169,0.23617942033751294,0.15756763517856598,0.16611380875110626
val (no noise),0.24729257822036743,88.30644989013672,3.0,31,97.07343015602582,0.2207320370415086,0.17069387435913086,0.133584663271904
val (no noise),0.21454854309558868,89.61693572998047,3.0,31,98.01235531864671,0.19993960215137813,0.12895597517490387,0.0857720598578453
