phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.46158933639526367,78.44508361816406,7.338799953460693,46379,,,,
train,0.23924720287322998,88.49122619628906,8.653630256652832,33540,,,,
train,0.25024035573005676,88.0433120727539,8.916593551635742,30150,,,,
train,0.2356068342924118,88.51065826416016,9.332024574279785,25584,,,,
train,0.249531090259552,88.02922821044922,8.279911994934082,25855,,,,
val,0.23665475845336914,89.31451416015625,8.41330623626709,437,96.42213138527809,0.20863274711193683,0.19609534740447998,0.05950671061873436
val,0.23473750054836273,87.09677124023438,8.700604438781738,464,96.23222052196408,0.22685388083501498,0.12006745487451553,0.03208215907216072
val,0.20019873976707458,90.42338562011719,8.655241966247559,467,97.11027556274121,0.24564686685684253,0.10021884739398956,0.02536679245531559
val,0.2750913202762604,87.90322875976562,7.020161151885986,395,95.72990229883243,0.1772534739389838,0.13251861929893494,0.09831783920526505
val,0.3111489713191986,83.56855010986328,9.01713752746582,515,94.4876038040807,0.23268610038139284,0.06047126650810242,0.09062370657920837
val (no noise),0.23284052312374115,89.91935729980469,8.41330623626709,99,96.42213138527809,0.21726470131062253,0.22061698138713837,0.06396173685789108
val (no noise),0.23465369641780853,87.3991928100586,8.700604438781738,109,96.23222052196408,0.23862296801778765,0.1301160752773285,0.039799418300390244
val (no noise),0.19227130711078644,91.02822875976562,8.655241966247559,108,97.11027556274121,0.25550313517867185,0.1115979328751564,0.023782558739185333
val (no noise),0.26921626925468445,88.81048583984375,7.020161151885986,121,95.72990229883243,0.1871725784953268,0.13225995004177094,0.10298840701580048
val (no noise),0.29426634311676025,84.87903594970703,9.01713752746582,120,94.4876038040807,0.24359600898787542,0.07131250202655792,0.09866136312484741
