phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.5779341459274292,71.57211303710938,6.771313190460205,46640,,,,
train,0.2972163259983063,85.741943359375,7.551347732543945,36422,,,,
train,0.22443324327468872,88.74173736572266,7.916303634643555,28793,,,,
train,0.21980410814285278,89.01290893554688,7.707867622375488,32278,,,,
train,0.20302549004554749,89.67939758300781,8.703486442565918,24059,,,,
val,0.533929169178009,74.29435729980469,6.438508033752441,359,92.22897447298007,0.11918698400681456,0.27112746238708496,0.13006915152072906
val,0.2355433851480484,88.1048355102539,7.647177219390869,394,96.24989800646627,0.15085991506409693,0.16583284735679626,0.05903026834130287
val,0.2948957681655884,84.4758071899414,7.220766067504883,395,93.69749203134532,0.13350666516569898,0.14745625853538513,0.07102469354867935
val,0.1858530193567276,90.7258071899414,7.581653118133545,451,95.3338800791369,0.189540436024417,0.12911812961101532,0.16664563119411469
val,0.15019220113754272,93.1451644897461,9.387096405029297,505,98.31803859708096,0.23536135759336455,0.06571149080991745,0.12799179553985596
val (no noise),0.5220345258712769,74.8991928100586,6.438508033752441,119,92.22897447298007,0.12763969087817223,0.28465360403060913,0.1233503669500351
val (no noise),0.22275036573410034,88.40725708007812,7.647177219390869,86,96.24989800646627,0.1539768601274188,0.1760232001543045,0.06072068586945534
val (no noise),0.28689929842948914,84.67742156982422,7.220766067504883,117,93.69749203134532,0.1368118033202035,0.15605273842811584,0.08947524428367615
val (no noise),0.17844438552856445,90.82661437988281,7.581653118133545,119,95.3338800791369,0.19835042395942354,0.13847105205059052,0.17644599080085754
val (no noise),0.1463792473077774,93.54838562011719,9.387096405029297,104,98.31803859708096,0.24016460341390855,0.07263808697462082,0.1334308534860611
