phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.616889476776123,70.83296966552734,2.9959681034088135,779,,,,
train,0.3586673438549042,82.07364654541016,2.999983787536621,120,,,,
train,0.29535606503486633,84.67500305175781,3.0,114,,,,
train,0.2912856340408325,85.0469970703125,2.999999761581421,119,,,,
train,0.2967735826969147,84.81600189208984,3.0,149,,,,
val,0.3975343108177185,80.54435729980469,3.0,39,96.58410673522627,0.18320227954485016,0.1267727166414261,0.08874712139368057
val,0.3382622003555298,82.15725708007812,3.0,41,98.45538943846353,0.18805388235807477,0.08705776929855347,0.0696883499622345
val,0.3506140112876892,81.65322875976562,3.0,47,97.25055427925918,0.16557746076779575,0.06683492660522461,0.09015083312988281
val,0.31424209475517273,83.56855010986328,3.0,49,97.48923926558486,0.17116330326478205,0.10003954917192459,0.08753107488155365
val,0.2943597733974457,84.77822875976562,3.0,56,96.2453435401501,0.18871819353927408,0.055470217019319534,0.08557514101266861
val (no noise),0.34642544388771057,82.35887145996094,3.0,20,96.58410673522627,0.20083677386750207,0.1439743936061859,0.09698280692100525
val (no noise),0.2684444487094879,85.78629302978516,3.0,23,98.45538943846353,0.20417650565561862,0.09798838943243027,0.07152879983186722
val (no noise),0.29122212529182434,84.375,3.0,27,97.25055427925918,0.18417212368874408,0.07689609378576279,0.09712335467338562
val (no noise),0.27441078424453735,84.77822875976562,3.0,27,97.48923926558486,0.20275875648553093,0.1214306429028511,0.09201046824455261
val (no noise),0.249624103307724,86.59274291992188,3.0,31,96.2453435401501,0.2105539647988788,0.06225699931383133,0.09434780478477478
