phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.5912707448005676,72.5251235961914,7.144752502441406,44855,,,,
train,0.35043707489967346,84.1329574584961,8.521949768066406,43455,,,,
train,0.2524672746658325,88.35131072998047,8.493936538696289,35937,,,,
train,0.26041746139526367,87.99627685546875,8.738009452819824,28192,,,,
train,0.2383142113685608,88.84941864013672,10.037534713745117,26644,,,,
val,0.40071019530296326,83.16532135009766,7.653225898742676,360,97.41792463989529,0.1660479385454363,0.376669704914093,0.15676283836364746
val,0.23420266807079315,89.31451416015625,8.510080337524414,478,95.29965035445943,0.2126281269915051,0.24898603558540344,0.06998897343873978
val,0.3011808395385742,84.57661437988281,7.566532135009766,392,97.70228524439472,0.17144914233198646,0.16676419973373413,0.0991150438785553
val,0.1946176290512085,91.2298355102539,9.903225898742676,567,97.72590612903637,0.19342508168822553,0.07633531838655472,0.06303857266902924
val,0.25375714898109436,89.01210021972656,8.604838371276855,479,96.93317666135489,0.20460184082426197,0.21296384930610657,0.07014579325914383
val (no noise),0.3975655734539032,82.86289978027344,7.653225898742676,72,97.41792463989529,0.17061942843496064,0.41682377457618713,0.15607085824012756
val (no noise),0.23178717494010925,89.51612854003906,8.510080337524414,138,95.29965035445943,0.21910792970606957,0.2703128457069397,0.061386216431856155
val (no noise),0.28969961404800415,85.48387145996094,7.566532135009766,91,97.70228524439472,0.17939776791369744,0.1714492291212082,0.0944686084985733
val (no noise),0.1890353262424469,91.53225708007812,9.903225898742676,130,97.72590612903637,0.19652204425601197,0.08408751338720322,0.061552684754133224
val (no noise),0.25303444266319275,88.81048583984375,8.604838371276855,129,96.93317666135489,0.20960986315152305,0.2369455099105835,0.062736377120018
