phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.502536416053772,75.78289031982422,5.448932647705078,25795,,,,
train,0.24104909598827362,88.0602035522461,7.425168514251709,18036,,,,
train,0.21619653701782227,89.45171356201172,7.810573577880859,19433,,,,
train,0.23709186911582947,88.9561996459961,9.876212120056152,19282,,,,
train,0.22001418471336365,89.67185974121094,10.932760238647461,9292,,,,
val,0.2631484270095825,87.19757843017578,6.534274101257324,104,95.55125684885017,0.15075068967065133,0.11990901082754135,0.043263547122478485
val,0.19324244558811188,90.7258071899414,7.22580623626709,109,97.43821057208083,0.17124457390352804,0.20342478156089783,0.08569543063640594
val,0.33610665798187256,83.06451416015625,8.696572303771973,126,98.3275399371247,0.20086762659047855,0.04119598865509033,0.044383637607097626
val,0.188031867146492,92.64112854003906,11.0,112,95.51862219520942,0.24796902119993677,0.13798056542873383,0.10754234343767166
val,0.20214469730854034,90.32257843017578,10.979838371276855,158,94.59936495522396,0.25967636875384165,0.14019997417926788,0.09990404546260834
