phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.6193114519119263,69.11282348632812,2.9970834255218506,693,,,,
train,0.45754048228263855,76.84400177001953,3.0,48,,,,
train,0.3993455767631531,78.46800231933594,3.0,72,,,,
train,0.5326975584030151,69.90899658203125,2.9999990463256836,79,,,,
train,0.8106361031532288,54.20899963378906,3.0,45,,,,
val,0.5198780298233032,73.18548583984375,3.0,15,98.52657848430736,0.1822580872175971,0.5454614758491516,0.34434422850608826
val,0.37730804085731506,80.84677124023438,3.0,13,98.71282684744382,0.2069021388988572,0.4102404713630676,0.2105150818824768
val,0.4552975296974182,76.51210021972656,3.0,17,94.72776282951388,0.17625242114188128,0.26600903272628784,0.22988837957382202
val,0.7157617807388306,54.435482025146484,3.0,4,96.51071217772092,0.16963326165462672,0.3242380619049072,0.42006683349609375
val,0.7062385678291321,59.475807189941406,3.0,4,95.19660025369024,0.15810183759655982,0.6852583885192871,0.7191802263259888
