phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.7746672034263611,60.84151077270508,4.269942760467529,6643,,,,
train,0.6531555652618408,67.59249877929688,4.4267120361328125,837,,,,
train,0.5342932939529419,74.41441345214844,3.7151689529418945,150,,,,
train,0.5289809107780457,74.97364044189453,3.92146897315979,89,,,,
train,0.503191351890564,75.60240173339844,3.9252374172210693,93,,,,
val,0.626797616481781,67.54032135009766,4.292338848114014,14,97.09872837227576,0.14314242189725357,0.9115384221076965,0.6023480892181396
val,0.5899211168289185,70.36289978027344,4.662298202514648,22,98.25236726094559,0.13471466852394062,0.7258197069168091,0.4324876666069031
val,0.46504294872283936,79.23387145996094,3.6713709831237793,14,96.69968865795745,0.15406822946445417,0.4685620367527008,0.40488988161087036
val,0.6064242124557495,71.57257843017578,4.365927219390869,11,96.04593671698613,0.16106366605338784,0.7626269459724426,0.4500584602355957
val,0.8106616735458374,60.584678649902344,1.7308467626571655,5,93.55666030366072,0.16127560760201456,0.5870304107666016,0.44368812441825867
