phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.595043957233429,70.83501434326172,4.2432966232299805,19268,,,,
train,0.27343547344207764,86.70865631103516,4.574545860290527,2497,,,,
train,0.21860535442829132,88.92939758300781,4.890897750854492,2040,,,,
train,0.22778263688087463,88.76466369628906,4.921215057373047,2711,,,,
train,0.2086837887763977,89.79212188720703,5.0599188804626465,2559,,,,
val,0.3495369255542755,83.56855010986328,4.340725898742676,46,94.89975081922852,0.1775892955316341,0.4420349597930908,0.16253572702407837
val,0.3119395077228546,85.08064270019531,4.989919185638428,60,95.30541835188114,0.2225711644682334,0.10776080936193466,0.0526968277990818
val,0.17617979645729065,92.13710021972656,5.0131049156188965,63,97.85617285927806,0.22917026676271135,0.10887322574853897,0.13027824461460114
val,0.16930192708969116,91.63306427001953,5.104838848114014,71,97.31313321826644,0.2209782946144967,0.06633742153644562,0.07197609543800354
val,0.19944673776626587,89.91935729980469,5.136088848114014,75,96.76758918148136,0.184719745556422,0.08306862413883209,0.11255471408367157
