phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.583862841129303,72.0364990234375,5.60009241104126,13346,,,,
train,0.33368173241615295,84.1052017211914,4.325809955596924,2592,,,,
train,0.2567959129810333,87.52562713623047,4.521885395050049,5796,,,,
train,0.2267284393310547,88.81118774414062,4.6007304191589355,6610,,,,
train,0.23583254218101501,88.58746337890625,4.6836042404174805,4075,,,,
val,0.42419013381004333,80.04032135009766,6.271169185638428,45,95.22531632939295,0.1105850370149267,0.5376008749008179,0.23210963606834412
val,0.2419956475496292,86.69355010986328,4.464717864990234,57,96.57383845230814,0.18847190015236817,0.3507891595363617,0.1896630823612213
val,0.24167971312999725,87.5,4.136088848114014,62,96.6240007020702,0.2040783636345017,0.25211334228515625,0.14039990305900574
val,0.2556827664375305,86.99596405029297,4.792338848114014,88,97.18269097835909,0.16356318462614422,0.22015997767448425,0.1700882762670517
val,0.21410691738128662,86.99596405029297,5.1431450843811035,105,96.41352422989576,0.16277442754016033,0.2290881872177124,0.09018911421298981
