phase,loss,accuracy,length,lexicon_size,alignment,topographic_rho,pos_dis,bos_dis
train,0.4043276906013489,80.96672821044922,4.2840495109558105,17845,,,,
train,0.1995728760957718,90.34284210205078,5.170748233795166,9862,,,,
train,0.18192601203918457,91.28430938720703,5.076043605804443,4884,,,,
train,0.17781254649162292,91.39016723632812,5.144532680511475,3700,,,,
train,0.17388398945331573,91.59320831298828,5.112334251403809,3965,,,,
val,0.2543879747390747,87.70161437988281,4.813508033752441,91,97.82053308391443,0.2613813382628777,0.43334144353866577,0.22267360985279083
val,0.20826397836208344,90.22177124023438,5.13205623626709,113,98.0459738719683,0.2797446170689981,0.4457622468471527,0.23622451722621918
val,0.141062393784523,93.6491928100586,4.941532135009766,118,97.6881993228337,0.2590658940860845,0.4192686975002289,0.31795045733451843
val,0.15499602258205414,92.84274291992188,5.474798202514648,113,97.98382258830513,0.28971503800461856,0.4600425660610199,0.27906161546707153
val,0.21069887280464172,89.61693572998047,4.4143147468566895,116,98.09232081962679,0.20058280657262237,0.3206396698951721,0.1970963478088379
