epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,top_sim,pos_dis,bos_dis
1,train,-0.231406107544899,19.9375,0.8125,1.4052734375,4.08984375,18510,11,,1.806640625,,0.6769962140635446,0.6059288237313727,0.6059288237313727,,,
2,train,-0.13625067472457886,34.03125,0.5478515625,0.69970703125,4.89453125,15047,11,,1.990234375,,0.6774361045524555,0.6965771143077338,0.6965771143077338,,,
3,train,-0.23832686245441437,41.125,0.452880859375,0.403076171875,6.3984375,20476,11,,3.08984375,,0.60729780950079,0.797004646994521,0.797004646994521,,,
4,train,-0.4272938370704651,48.625,0.1976318359375,0.381591796875,6.52734375,10186,11,,3.154296875,,0.6826724008017793,0.8875708915078566,0.8875708915078566,,,
5,train,-0.45307260751724243,55.3125,0.177978515625,0.365234375,6.53515625,9793,11,,3.072265625,,0.676267472885007,0.8879564143138059,0.8879564143138059,,,
6,train,-0.46528565883636475,65.625,0.252685546875,0.40087890625,5.484375,11895,11,,2.57421875,,0.6629579284466438,0.8104851018615251,0.8104851018615251,,,
7,train,-0.617035448551178,69.9375,0.15380859375,0.349365234375,4.98046875,5290,9,,2.294921875,,0.7003850685154016,0.79634767595604,0.7783731690928737,,,
8,train,-0.6742978096008301,73.1875,0.082763671875,0.312255859375,5.36328125,4405,7,,2.578125,,0.6898530305544323,0.808167279738087,0.7631028196016134,,,
9,train,-0.7219754457473755,75.3125,0.06396484375,0.285888671875,5.53125,4529,6,,2.830078125,,0.6843580815093087,0.8032649864302841,0.7337023299444162,,,
10,train,-0.726280689239502,75.8125,0.0743408203125,0.27392578125,5.58203125,5290,7,,2.837890625,,0.662560578797279,0.7940627718161174,0.7453181828431186,,,
11,train,-0.7431167960166931,77.5625,0.07562255859375,0.2724609375,5.8984375,5461,7,,2.826171875,,0.6403177066208874,0.7914507800360189,0.7419345896525535,,,
12,train,-0.7432417273521423,78.8125,0.07147216796875,0.254150390625,6.8046875,6816,6,,3.48828125,,0.6161792836333899,0.8290091893462613,0.7667755212074497,,,
13,train,-0.7560333609580994,78.625,0.08795166015625,0.2484130859375,6.5546875,7841,6,,3.296875,,0.6187869324932875,0.811395039314005,0.7439980086268303,,,
14,train,-0.7716664671897888,78.0,0.0743408203125,0.25,6.265625,7082,6,,2.951171875,,0.619583220190911,0.8010357351309451,0.7297860005150669,,,
15,train,-0.7887087464332581,79.1875,0.0758056640625,0.2318115234375,5.46875,5913,7,,2.525390625,,0.6582541661810918,0.7969261352139914,0.7485778024226691,,,
16,train,-0.8115697503089905,80.5,0.062408447265625,0.2244873046875,6.52734375,6187,6,,3.19140625,,0.6243591211285529,0.8237385916460154,0.7594195662285834,,,
17,train,-0.821567714214325,80.4375,0.049407958984375,0.2149658203125,7.73046875,8180,6,,3.8984375,,0.5971400253443195,0.853860660940513,0.7998420124934995,,,
18,train,-0.8230093121528625,79.8125,0.0537109375,0.2242431640625,7.0546875,8364,7,,3.4140625,,0.6030205400337321,0.842969762386176,0.8049920982711796,,,
19,train,-0.852329432964325,82.0625,0.03564453125,0.216552734375,6.99609375,4853,6,,3.5078125,,0.6289694136800723,0.8485833627844158,0.7928408857634042,,,
20,train,-0.8461120128631592,81.5,0.03863525390625,0.2115478515625,6.51953125,6054,6,,3.107421875,,0.636170884122828,0.8267458160860404,0.7639449954982899,,,
21,train,-0.8281080722808838,77.1875,0.0255279541015625,0.2393798828125,6.29296875,4107,6,,3.21484375,,0.656046172763421,0.8130918048872529,0.7453359503542696,,,
22,train,-0.8470745086669922,78.6875,0.0214996337890625,0.2376708984375,6.0859375,3751,6,,3.044921875,,0.6605387620026859,0.8066996594815112,0.7364019714826258,,,
23,train,-0.8579694032669067,80.8125,0.032440185546875,0.207275390625,6.09765625,4127,6,,3.017578125,,0.6688377064524919,0.8176853926032153,0.7526819310273299,,,
24,train,-0.8572583794593811,81.4375,0.0343017578125,0.1885986328125,6.97265625,4220,7,,3.439453125,,0.6402566037752924,0.8486831382709488,0.8120534672067101,,,
25,train,-0.8508325815200806,80.1875,0.03204345703125,0.19873046875,6.53125,3762,6,,3.19921875,,0.661460091236084,0.8389396611697052,0.7807171409695494,,,
26,train,-0.8677030205726624,83.125,0.03485107421875,0.1895751953125,6.7265625,4546,6,,3.416015625,,0.642368095029966,0.827896924715051,0.7654385221078817,,,
27,train,-0.8506125211715698,79.5625,0.03692626953125,0.20751953125,6.234375,3830,6,,3.01171875,,0.668508836194281,0.8342791715182436,0.7743589585582928,,,
28,train,-0.8710799217224121,82.5,0.03155517578125,0.19775390625,6.390625,3808,6,,3.056640625,,0.6595425091852138,0.836580231133185,0.7772356927958131,,,
29,train,-0.8719313144683838,82.375,0.034820556640625,0.199462890625,6.61328125,4718,6,,3.271484375,,0.6437995517628465,0.8313503828947952,0.770599675937855,,,
30,train,-0.8832838535308838,84.1875,0.0291748046875,0.1947021484375,7.01171875,4600,6,,3.421875,,0.6221942174226667,0.8270972301477946,0.7640993342514358,,,
31,train,-0.8782925605773926,83.1875,0.02362060546875,0.1893310546875,6.6875,4746,6,,3.341796875,,0.6430626587780242,0.8403190268381633,0.7819909067782549,,,
32,train,-0.8654297590255737,81.625,0.0322265625,0.18896484375,7.36328125,5637,6,,3.84375,,0.6264015261455269,0.8491850190075075,0.7938843377986095,,,
33,train,-0.8790118098258972,82.0,0.03680419921875,0.2003173828125,7.140625,6143,6,,3.603515625,,0.6182033439562897,0.844385734102888,0.7871421225660211,,,
34,train,-0.8795682787895203,82.375,0.0408935546875,0.2091064453125,7.07421875,5532,6,,3.462890625,,0.6176446560169646,0.8287297987407976,0.7657648365978755,,,
35,train,-0.88861483335495,84.25,0.0357666015625,0.184814453125,6.703125,6056,6,,3.19921875,,0.6239118235314702,0.8256001429459061,0.762858891215524,,,
36,train,-0.8866392374038696,84.125,0.03924560546875,0.179931640625,6.7734375,5435,6,,3.28125,,0.6278353595420101,0.8343225255970268,0.7742993383671659,,,
37,train,-0.851841151714325,74.125,0.035400390625,0.29150390625,5.39453125,4813,6,,2.724609375,,0.6827535017487452,0.8131471726367687,0.7465475404050401,,,
38,train,-0.8819299936294556,82.875,0.03521728515625,0.1922607421875,7.08203125,7187,6,,3.40625,,0.6021883696006778,0.8363639646842222,0.7764286260913615,,,
39,train,-0.8832879662513733,82.875,0.038726806640625,0.1837158203125,6.8359375,6645,6,,3.26953125,,0.6213025725438034,0.8258639298387342,0.7633505781055245,,,
40,train,-0.8678708076477051,81.25,0.041961669921875,0.191162109375,6.6953125,6572,6,,3.244140625,,0.6311011266535145,0.8296101340509998,0.7682084354990775,,,
1,val,-0.219882071018219,20.265625,0.91015625,1.537109375,1.013671875,5,4,0.4953546782636335,0.00907135009765625,0.9925320719288967,0.997196048302312,0.9960793561427065,0.995513922645819,0.003866819397214356,0.0,0.0
2,val,-0.3743399679660797,35.28125,0.492431640625,0.393310546875,6.08984375,238,6,0.9112269872264357,2.556640625,0.40938768205729925,0.7644761775118543,0.8958979377530186,0.8672155365325578,0.21042429720630212,0.043320778757333755,0.026365796104073524
3,val,-0.2806989848613739,47.1875,0.393798828125,0.346923828125,6.78515625,348,7,0.8957456038443264,2.88671875,0.33161848246230496,0.7347623338631433,0.8856874144659467,0.8681661051002676,0.21749125910105632,0.058603525161743164,0.03613364323973656
4,val,-0.5323613286018372,55.4375,0.095947265625,0.365478515625,6.18359375,284,6,0.8987549283641674,2.939453125,0.4118728738437425,0.7723049641245984,0.9064158411806892,0.885674120556105,0.24537072619960626,0.14142416417598724,0.06719712167978287
5,val,-0.40170642733573914,70.4375,0.3974609375,0.46630859375,5.71484375,371,8,0.9210397281449696,2.61328125,0.3373740935216937,0.7349893479943921,0.8247282746566162,0.8117491069707581,0.310198028227447,0.20599175989627838,0.06984295696020126
6,val,-0.6313121318817139,68.25,0.1539306640625,0.3251953125,5.58203125,318,6,0.9393307083922033,2.9453125,0.34829105937190363,0.7359157737603377,0.812481233602202,0.770173239332455,0.35472010949338634,0.34290844202041626,0.1499442756175995
7,val,-0.6931006908416748,76.0,0.1011962890625,0.31982421875,5.87109375,345,6,0.9136536879554411,2.75390625,0.30175778240952966,0.7091128605067912,0.8177355540279614,0.7796827506112382,0.3406554444976287,0.22477447986602783,0.13414838910102844
8,val,-0.6588159203529358,72.0625,0.11834716796875,0.3466796875,4.36328125,220,6,0.8858677503740201,1.943359375,0.4030057935557838,0.7505824001209352,0.7580927522574875,0.6937620815175436,0.27426669870197445,0.2126818746328354,0.18658527731895447
9,val,-0.7152428030967712,77.0,0.07452392578125,0.299560546875,5.83203125,359,6,0.8559507338094166,2.673828125,0.27713767297220093,0.687015210326056,0.7857226503488528,0.7389463115751622,0.28478201980445317,0.15661145746707916,0.11966242641210556
10,val,-0.7427048087120056,77.1875,0.06390380859375,0.308349609375,4.84765625,256,6,0.9609477062330379,2.361328125,0.3065341748782807,0.68082710067418,0.7388938256168599,0.6717155885221963,0.2488273108174869,0.06631709635257721,0.1362241953611374
11,val,-0.7072773575782776,72.375,0.06475830078125,0.2412109375,7.40625,475,6,0.98074149859431,4.19921875,0.1847095971524353,0.5971568202792319,0.7954040645293846,0.7598597433019718,0.30769200949233566,0.15248046815395355,0.06866465508937836
12,val,-0.8089770078659058,83.75,0.060638427734375,0.235107421875,6.73046875,482,6,0.9740795911244785,3.48046875,0.19775365007149193,0.6343828206645181,0.7790357021551311,0.7433775285874591,0.3385586389192444,0.2029404491186142,0.1148943081498146
13,val,-0.7950034141540527,80.3125,0.052642822265625,0.296630859375,6.5546875,451,6,0.9483235095932021,3.263671875,0.18093140157338194,0.5497718654292432,0.7587456245563126,0.7152863873030917,0.2817489942217996,0.09348452091217041,0.12092161178588867
14,val,-0.7867842316627502,82.9375,0.08917236328125,0.2626953125,6.0546875,437,6,0.9598730886406975,2.701171875,0.20779759367138173,0.6087157545478278,0.7490013298858302,0.7023387331107077,0.28789962585280077,0.04660188779234886,0.12876072525978088
15,val,-0.8043311238288879,80.3125,0.059967041015625,0.26318359375,5.171875,286,6,0.9385296053397445,2.291015625,0.2943826271583687,0.6723518102303556,0.7457279497202902,0.6826926880279556,0.2682587717219852,0.11739856004714966,0.15548798441886902
16,val,-0.8180270791053772,82.75,0.0675048828125,0.2490234375,7.390625,567,6,0.9689975471654402,3.6015625,0.14683435080916807,0.5572405168096736,0.7775172589316669,0.7450403616703687,0.3378922577391903,0.15742553770542145,0.11791292577981949
17,val,-0.8227255940437317,84.0,0.040802001953125,0.25341796875,6.67578125,461,6,0.956053925236855,3.1171875,0.1826947354742955,0.5647886815493637,0.7695158017105562,0.7286010133099826,0.33579642524165676,0.1858934462070465,0.13743284344673157
18,val,-0.8154681921005249,80.625,0.033203125,0.248291015625,7.5859375,536,6,0.9706477016006586,4.0859375,0.14612301154397533,0.535174404911128,0.7991597620624034,0.7691420937696609,0.35901541246181323,0.21897004544734955,0.11407695710659027
19,val,-0.8316837549209595,83.75,0.03875732421875,0.25634765625,7.5625,560,6,0.9402271311400198,3.818359375,0.13796903602764965,0.505702734858721,0.7794435616321258,0.7457396357034096,0.3470553289617327,0.18231603503227234,0.12162673473358154
20,val,-0.7886512875556946,76.4375,0.05169677734375,0.2440185546875,6.32421875,373,6,0.930316743108708,3.044921875,0.24979982283445112,0.654923670788575,0.7837769278777392,0.7334092700628247,0.34373141890946574,0.2658156454563141,0.1185777336359024
21,val,-0.7885017991065979,76.0,0.01367950439453125,0.287109375,6.58203125,316,5,0.9368254099740714,3.607421875,0.2393566149838099,0.6076511122009723,0.7928905911992344,0.7104827874681996,0.344608667956925,0.1347922831773758,0.10331325978040695
22,val,-0.7815451622009277,75.9375,0.0166015625,0.2288818359375,6.05078125,359,6,0.9276559699349886,2.8671875,0.2815715078160774,0.693854487785116,0.7984961134961299,0.7559014904986883,0.34387771532729067,0.33968913555145264,0.15351690351963043
23,val,-0.8265654444694519,81.75,0.059906005859375,0.2130126953125,5.95703125,358,6,0.914410712185266,2.73046875,0.26325043761938793,0.6695476175943935,0.7716498484689456,0.7222848511952287,0.34357187727313315,0.31973716616630554,0.1369561403989792
24,val,-0.8342140913009644,82.0625,0.018798828125,0.2034912109375,7.1875,465,6,0.9087037108170115,3.69140625,0.2001207303071102,0.6261706045421017,0.8104089114911106,0.7773873460486922,0.3006511439159085,0.18645061552524567,0.088391974568367
25,val,-0.8306132555007935,80.75,0.040008544921875,0.243896484375,6.62890625,429,6,0.9077387563006304,3.087890625,0.21237930957094453,0.6140557253322563,0.7612695451822824,0.7150671486643683,0.32549252423049463,0.24576905369758606,0.12498340755701065
26,val,-0.8489457964897156,83.1875,0.035247802734375,0.218994140625,6.53515625,432,6,0.8957732381812364,3.26171875,0.2296101135529487,0.6457062255517569,0.7764348583806364,0.7337968991142765,0.3303342550341461,0.2506772577762604,0.10749249160289764
27,val,-0.828231155872345,81.5625,0.039947509765625,0.2271728515625,6.52734375,424,6,0.9495380533674009,3.103515625,0.21828944867388367,0.6275863554945529,0.7941085390614719,0.7552965047408554,0.36040089399827824,0.30659908056259155,0.14816230535507202
28,val,-0.8179783225059509,79.125,0.038818359375,0.218017578125,7.05859375,499,6,0.9472213224449963,3.63671875,0.1732772790549214,0.5807645413352033,0.7811370748534561,0.7471557375766149,0.31191198077898963,0.1598382294178009,0.08762706816196442
29,val,-0.8149981498718262,79.125,0.022735595703125,0.21240234375,7.6640625,521,6,0.9523999573017767,4.05859375,0.15062300555050068,0.5164490252986256,0.7719153515679944,0.7334591867727466,0.3155643153206525,0.1419777125120163,0.055835507810115814
30,val,-0.8489395976066589,82.4375,0.028900146484375,0.22705078125,6.8046875,466,6,0.9081700976180722,3.23828125,0.18995292109360618,0.5846317813901101,0.7556132212977837,0.712449925521079,0.3539962187878743,0.2591603100299835,0.11855065822601318
31,val,-0.8591867089271545,85.5,0.0306243896484375,0.2086181640625,7.015625,511,6,0.9510607697545919,3.486328125,0.18465092090895396,0.6023366115825852,0.7738636735030766,0.7360146648373859,0.3209814226829398,0.19562995433807373,0.0887875109910965
32,val,-0.8173125386238098,78.8125,0.0223388671875,0.20751953125,6.83984375,476,6,0.9467498672689112,3.529296875,0.19042044728789653,0.58448676198939,0.7762869698656263,0.734638988406107,0.35012438319828965,0.2115166187286377,0.11493957042694092
33,val,-0.754843533039093,70.25,0.049102783203125,0.304931640625,6.8984375,447,6,0.9111731585559283,3.345703125,0.18255680070404834,0.5521842885992565,0.7738791362303856,0.7330203847177766,0.22709419592590324,0.04941639304161072,0.030464131385087967
34,val,-0.8376002311706543,81.625,0.04315185546875,0.213134765625,6.6875,471,6,0.9310254572451087,3.197265625,0.1952513195552904,0.5944194985599248,0.7594305441295536,0.716622670781844,0.35699160608972413,0.2231561243534088,0.09799007326364517
35,val,-0.8613801002502441,84.5625,0.033416748046875,0.19580078125,6.96484375,500,6,0.9690464963278772,3.40234375,0.16307403643416174,0.5497038541868835,0.7500035960380248,0.7093301675142936,0.3576697451827084,0.2575261890888214,0.10551891475915909
36,val,-0.8746230006217957,86.0625,0.046478271484375,0.202880859375,6.89453125,511,6,0.9088355206338874,3.419921875,0.1764553584710925,0.5870402699041658,0.7692589147734561,0.7344380041500833,0.3337819065300413,0.20379717648029327,0.10376527160406113
37,val,-0.7752524018287659,73.5625,0.037811279296875,0.276611328125,7.56640625,520,6,0.953818309881353,3.61328125,0.14321130700802776,0.4770246647137847,0.7740636446158566,0.7437588433995332,0.3225932520660104,0.15632414817810059,0.056240685284137726
38,val,-0.8519878387451172,82.9375,0.0283050537109375,0.1920166015625,6.5234375,459,6,0.9565797199614514,3.119140625,0.20311078841157781,0.619605816318488,0.7762363172605795,0.7374372913284373,0.36329423012341167,0.27448102831840515,0.09842788428068161
39,val,-0.8575205206871033,83.375,0.0263519287109375,0.22412109375,6.296875,402,6,0.9198871952192419,2.857421875,0.2437362719349171,0.6502399311007676,0.7640837985924296,0.7163388207806999,0.3384495781239306,0.3139542043209076,0.12311393022537231
40,val,-0.8300045728683472,79.25,0.049957275390625,0.219970703125,7.140625,499,6,0.9571064087411083,3.66015625,0.19721542167625639,0.6362041949069431,0.8033567586663235,0.7723888066920426,0.31266983483409466,0.1418939083814621,0.040291715413331985
1,val (nn),-0.21985192596912384,20.265625,0.91015625,1.537109375,1.013671875,2,3,0.4953546782636335,0.00705718994140625,0.9939145619503775,0.9976137629153577,1.0,1.0,0.004384118311589638,0.0,0.0
2,val (nn),-0.36151930689811707,35.6875,0.492431640625,0.404296875,6.08984375,13,5,0.9112269872264357,3.119140625,0.7762206412069474,0.9096775887596135,0.9697968553618711,0.9524653860733518,0.2215301433059278,0.06184249371290207,0.05481453612446785
3,val (nn),-0.2805783450603485,47.875,0.393798828125,0.339111328125,6.78515625,18,6,0.8957456038443264,3.322265625,0.713923693635284,0.8839652739662813,0.9247881495854642,0.8981039157988853,0.22425251040984076,0.0698779821395874,0.042457520961761475
4,val (nn),-0.5346478223800659,55.65625,0.095947265625,0.361328125,6.18359375,8,5,0.8987549283641674,3.625,0.7615095052857008,0.9023814934448089,0.9391884518206955,0.9055007185654936,0.27114798044442856,0.1652778685092926,0.07303405553102493
5,val (nn),-0.39556941390037537,71.6875,0.3974609375,0.457763671875,5.71484375,30,7,0.9210397281449696,3.15625,0.608085007966021,0.8356210374498982,0.8937375089247291,0.8721936577556666,0.3430883513928445,0.22098776698112488,0.04776430502533913
6,val (nn),-0.6443440318107605,69.25,0.1539306640625,0.29931640625,5.58203125,25,5,0.9393307083922033,3.650390625,0.6389401663849629,0.8493211948782241,0.8819620993856926,0.8172690902133195,0.38765680165004607,0.3827325105667114,0.14438150823116302
7,val (nn),-0.704092800617218,78.125,0.1011962890625,0.3046875,5.87109375,25,5,0.9136536879554411,3.408203125,0.6193240266674237,0.8399416931001795,0.9081453554400639,0.8584016387184674,0.37645488262467613,0.27414727210998535,0.10997671633958817
