epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,top_sim,pos_dis,bos_dis
1,train,-0.21036842465400696,19.984375,1.1669921875,1.5498046875,3.55859375,6374,10,,1.3974609375,,0.32294811149120806,0.2760900664677985,0.2760900664677985,,,
2,train,-0.240898996591568,38.4375,0.53662109375,0.66357421875,2.97265625,2441,10,,1.1953125,,0.5850838238558705,0.6000956037013279,0.6000956037013279,,,
3,train,-0.510744571685791,52.4375,0.02691650390625,0.49072265625,1.884765625,65,10,,0.76220703125,,0.8167350889381385,0.6668533583432413,0.6668533583432413,,,
4,train,-0.5508686900138855,53.5625,0.01389312744140625,0.4326171875,1.7080078125,36,10,,0.619140625,,0.8165360462176806,0.650126942743421,0.650126942743421,,,
5,train,-0.5990971922874451,57.96875,0.007328033447265625,0.4091796875,1.87109375,16,10,,0.7119140625,,0.8216656562651876,0.6973874890259701,0.6973874890259701,,,
6,train,-0.5844181776046753,54.875,0.01210784912109375,0.407958984375,2.232421875,79,10,,1.0302734375,,0.7555682197426465,0.489173685066494,0.489173685066494,,,
7,train,-0.6426535844802856,60.90625,0.047637939453125,0.40478515625,2.013671875,30,10,,0.70556640625,,0.7932855104935485,0.7012464743803766,0.7012464743803766,,,
8,train,-0.6490806937217712,61.21875,0.06781005859375,0.378173828125,2.26171875,133,10,,0.84130859375,,0.7604045744567773,0.7386317896523611,0.7386317896523611,,,
9,train,-0.6567186117172241,61.53125,0.05426025390625,0.351318359375,2.087890625,74,10,,0.84814453125,,0.7748779279630528,0.7075133637618626,0.7075133637618626,,,
10,train,-0.6674651503562927,62.375,0.0180206298828125,0.35791015625,2.501953125,96,10,,1.369140625,,0.7883638735619374,0.8297477830191119,0.8297477830191119,,,
11,train,-0.6706680655479431,62.78125,0.026580810546875,0.343505859375,2.87109375,86,10,,1.6767578125,,0.7483659115666673,0.8401661860452313,0.8401661860452313,,,
12,train,-0.6681025624275208,61.78125,0.047943115234375,0.34326171875,2.71484375,46,10,,1.486328125,,0.7912545346090714,0.8605258791615252,0.8605258791615252,,,
13,train,-0.6875504851341248,63.125,0.07623291015625,0.356201171875,2.947265625,101,10,,1.52734375,,0.7459829856578317,0.8324020258553966,0.8324020258553966,,,
14,train,-0.679341733455658,62.46875,0.053436279296875,0.3310546875,2.63671875,98,10,,1.2958984375,,0.7350383275345213,0.6569545421632874,0.6569545421632874,,,
15,train,-0.6767811179161072,62.6875,0.07745361328125,0.32568359375,2.455078125,97,10,,1.0087890625,,0.7158799255017122,0.5138737013650034,0.5138737013650034,,,
16,train,-0.7063743472099304,65.8125,0.057373046875,0.299072265625,2.0625,42,10,,0.77197265625,,0.7769776388463444,0.6999145217660859,0.6999145217660859,,,
17,train,-0.7064148187637329,65.4375,0.028961181640625,0.301025390625,1.900390625,20,10,,0.69677734375,,0.800512375525466,0.6661342040276185,0.6661342040276185,,,
18,train,-0.7130381464958191,66.125,0.030303955078125,0.30322265625,1.947265625,23,10,,0.740234375,,0.7884813104742685,0.6592360504264342,0.6592360504264342,,,
19,train,-0.7091585397720337,65.6875,0.032623291015625,0.299072265625,1.9287109375,45,10,,0.72412109375,,0.7819851955233355,0.6413670259305161,0.6413670259305161,,,
20,train,-0.7244946956634521,66.8125,0.06292724609375,0.291748046875,2.873046875,134,10,,1.64453125,,0.7314064452852604,0.7815651763902841,0.7815651763902841,,,
21,train,-0.7232152223587036,68.0625,0.056060791015625,0.268310546875,2.861328125,137,10,,1.560546875,,0.6994814139897472,0.7307664945218623,0.7307664945218623,,,
22,train,-0.7259029150009155,66.8125,0.064697265625,0.283447265625,2.990234375,112,10,,1.521484375,,0.6904160366188404,0.7577391619183977,0.7577391619183977,,,
23,train,-0.6959287524223328,63.8125,0.06390380859375,0.275390625,2.88671875,93,10,,1.3525390625,,0.7206378700783008,0.7772056665684453,0.7772056665684453,,,
24,train,-0.7355009317398071,68.3125,0.07305908203125,0.28515625,2.900390625,67,10,,1.5048828125,,0.7179500816291183,0.796649148295108,0.796649148295108,,,
25,train,-0.6964635848999023,63.4375,0.07110595703125,0.308837890625,2.66796875,69,9,,1.173828125,,0.7276258419982314,0.7860495374548057,0.77394047530525,,,
26,train,-0.7448974847793579,68.75,0.0565185546875,0.305419921875,2.595703125,56,9,,1.1845703125,,0.7450894436046083,0.7769195471482593,0.764291481222058,,,
27,train,-0.7522199153900146,69.625,0.07037353515625,0.292724609375,2.35546875,30,9,,0.9853515625,,0.7587165590988927,0.740321287375302,0.7256221627460584,,,
28,train,-0.7565814852714539,70.375,0.09466552734375,0.271484375,2.353515625,32,8,,0.9345703125,,0.762278465988008,0.7444683824849998,0.7114883245603144,,,
29,train,-0.7591757774353027,70.0,0.06134033203125,0.30029296875,2.275390625,25,8,,0.90771484375,,0.7565736805920068,0.7153722238012336,0.6786342562211727,,,
30,train,-0.7566108107566833,69.8125,0.08514404296875,0.29345703125,2.126953125,15,6,,0.81982421875,,0.7816049715577318,0.7065344450093535,0.5994167145458061,,,
31,train,-0.7531755566596985,69.0,0.07940673828125,0.306884765625,2.083984375,19,7,,0.80029296875,,0.7683002176409874,0.6667768996357291,0.5914148402247483,,,
32,train,-0.7509146332740784,68.8125,0.08013916015625,0.29150390625,2.154296875,30,9,,0.9208984375,,0.7659538873126666,0.7065649749738476,0.6899550841145284,,,
33,train,-0.7329348921775818,66.8125,0.06768798828125,0.29296875,2.537109375,42,10,,1.3115234375,,0.7457226957091457,0.761712162403383,0.761712162403383,,,
34,train,-0.7606418132781982,70.8125,0.043914794921875,0.2578125,2.3046875,31,9,,1.0078125,,0.749362482728067,0.7152116124828151,0.6990923649900255,,,
35,train,-0.7559553384780884,69.5,0.054656982421875,0.289794921875,2.447265625,50,10,,1.1162109375,,0.7168403932166322,0.6918249105096133,0.6918249105096133,,,
36,train,-0.7625293135643005,70.375,0.05706787109375,0.27490234375,2.810546875,42,9,,1.2373046875,,0.735313051791114,0.7972859592565432,0.7858129269062066,,,
37,train,-0.7502295970916748,68.9375,0.07269287109375,0.271240234375,2.73828125,90,10,,1.0390625,,0.7160895826152262,0.7112393986136607,0.7112393986136607,,,
38,train,-0.7489117980003357,68.8125,0.0908203125,0.27001953125,2.46484375,56,9,,0.98974609375,,0.7391781805035544,0.6845400484152476,0.6666865986025186,,,
39,train,-0.7497816681861877,68.6875,0.0904541015625,0.280517578125,2.5,61,9,,1.0400390625,,0.7467392251985048,0.6954323210768355,0.6781974017628347,,,
40,train,-0.7732203006744385,71.0625,0.07659912109375,0.2724609375,2.47265625,38,8,,0.92236328125,,0.7345238583059885,0.6172240313358142,0.567825475594341,,,
1,val,-0.2561071515083313,18.140625,0.91552734375,1.3017578125,4.57421875,14,5,0.6688485041640029,1.0,0.8050551106922265,0.851927092071988,0.9000627934805401,0.8479750891252938,0.0040469677218340225,0.0010540455114096403,0.0007398849702440202
2,val,-0.4407598376274109,47.1875,0.09881591796875,0.43359375,3.0546875,11,4,0.9570129205711602,1.1396484375,0.7548976099335233,0.81131636757,0.9528242774982224,0.9097054461049485,0.25014657987353683,0.4687733054161072,0.5726794600486755
3,val,-0.5620542168617249,55.75,5.7697296142578125e-05,0.447998046875,1.685546875,4,4,0.9497034823135917,0.685546875,0.8006946065503054,0.8485920044480936,0.6504969583446212,0.31451612903225806,0.2874314563871787,0.013155686669051647,0.024527519941329956
4,val,-0.5970853567123413,59.78125,0.023223876953125,0.431884765625,1.8984375,6,5,0.9139964314135802,0.70458984375,0.7799472483667337,0.8319359054188497,0.7695016816482025,0.6372672813688092,0.2658622296093721,0.02260943502187729,0.024799000471830368
5,val,-0.5721494555473328,55.4375,0.0004069805145263672,0.390380859375,1.8857421875,5,5,0.9308190145134095,0.88623046875,0.7706708156427582,0.8257642449310909,0.4315168533608527,0.11391129032258064,0.29626277120744926,0.0008103549480438232,0.023427052423357964
6,val,-0.5981049537658691,58.96875,0.07196044921875,0.435546875,2.005859375,8,6,0.9027584710971235,0.72265625,0.7523817035058267,0.8108242528634865,0.7447789862405971,0.6537085745760444,0.2710362650322507,0.04018959775567055,0.022577572613954544
7,val,-0.5943130254745483,57.5625,0.0653076171875,0.379150390625,1.9375,7,6,0.8746146033487401,0.71875,0.7601589191726346,0.8167836397437931,0.7132871491132258,0.6113018927890386,0.2644110781049432,0.016757212579250336,0.020939314737915993
8,val,-0.6334593892097473,62.90625,0.1268310546875,0.363525390625,1.9560546875,8,6,0.9542240961070536,0.7119140625,0.759701264270876,0.8165012643434482,0.7491913767458889,0.6595896345752,0.2656540776405382,0.029353033751249313,0.02112461067736149
9,val,-0.6627380847930908,64.5,0.0186767578125,0.346923828125,2.443359375,9,5,0.93538863276453,1.3388671875,0.7390494046421243,0.7982703469082219,0.8435212688522161,0.7539042577621001,0.2841478463624654,0.042139891535043716,0.020505104213953018
