epoch,phase,loss,accuracy,sender_entropy,receiver_entropy,length,lexicon_size,actual_vocab_size,alignment,max_rep,redund_msg,redund_smb,redund_smb_adj,redund_smb_adj2,top_sim,pos_dis,bos_dis
1,train,-0.15595217049121857,30.5625,1.017578125,1.017578125,3.1484375,7151,11,,1.171875,,0.3938168524440797,0.6346688171945996,0.6346688171945996,,,
2,train,-0.3527241349220276,36.28125,0.1912841796875,0.405029296875,4.1875,1232,11,,2.138671875,,0.525425331818268,0.7754625238001518,0.7754625238001518,,,
3,train,-0.4374595582485199,43.5625,0.139404296875,0.418212890625,3.447265625,717,11,,1.5625,,0.5982560848694758,0.8105555548232461,0.8105555548232461,,,
4,train,-0.4562775790691376,42.46875,0.10467529296875,0.3935546875,3.939453125,568,11,,1.978515625,,0.5737109805414367,0.7915437142456171,0.7915437142456171,,,
5,train,-0.3754705488681793,20.078125,0.1533203125,0.3115234375,4.9765625,760,11,,2.28125,,0.48588396544029944,0.7379207637230576,0.7379207637230576,,,
6,train,-0.48322421312332153,44.15625,0.1556396484375,0.43115234375,3.564453125,520,11,,1.6142578125,,0.613620190700762,0.7250091537416699,0.7250091537416699,,,
7,train,-0.48766374588012695,47.96875,0.057708740234375,0.4267578125,3.5,150,11,,1.34375,,0.6391893444130313,0.8373603187626293,0.8373603187626293,,,
8,train,-0.42174723744392395,31.6875,0.0894775390625,0.425537109375,4.3359375,356,11,,1.7373046875,,0.5546802620937792,0.7869251941699977,0.7869251941699977,,,
9,train,-0.49239057302474976,47.875,0.05035400390625,0.44921875,3.40234375,204,11,,1.0458984375,,0.6507752279429574,0.8602014000367015,0.8602014000367015,,,
10,train,-0.5774398446083069,57.46875,0.011688232421875,0.38916015625,3.50390625,52,7,,1.2294921875,,0.6786238957867041,0.8642319655131017,0.832014622053906,,,
11,train,-0.5641227960586548,55.21875,0.049346923828125,0.38134765625,3.48828125,82,10,,1.208984375,,0.6898613111272763,0.8711485038645732,0.8659350984762821,,,
12,train,-0.49324917793273926,46.4375,0.05731201171875,0.376708984375,3.75390625,129,11,,1.328125,,0.6428922726152582,0.8323906228009391,0.8323906228009391,,,
13,train,-0.5610395073890686,53.65625,0.0887451171875,0.37548828125,3.548828125,279,11,,1.24609375,,0.6069300681593282,0.7927455024419714,0.7927455024419714,,,
14,train,-0.5901155471801758,57.03125,0.1068115234375,0.36669921875,3.314453125,194,8,,1.134765625,,0.6454664148580496,0.8512339091540537,0.8283911634654573,,,
15,train,-0.5373374819755554,50.1875,0.0241546630859375,0.318603515625,3.75,239,11,,1.4306640625,,0.5784510531248286,0.773467560249463,0.773467560249463,,,
16,train,-0.5486030578613281,51.90625,0.0208740234375,0.336669921875,3.658203125,423,11,,1.642578125,,0.543523025839493,0.7443590765554562,0.7443590765554562,,,
17,train,-0.5804973840713501,55.46875,0.031524658203125,0.321044921875,3.748046875,337,11,,1.49609375,,0.5942331613565506,0.786213491846552,0.786213491846552,,,
18,train,-0.62224942445755,60.0,0.007755279541015625,0.33251953125,3.751953125,166,9,,1.359375,,0.6140362302524115,0.7745740759787754,0.7547555251793745,,,
19,train,-0.6199706792831421,59.625,0.0017833709716796875,0.3291015625,3.748046875,128,11,,1.2646484375,,0.626149919476745,0.7726383010975945,0.7726383010975945,,,
20,train,-0.6311439275741577,60.65625,0.0017423629760742188,0.318603515625,3.751953125,99,10,,1.2431640625,,0.637620686965524,0.7992985260878169,0.7913692236901566,,,
21,train,-0.5835095643997192,53.59375,0.00817108154296875,0.345458984375,4.09765625,355,11,,1.3359375,,0.5334597056048556,0.7504812817885045,0.7504812817885045,,,
22,train,-0.6217665076255798,58.875,0.01007843017578125,0.336669921875,3.734375,300,11,,1.412109375,,0.595564397907604,0.7695759534066741,0.7695759534066741,,,
23,train,-0.6127960085868835,55.71875,0.0137786865234375,0.3779296875,4.07421875,381,11,,1.578125,,0.5160338626256262,0.7141013591522086,0.7141013591522086,,,
24,train,-0.6122666001319885,56.15625,0.01092529296875,0.361328125,4.13671875,410,11,,1.546875,,0.5229300102521179,0.7446673393580137,0.7446673393580137,,,
25,train,-0.6009725332260132,54.6875,0.006916046142578125,0.4052734375,5.0,364,11,,1.9033203125,,0.5016047245196009,0.743799218154531,0.743799218154531,,,
26,train,-0.6220383048057556,57.78125,0.007015228271484375,0.3984375,4.78125,258,11,,1.923828125,,0.5371783566831311,0.7789286013223018,0.7789286013223018,,,
27,train,-0.6321398615837097,59.03125,0.0025997161865234375,0.36328125,4.9609375,191,11,,1.8837890625,,0.5352680170563096,0.7675958357002779,0.7675958357002779,,,
28,train,-0.6232334971427917,58.125,0.0020503997802734375,0.359130859375,5.0,195,9,,1.935546875,,0.5433220278462111,0.7647314639147547,0.7431990891049888,,,
29,train,-0.6214348077774048,58.03125,0.006103515625,0.340087890625,5.0,211,10,,1.91015625,,0.5206378049482024,0.7530506060295704,0.7429246135031334,,,
30,train,-0.6320898532867432,59.1875,0.0035114288330078125,0.31640625,4.99609375,271,10,,1.9384765625,,0.5251342893625249,0.7558378241914259,0.745827392439914,,,
31,train,-0.6224929094314575,57.5,0.005825042724609375,0.342041015625,4.9921875,286,11,,1.802734375,,0.518657190738641,0.7543794096330522,0.7543794096330522,,,
32,train,-0.5717584490776062,50.90625,0.00904083251953125,0.34375,4.9296875,278,11,,1.6806640625,,0.5058379790150984,0.7529026059176198,0.7529026059176198,,,
33,train,-0.6367180347442627,59.96875,0.00812530517578125,0.3046875,5.0,270,11,,1.9013671875,,0.5230000257704452,0.7542717480185608,0.7542717480185608,,,
34,train,-0.6048769354820251,55.875,0.00933837890625,0.32763671875,4.859375,306,10,,1.796875,,0.5148368880127772,0.760409173693307,0.7506050420725308,,,
35,train,-0.6387507915496826,59.3125,0.01324462890625,0.3466796875,4.81640625,368,11,,1.916015625,,0.5023471309701939,0.7565449965320394,0.7565449965320394,,,
36,train,-0.6452003717422485,60.09375,0.00455474853515625,0.35302734375,5.0,216,11,,1.78515625,,0.5273285351586221,0.7564948588569804,0.7564948588569804,,,
37,train,-0.6482636332511902,60.5,0.004886627197265625,0.3349609375,5.0,218,11,,1.779296875,,0.5609631888819284,0.773829537850176,0.773829537850176,,,
38,train,-0.6144221425056458,57.09375,0.0018491744995117188,0.3173828125,5.0,199,11,,1.79296875,,0.5546348855961857,0.7705720287311537,0.7705720287311537,,,
39,train,-0.6456183791160583,60.09375,0.00460052490234375,0.31201171875,5.0,251,11,,2.060546875,,0.5177081968825391,0.7515949301032738,0.7515949301032738,,,
40,train,-0.6281465291976929,58.15625,0.002532958984375,0.318115234375,5.0,189,11,,1.943359375,,0.5392391803709189,0.762631218922168,0.762631218922168,,,
1,val,-0.37303677201271057,31.25,0.2391357421875,0.454345703125,3.96875,49,4,0.8950234443651687,2.267578125,0.5518465181242622,0.6419825722512886,0.8111824036198202,0.6649223639549644,0.28285996072278674,0.33720359206199646,0.23082394897937775
2,val,-0.2355816513299942,18.953125,0.08551025390625,0.318115234375,5.0,16,4,0.8496073648663227,2.4296875,0.6578586211026742,0.7293320023674,0.8607047847198503,0.7348468314941348,0.005669950338970692,0.001841975492425263,0.0022731320932507515
3,val,-0.5096899271011353,47.96875,0.098388671875,0.423828125,4.04296875,47,6,0.9094731222150383,2.00390625,0.5447773106668571,0.6385880681942512,0.8398162188029853,0.7864923613304148,0.2350383995241568,0.1018078550696373,0.15894275903701782
4,val,-0.2172965258359909,19.25,6.645917892456055e-05,0.265869140625,5.0,16,3,0.8840994327377585,2.974609375,0.6451817187700399,0.7182757028598028,0.855032645370079,0.5713305122459176,-0.008603788648218544,0.000764932599849999,0.0007827281369827688
5,val,-0.463824987411499,19.765625,0.59814453125,0.51318359375,4.0,8,3,0.8128474735184742,2.345703125,0.7334603314162713,0.7913950940317795,0.8338550829459155,0.5313854676810745,0.004985183030887043,0.0010963394306600094,0.00024445666349492967
6,val,-0.5090896487236023,51.5,0.096435546875,0.4169921875,3.529296875,21,4,0.7435646200128712,1.517578125,0.6235387994884782,0.7013902924107269,0.8719916052759755,0.7648496477049189,0.2621546265021356,0.34653669595718384,0.12798309326171875
7,val,-0.24085819721221924,20.359375,0.0017328262329101562,0.3916015625,5.0,16,4,0.7567324146560523,2.091796875,0.6504487365412248,0.7231465543986149,0.8575275250899235,0.728949728020514,-0.008883074791726616,0.0005832204478792846,0.0013289591297507286
8,val,-0.40648773312568665,39.0,0.01285552978515625,0.398681640625,3.51171875,18,5,0.8923864501077656,1.46484375,0.6738968346965708,0.7439590887928118,0.8131466223344936,0.7238490418948609,0.22853196707204385,0.5185993313789368,0.30079492926597595
9,val,-0.5910531282424927,59.875,0.05584716796875,0.385498046875,3.529296875,29,6,0.8832725060353519,1.2705078125,0.5918366348133227,0.6760284002342707,0.85701726983152,0.8099592846020356,0.2801708702328141,0.349155068397522,0.1312967985868454
10,val,-0.5955349206924438,60.1875,0.0112457275390625,0.3544921875,3.529296875,29,6,0.9186281774260141,1.2431640625,0.5950676155036428,0.6788882105306612,0.8599631352700675,0.8136108604611818,0.2585405068366416,0.34809258580207825,0.16137707233428955
11,val,-0.5951171517372131,59.28125,0.0307464599609375,0.37939453125,3.529296875,29,6,0.9006646040234423,1.224609375,0.5928909629181607,0.6770353241490641,0.8581152029247712,0.8113497822840192,0.2579547370791543,0.34751439094543457,0.1684882789850235
12,val,-0.21916857361793518,19.359375,0.005451202392578125,0.246826171875,5.0,16,6,0.8196868031107118,1.423828125,0.6496623714469767,0.7222474425524567,0.8570692684524772,0.8066297358664708,-0.0039535845859198565,0.0008721263147890568,0.0009739953093230724
13,val,-0.6211874485015869,61.59375,0.09185791015625,0.392333984375,3.529296875,35,7,0.9202626540958356,1.11328125,0.5781587722741393,0.6656297931031163,0.8515723582385835,0.8191760320219095,0.24931842161918444,0.263675332069397,0.11095273494720459
14,val,-0.24606570601463318,18.953125,0.036102294921875,0.2607421875,4.99609375,26,4,0.9073153888306253,2.23828125,0.5757148883601803,0.6578629793419517,0.8237594735131738,0.6693733546909489,0.07884384098731469,0.10893218964338303,0.10810772329568863
15,val,-0.6033844947814941,61.90625,0.032012939453125,0.35546875,3.529296875,33,6,0.9117853194208891,1.3857421875,0.5817834355024083,0.6685392830060349,0.8536140936541656,0.8055679325048226,0.2782401600836464,0.225559800863266,0.15637324750423431
