epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,posdis,bosdis
1,train,1.6396284103393555,18.1875,2.326171875,0.0999755859375,0.0999755859375,5.8515625,5.8515625,1.6767578125,1.6767578125,91,10,0.5302734375,,,
2,train,1.6220438480377197,18.828125,1.1875,0.0999755859375,0.0999755859375,0.8427734375,0.8427734375,0.09149169921875,0.09149169921875,12,9,0.004581451416015625,,,
3,train,1.6202995777130127,19.390625,1.0361328125,0.0999755859375,0.0999755859375,0.224853515625,0.224853515625,0.00925445556640625,0.00925445556640625,2,2,0.00020837783813476562,,,
4,train,1.6198525428771973,19.640625,1.013671875,0.0999755859375,0.0999755859375,0.09954833984375,0.09954833984375,0.0047760009765625,0.0047760009765625,2,2,0.00020837783813476562,,,
5,train,1.619699478149414,19.171875,1.005859375,0.0999755859375,0.0999755859375,0.048004150390625,0.048004150390625,0.00344085693359375,0.00344085693359375,2,2,0.00020837783813476562,,,
6,train,1.6196236610412598,19.890625,1.0029296875,0.0999755859375,0.0999755859375,0.02459716796875,0.02459716796875,0.00287628173828125,0.00287628173828125,2,2,0.00020837783813476562,,,
7,train,1.619647741317749,19.9375,1.0009765625,0.0999755859375,0.0999755859375,0.0125579833984375,0.0125579833984375,0.0026092529296875,0.0026092529296875,2,2,0.00020837783813476562,,,
8,train,1.619642734527588,20.328125,1.0009765625,0.0999755859375,0.0999755859375,0.00746917724609375,0.00746917724609375,0.0024585723876953125,0.0024585723876953125,1,1,0.0,,,
9,train,1.6194926500320435,20.828125,1.0,0.0999755859375,0.0999755859375,0.00438690185546875,0.00438690185546875,0.0023670196533203125,0.0023670196533203125,2,2,0.00020837783813476562,,,
10,train,1.6194223165512085,20.140625,1.0,0.0999755859375,0.0999755859375,0.0031757354736328125,0.0031757354736328125,0.0023136138916015625,0.0023136138916015625,2,2,0.00020837783813476562,,,
11,train,1.6195584535598755,20.359375,1.0,0.0999755859375,0.0999755859375,0.0023403167724609375,0.0023403167724609375,0.002262115478515625,0.002262115478515625,2,2,0.00020837783813476562,,,
12,train,1.6195214986801147,19.796875,1.0,0.0999755859375,0.0999755859375,0.0017490386962890625,0.0017490386962890625,0.00223541259765625,0.00223541259765625,1,1,0.0,,,
13,train,1.619431972503662,20.296875,1.0,0.0999755859375,0.0999755859375,0.0017652511596679688,0.0017652511596679688,0.002216339111328125,0.002216339111328125,2,2,0.00020837783813476562,,,
14,train,1.6195650100708008,20.578125,1.0,0.0999755859375,0.0999755859375,0.00167083740234375,0.00167083740234375,0.002185821533203125,0.002185821533203125,1,1,0.0,,,
15,train,1.6195006370544434,20.203125,1.0,0.0999755859375,0.0999755859375,0.00183868408203125,0.00183868408203125,0.00213623046875,0.00213623046875,1,1,0.0,,,
16,train,1.6194829940795898,20.875,1.0,0.0999755859375,0.0999755859375,0.0017385482788085938,0.0017385482788085938,0.002109527587890625,0.002109527587890625,1,1,0.0,,,
17,train,1.6195539236068726,20.421875,1.0,0.0999755859375,0.0999755859375,0.001560211181640625,0.001560211181640625,0.00203704833984375,0.00203704833984375,1,1,0.0,,,
18,train,1.6191766262054443,20.859375,1.0,0.0999755859375,0.0999755859375,0.0013685226440429688,0.0013685226440429688,0.001995086669921875,0.001995086669921875,1,1,0.0,,,
19,train,1.6194747686386108,20.109375,1.0,0.0999755859375,0.0999755859375,0.0012655258178710938,0.0012655258178710938,0.0019817352294921875,0.0019817352294921875,1,1,0.0,,,
20,train,1.6192761659622192,20.8125,1.0,0.0999755859375,0.0999755859375,0.001556396484375,0.001556396484375,0.00196075439453125,0.00196075439453125,2,2,0.00020837783813476562,,,
21,train,1.6192617416381836,20.0625,1.0,0.0999755859375,0.0999755859375,0.0013189315795898438,0.0013189315795898438,0.0019197463989257812,0.0019197463989257812,1,1,0.0,,,
22,train,1.6190203428268433,21.1875,1.0,0.0999755859375,0.0999755859375,0.0013380050659179688,0.0013380050659179688,0.0018863677978515625,0.0018863677978515625,2,2,0.00020837783813476562,,,
23,train,1.6194247007369995,20.359375,1.0,0.0999755859375,0.0999755859375,0.0013427734375,0.0013427734375,0.0018529891967773438,0.0018529891967773438,2,2,0.00020837783813476562,,,
24,train,1.6191246509552002,21.0,1.0,0.0999755859375,0.0999755859375,0.0011262893676757812,0.0011262893676757812,0.0018482208251953125,0.0018482208251953125,1,1,0.0,,,
25,train,1.6191892623901367,20.5625,1.0,0.0999755859375,0.0999755859375,0.0013446807861328125,0.0013446807861328125,0.0018339157104492188,0.0018339157104492188,2,2,0.00020837783813476562,,,
26,train,1.6191682815551758,20.578125,1.0,0.0999755859375,0.0999755859375,0.0013942718505859375,0.0013942718505859375,0.00177764892578125,0.00177764892578125,2,2,0.00020837783813476562,,,
27,train,1.6189013719558716,21.0,1.0,0.0999755859375,0.0999755859375,0.0012464523315429688,0.0012464523315429688,0.0017032623291015625,0.0017032623291015625,2,2,0.00020837783813476562,,,
28,train,1.6184908151626587,21.140625,1.0,0.0999755859375,0.0999755859375,0.0010290145874023438,0.0010290145874023438,0.0016717910766601562,0.0016717910766601562,2,2,0.00020837783813476562,,,
29,train,1.6182268857955933,20.625,1.0,0.0999755859375,0.0999755859375,0.0010881423950195312,0.0010881423950195312,0.0016527175903320312,0.0016527175903320312,2,2,0.00020837783813476562,,,
30,train,1.6182405948638916,21.1875,1.0,0.0999755859375,0.0999755859375,0.001079559326171875,0.001079559326171875,0.0016202926635742188,0.0016202926635742188,2,2,0.00020837783813476562,,,
31,train,1.6182674169540405,22.234375,1.0,0.0999755859375,0.0999755859375,0.0009946823120117188,0.0009946823120117188,0.0015869140625,0.0015869140625,2,2,0.00020837783813476562,,,
32,train,1.6181448698043823,21.734375,1.0,0.0999755859375,0.0999755859375,0.0011224746704101562,0.0011224746704101562,0.0015687942504882812,0.0015687942504882812,1,1,0.0,,,
33,train,1.617551565170288,21.453125,1.0,0.0999755859375,0.0999755859375,0.0011720657348632812,0.0011720657348632812,0.001552581787109375,0.001552581787109375,1,1,0.0,,,
34,train,1.6179145574569702,22.203125,1.0,0.0999755859375,0.0999755859375,0.001148223876953125,0.001148223876953125,0.0013341903686523438,0.0013341903686523438,1,1,0.0,,,
35,train,1.6172311305999756,22.296875,1.0,0.0999755859375,0.0999755859375,0.0006246566772460938,0.0006246566772460938,0.0011606216430664062,0.0011606216430664062,2,2,0.00020837783813476562,,,
36,train,1.6149063110351562,22.484375,1.0,0.0999755859375,0.0999755859375,0.0006580352783203125,0.0006580352783203125,0.0011539459228515625,0.0011539459228515625,1,1,0.0,,,
37,train,1.6160324811935425,21.546875,1.0,0.0999755859375,0.0999755859375,0.0008807182312011719,0.0008807182312011719,0.0011501312255859375,0.0011501312255859375,1,1,0.0,,,
38,train,1.6152260303497314,22.109375,1.0,0.0999755859375,0.0999755859375,0.00066375732421875,0.00066375732421875,0.0011081695556640625,0.0011081695556640625,1,1,0.0,,,
39,train,1.6149967908859253,22.75,1.0,0.0999755859375,0.0999755859375,0.0007691383361816406,0.0007691383361816406,0.0011730194091796875,0.0011730194091796875,2,2,0.00020837783813476562,,,
40,train,1.6129645109176636,23.390625,1.0,0.0999755859375,0.0999755859375,0.0007333755493164062,0.0007333755493164062,0.0012521743774414062,0.0012521743774414062,1,1,0.0,,,
41,train,1.6125679016113281,23.109375,1.0,0.0999755859375,0.0999755859375,0.0011472702026367188,0.0011472702026367188,0.0012731552124023438,0.0012731552124023438,2,2,0.00020837783813476562,,,
42,train,1.6112133264541626,23.484375,1.0,0.0999755859375,0.0999755859375,0.0007810592651367188,0.0007810592651367188,0.0012912750244140625,0.0012912750244140625,1,1,0.0,,,
43,train,1.6101174354553223,24.171875,1.0,0.0999755859375,0.0999755859375,0.0008921623229980469,0.0008921623229980469,0.0012578964233398438,0.0012578964233398438,1,1,0.0,,,
44,train,1.6091469526290894,23.703125,1.0,0.0999755859375,0.0999755859375,0.0006475448608398438,0.0006475448608398438,0.0011501312255859375,0.0011501312255859375,1,1,0.0,,,
45,train,1.608248233795166,24.078125,1.0,0.0999755859375,0.0999755859375,0.0007472038269042969,0.0007472038269042969,0.0011739730834960938,0.0011739730834960938,1,1,0.0,,,
46,train,1.607365608215332,24.9375,1.0,0.0999755859375,0.0999755859375,0.000797271728515625,0.000797271728515625,0.0012617111206054688,0.0012617111206054688,1,1,0.0,,,
