epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,0.8745211362838745,47.46875,2.849609375,0.0999755859375,0.0999755859375,6.17578125,6.17578125,1.0517578125,1.0517578125,6689,10,0.8544921875,,
2,train,0.43047723174095154,67.1875,3.48828125,0.0999755859375,0.0999755859375,4.0390625,4.0390625,0.716796875,0.716796875,3829,10,1.701171875,,
3,train,0.34917938709259033,69.9375,3.587890625,0.0999755859375,0.0999755859375,3.537109375,3.537109375,0.6455078125,0.6455078125,4111,10,1.869140625,,
4,train,0.3095974624156952,70.5,3.59765625,0.0999755859375,0.0999755859375,3.49609375,3.49609375,0.64892578125,0.64892578125,3859,10,1.826171875,,
5,train,0.2883034348487854,71.0625,3.60546875,0.0999755859375,0.0999755859375,3.537109375,3.537109375,0.6640625,0.6640625,3532,10,1.76171875,,
6,train,0.27344629168510437,71.3125,3.62109375,0.0999755859375,0.0999755859375,3.533203125,3.533203125,0.66748046875,0.66748046875,3152,10,1.71484375,,
7,train,0.2626713812351227,71.75,3.65234375,0.0999755859375,0.0999755859375,3.552734375,3.552734375,0.67041015625,0.67041015625,3073,10,1.7099609375,,
8,train,0.25070494413375854,73.75,3.79296875,0.0999755859375,0.0999755859375,3.59375,3.59375,0.673828125,0.673828125,3020,10,1.8310546875,,
9,train,0.24031700193881989,74.625,3.83984375,0.0999755859375,0.0999755859375,3.466796875,3.466796875,0.65625,0.65625,2992,10,1.8583984375,,
10,train,0.2339826375246048,74.75,3.849609375,0.0999755859375,0.0999755859375,3.2265625,3.2265625,0.615234375,0.615234375,2785,10,1.8759765625,,
11,train,0.23055072128772736,74.625,3.8359375,0.0999755859375,0.0999755859375,3.091796875,3.091796875,0.59228515625,0.59228515625,2654,10,1.859375,,
12,train,0.22515656054019928,74.75,3.828125,0.0999755859375,0.0999755859375,2.96484375,2.96484375,0.57177734375,0.57177734375,2542,10,1.841796875,,
13,train,0.22189483046531677,74.625,3.80859375,0.0999755859375,0.0999755859375,2.7890625,2.7890625,0.54052734375,0.54052734375,2345,10,1.828125,,
14,train,0.21672363579273224,74.6875,3.79296875,0.0999755859375,0.0999755859375,2.609375,2.609375,0.50830078125,0.50830078125,2185,10,1.84375,,
15,train,0.2098512202501297,74.875,3.794921875,0.0999755859375,0.0999755859375,2.4140625,2.4140625,0.47119140625,0.47119140625,2034,10,1.880859375,,
16,train,0.20540295541286469,75.0625,3.79296875,0.0999755859375,0.0999755859375,2.212890625,2.212890625,0.432861328125,0.432861328125,1863,10,1.900390625,,
17,train,0.2021067589521408,75.1875,3.78515625,0.0999755859375,0.0999755859375,2.126953125,2.126953125,0.416748046875,0.416748046875,1748,10,1.8974609375,,
18,train,0.2008042335510254,75.1875,3.791015625,0.0999755859375,0.0999755859375,1.9462890625,1.9462890625,0.381103515625,0.381103515625,1493,10,1.9208984375,,
19,train,0.19520443677902222,75.4375,3.775390625,0.0999755859375,0.0999755859375,1.8662109375,1.8662109375,0.36572265625,0.36572265625,1533,10,1.9091796875,,
20,train,0.19106267392635345,75.4375,3.76953125,0.0999755859375,0.0999755859375,1.7578125,1.7578125,0.344482421875,0.344482421875,1411,10,1.9189453125,,
21,train,0.18832507729530334,75.5625,3.76953125,0.0999755859375,0.0999755859375,1.6982421875,1.6982421875,0.33251953125,0.33251953125,1370,10,1.9267578125,,
22,train,0.1862085461616516,75.5625,3.759765625,0.0999755859375,0.0999755859375,1.6875,1.6875,0.33056640625,0.33056640625,1398,10,1.912109375,,
23,train,0.185159832239151,75.625,3.748046875,0.0999755859375,0.0999755859375,1.611328125,1.611328125,0.315185546875,0.315185546875,1315,10,1.921875,,
24,train,0.18216583132743835,75.75,3.73828125,0.0999755859375,0.0999755859375,1.4736328125,1.4736328125,0.288330078125,0.288330078125,1154,10,1.9326171875,,
25,train,0.18132051825523376,75.9375,3.748046875,0.0999755859375,0.0999755859375,1.3974609375,1.3974609375,0.2734375,0.2734375,1123,10,1.9609375,,
1,val,0.9218943119049072,59.65625,3.26953125,0.0999755859375,0.0999755859375,4.48828125,4.48828125,0.7890625,0.7890625,383,10,1.3974609375,0.38895043483689246,0.3968680589574159
2,val,1.1217103004455566,60.3125,3.548828125,0.0999755859375,0.0999755859375,3.958984375,3.958984375,0.734375,0.734375,367,10,1.6943359375,0.3831500710950538,0.4065231497425875
3,val,1.334502100944519,61.09375,3.595703125,0.0999755859375,0.0999755859375,4.01171875,4.01171875,0.76171875,0.76171875,470,10,1.662109375,0.3629268528298257,0.41587139673573686
4,val,1.4875260591506958,61.5,3.619140625,0.0999755859375,0.0999755859375,4.0625,4.0625,0.77880859375,0.77880859375,509,10,1.6376953125,0.3577478175757027,0.4232644880169441
5,val,1.5020900964736938,62.0625,3.611328125,0.0999755859375,0.0999755859375,4.0390625,4.0390625,0.77783203125,0.77783203125,514,10,1.5849609375,0.3591159873427573,0.4228230437202834
6,val,1.638122797012329,61.3125,3.630859375,0.0999755859375,0.0999755859375,3.935546875,3.935546875,0.7587890625,0.7587890625,481,10,1.5673828125,0.3691619930879492,0.4264158683926872
7,val,1.6470392942428589,62.0625,3.71875,0.0999755859375,0.0999755859375,3.923828125,3.923828125,0.75732421875,0.75732421875,506,10,1.6240234375,0.37836794317352723,0.42559618771351937
8,val,1.6508857011795044,62.34375,3.72265625,0.0999755859375,0.0999755859375,4.02734375,4.02734375,0.76806640625,0.76806640625,484,10,1.6318359375,0.37275637840948445,0.4129582743151625
9,val,1.6531894207000732,62.78125,3.73828125,0.0999755859375,0.0999755859375,3.78125,3.78125,0.724609375,0.724609375,456,10,1.6630859375,0.3749553210035383,0.41088048737290717
10,val,1.717856764793396,62.0625,3.798828125,0.0999755859375,0.0999755859375,3.544921875,3.544921875,0.68408203125,0.68408203125,441,10,1.734375,0.382559848312026,0.40625238468310776
11,val,1.6725801229476929,62.9375,3.728515625,0.0999755859375,0.0999755859375,3.537109375,3.537109375,0.681640625,0.681640625,453,10,1.677734375,0.36435044755118823,0.3942246055300356
12,val,1.7873866558074951,62.21875,3.763671875,0.0999755859375,0.0999755859375,3.21875,3.21875,0.62841796875,0.62841796875,403,10,1.724609375,0.36419301288119243,0.39975753413328624
13,val,1.7147798538208008,62.5,3.712890625,0.0999755859375,0.0999755859375,3.115234375,3.115234375,0.6064453125,0.6064453125,400,10,1.68359375,0.3661274722905522,0.40082319778596737
14,val,1.7654889822006226,61.75,3.669921875,0.0999755859375,0.0999755859375,2.962890625,2.962890625,0.57666015625,0.57666015625,374,10,1.6787109375,0.36764439334943205,0.3928206584513742
15,val,1.6956371068954468,62.0,3.69140625,0.0999755859375,0.0999755859375,2.646484375,2.646484375,0.51123046875,0.51123046875,323,10,1.736328125,0.36978044600647614,0.39408537734418253
16,val,1.6071443557739258,62.6875,3.65234375,0.0999755859375,0.0999755859375,2.55078125,2.55078125,0.49169921875,0.49169921875,311,10,1.759765625,0.3714483068623164,0.4065271493992422
17,val,1.5556012392044067,62.6875,3.6640625,0.0999755859375,0.0999755859375,2.328125,2.328125,0.451416015625,0.451416015625,271,10,1.7744140625,0.36748017886455153,0.397245178337156
18,val,1.545048475265503,64.0625,3.6484375,0.0999755859375,0.0999755859375,2.28125,2.28125,0.445556640625,0.445556640625,271,10,1.759765625,0.3653782997098748,0.3981684733400756
19,val,1.5524702072143555,63.375,3.685546875,0.0999755859375,0.0999755859375,2.13671875,2.13671875,0.413818359375,0.413818359375,262,10,1.8349609375,0.36676570873646624,0.39562549222759935
20,val,1.631434440612793,63.53125,3.6484375,0.0999755859375,0.0999755859375,2.015625,2.015625,0.390380859375,0.390380859375,247,10,1.7978515625,0.3682891570450486,0.39509754825160576
21,val,1.6832057237625122,62.15625,3.705078125,0.0999755859375,0.0999755859375,2.16796875,2.16796875,0.419921875,0.419921875,267,10,1.83984375,0.36405347783379594,0.3901035977732923
22,val,1.5311394929885864,62.875,3.615234375,0.0999755859375,0.0999755859375,1.9599609375,1.9599609375,0.380126953125,0.380126953125,253,10,1.787109375,0.38150169565634134,0.4010146934748362
23,val,1.4920449256896973,63.8125,3.640625,0.0999755859375,0.0999755859375,1.966796875,1.966796875,0.38134765625,0.38134765625,242,10,1.740234375,0.3805391004492653,0.4081276394860458
24,val,1.5117766857147217,64.0,3.626953125,0.0999755859375,0.0999755859375,1.7783203125,1.7783203125,0.34521484375,0.34521484375,224,10,1.814453125,0.37159093178881497,0.3993204167023484
25,val,1.4699913263320923,65.125,3.650390625,0.0999755859375,0.0999755859375,1.583984375,1.583984375,0.306396484375,0.306396484375,199,10,1.849609375,0.37995921769474666,0.4027230589269858
