epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,0.8894839286804199,48.09375,2.51953125,0.0999755859375,0.0999755859375,5.1328125,5.1328125,1.078125,1.078125,820,10,0.76806640625,,
2,train,0.455732136964798,68.0,2.947265625,0.0999755859375,0.0999755859375,3.048828125,3.048828125,0.6630859375,0.6630859375,728,10,1.4130859375,,
3,train,0.37106722593307495,72.0,3.060546875,0.0999755859375,0.0999755859375,2.646484375,2.646484375,0.5888671875,0.5888671875,672,10,1.5537109375,,
4,train,0.3285476565361023,73.5,3.09375,0.0999755859375,0.0999755859375,2.60546875,2.60546875,0.591796875,0.591796875,654,10,1.5546875,,
5,train,0.3030751347541809,74.25,3.115234375,0.0999755859375,0.0999755859375,2.640625,2.640625,0.6044921875,0.6044921875,629,10,1.5458984375,,
6,train,0.2872549891471863,74.75,3.134765625,0.0999755859375,0.0999755859375,2.796875,2.796875,0.640625,0.640625,641,10,1.5205078125,,
7,train,0.2755010724067688,74.8125,3.140625,0.0999755859375,0.0999755859375,2.896484375,2.896484375,0.66796875,0.66796875,653,10,1.4921875,,
8,train,0.2707490921020508,74.75,3.142578125,0.0999755859375,0.0999755859375,2.8203125,2.8203125,0.6552734375,0.6552734375,618,10,1.4765625,,
9,train,0.2641645669937134,75.0,3.1640625,0.0999755859375,0.0999755859375,2.83203125,2.83203125,0.66357421875,0.66357421875,623,10,1.4677734375,,
10,train,0.2598033547401428,74.9375,3.158203125,0.0999755859375,0.0999755859375,2.86328125,2.86328125,0.67333984375,0.67333984375,604,10,1.4365234375,,
11,train,0.25603607296943665,75.375,3.173828125,0.0999755859375,0.0999755859375,2.78125,2.78125,0.658203125,0.658203125,605,10,1.4306640625,,
12,train,0.2539830207824707,75.375,3.1796875,0.0999755859375,0.0999755859375,2.673828125,2.673828125,0.63525390625,0.63525390625,584,10,1.439453125,,
13,train,0.2518596053123474,75.375,3.181640625,0.0999755859375,0.0999755859375,2.556640625,2.556640625,0.61083984375,0.61083984375,583,10,1.4404296875,,
