epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,0.8751438856124878,45.5,3.0859375,0.09088134765625,0.0999755859375,10.4375,10.4375,2.009765625,2.009765625,17063,11,0.87939453125,,
2,train,0.45000848174095154,59.125,3.505859375,0.09088134765625,0.0999755859375,10.015625,10.015625,1.95703125,1.95703125,14016,11,1.1396484375,,
3,train,0.37980619072914124,60.90625,3.51953125,0.09088134765625,0.0999755859375,9.296875,9.296875,1.849609375,1.849609375,10867,11,1.224609375,,
4,train,0.3483445346355438,61.5625,3.515625,0.09088134765625,0.0999755859375,9.46875,9.46875,1.884765625,1.884765625,11947,11,1.216796875,,
5,train,0.33468499779701233,61.4375,3.513671875,0.09088134765625,0.0999755859375,9.4765625,9.4765625,1.890625,1.890625,11526,11,1.212890625,,
6,train,0.32850170135498047,60.875,3.515625,0.09088134765625,0.0999755859375,8.9609375,8.9609375,1.80859375,1.80859375,8982,11,1.2548828125,,
7,train,0.3249327540397644,60.53125,3.51953125,0.09088134765625,0.0999755859375,8.203125,8.203125,1.6875,1.6875,6616,11,1.3076171875,,
8,train,0.32270851731300354,60.125,3.5234375,0.09088134765625,0.0999755859375,7.3828125,7.3828125,1.552734375,1.552734375,4818,11,1.37109375,,
9,train,0.3203372359275818,60.03125,3.525390625,0.09088134765625,0.0999755859375,6.55859375,6.55859375,1.419921875,1.419921875,3443,11,1.4326171875,,
10,train,0.32062381505966187,59.75,3.53515625,0.09088134765625,0.0999755859375,5.98046875,5.98046875,1.326171875,1.326171875,2517,11,1.4814453125,,
11,train,0.3188157379627228,59.65625,3.546875,0.09088134765625,0.0999755859375,5.67578125,5.67578125,1.2783203125,1.2783203125,2087,11,1.50390625,,
12,train,0.3215038478374481,59.28125,3.560546875,0.09088134765625,0.0999755859375,5.5703125,5.5703125,1.2626953125,1.2626953125,1876,11,1.5078125,,
13,train,0.32321789860725403,59.125,3.572265625,0.09088134765625,0.0999755859375,5.40625,5.40625,1.23828125,1.23828125,1673,11,1.521484375,,
14,train,0.32194530963897705,59.0625,3.576171875,0.09088134765625,0.0999755859375,5.30859375,5.30859375,1.2236328125,1.2236328125,1533,11,1.5224609375,,
15,train,0.3207583427429199,59.1875,3.591796875,0.09088134765625,0.0999755859375,5.2109375,5.2109375,1.20703125,1.20703125,1447,11,1.5234375,,
