epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,posdis,bosdis
1,train,1.6447328329086304,18.40625,2.953125,0.1337890625,0.1337890625,14.0234375,14.0234375,3.84375,3.84375,761,10,0.79443359375,,,
2,train,1.593603253364563,22.21875,1.681640625,0.11004638671875,0.11004638671875,5.29296875,5.29296875,1.98828125,1.98828125,268,10,0.11895751953125,,,
3,train,1.1752651929855347,29.0625,2.060546875,0.11151123046875,0.11151123046875,6.921875,6.921875,2.42578125,2.42578125,683,10,0.44482421875,,,
4,train,1.079128623008728,31.953125,2.115234375,0.1109619140625,0.1109619140625,6.96484375,6.96484375,2.455078125,2.455078125,694,10,0.47509765625,,,
5,train,1.01056706905365,37.8125,1.9501953125,0.108154296875,0.108154296875,6.1015625,6.1015625,2.26953125,2.26953125,552,10,0.4462890625,,,
6,train,0.9514583349227905,42.5,1.8212890625,0.1070556640625,0.1070556640625,5.31640625,5.31640625,2.12109375,2.12109375,407,10,0.439697265625,,,
7,train,0.914138913154602,42.34375,1.822265625,0.10552978515625,0.10552978515625,5.08984375,5.08984375,2.068359375,2.068359375,371,10,0.4580078125,,,
8,train,0.8912950754165649,43.71875,1.8173828125,0.10491943359375,0.10491943359375,4.95703125,4.95703125,2.044921875,2.044921875,302,10,0.47607421875,,,
9,train,0.8801336884498596,42.90625,1.8310546875,0.10589599609375,0.10589599609375,4.9375,4.9375,2.041015625,2.041015625,312,10,0.4736328125,,,
10,train,0.876575231552124,43.46875,1.814453125,0.105712890625,0.105712890625,4.80859375,4.80859375,2.021484375,2.021484375,286,10,0.47314453125,,,
11,train,0.863547682762146,42.5625,1.8369140625,0.10528564453125,0.10528564453125,4.8125,4.8125,2.013671875,2.013671875,255,10,0.488037109375,,,
12,train,0.8745787739753723,43.90625,1.8251953125,0.1060791015625,0.1060791015625,4.6875,4.6875,1.994140625,1.994140625,241,10,0.48583984375,,,
13,train,0.8622767925262451,44.28125,1.8115234375,0.1055908203125,0.1055908203125,4.60546875,4.60546875,1.9775390625,1.9775390625,232,10,0.482177734375,,,
14,train,0.8498327136039734,44.3125,1.84375,0.10540771484375,0.10540771484375,4.6875,4.6875,1.9765625,1.9765625,236,10,0.50048828125,,,
15,train,0.8517307639122009,44.40625,1.859375,0.1058349609375,0.1058349609375,4.7265625,4.7265625,1.984375,1.984375,241,10,0.5146484375,,,
16,train,0.8291932344436646,46.21875,1.8779296875,0.10595703125,0.10595703125,4.7890625,4.7890625,1.9931640625,1.9931640625,208,10,0.5634765625,,,
17,train,0.8270323872566223,45.6875,1.880859375,0.10528564453125,0.10528564453125,4.71484375,4.71484375,1.970703125,1.970703125,203,10,0.5751953125,,,
18,train,0.8195303082466125,45.5625,1.880859375,0.10797119140625,0.10797119140625,4.6015625,4.6015625,1.953125,1.953125,174,10,0.58642578125,,,
19,train,0.8063496947288513,46.125,1.8955078125,0.10601806640625,0.10601806640625,4.58203125,4.58203125,1.9365234375,1.9365234375,172,10,0.60107421875,,,
20,train,0.8025133013725281,46.5625,1.8740234375,0.10791015625,0.10791015625,4.50390625,4.50390625,1.9306640625,1.9306640625,161,10,0.58642578125,,,
21,train,0.7894958853721619,46.34375,1.90625,0.107666015625,0.107666015625,4.484375,4.484375,1.912109375,1.912109375,149,10,0.6318359375,,,
22,train,0.7915566563606262,46.46875,1.8916015625,0.10809326171875,0.10809326171875,4.41796875,4.41796875,1.89453125,1.89453125,149,10,0.63525390625,,,
23,train,0.7946386933326721,46.78125,1.884765625,0.1058349609375,0.1058349609375,4.34375,4.34375,1.8759765625,1.8759765625,145,10,0.626953125,,,
24,train,0.7794770002365112,47.3125,1.921875,0.1065673828125,0.1065673828125,4.29296875,4.29296875,1.849609375,1.849609375,124,10,0.669921875,,,
25,train,0.780823826789856,47.3125,1.90234375,0.10614013671875,0.10614013671875,4.1796875,4.1796875,1.8291015625,1.8291015625,118,10,0.66552734375,,,
26,train,0.7723446488380432,47.34375,1.916015625,0.107421875,0.107421875,4.13671875,4.13671875,1.8095703125,1.8095703125,112,10,0.69287109375,,,
27,train,0.7776882648468018,48.21875,1.8857421875,0.107421875,0.107421875,4.0625,4.0625,1.8037109375,1.8037109375,103,10,0.677734375,,,
28,train,0.7661562561988831,48.75,1.90625,0.1064453125,0.1064453125,3.927734375,3.927734375,1.7587890625,1.7587890625,94,10,0.71142578125,,,
29,train,0.7526149749755859,50.4375,1.966796875,0.10870361328125,0.10870361328125,3.9609375,3.9609375,1.7373046875,1.7373046875,81,10,0.78271484375,,,
30,train,0.7349401116371155,52.1875,2.052734375,0.1090087890625,0.1090087890625,4.28125,4.28125,1.7822265625,1.7822265625,76,10,0.87353515625,,,
31,train,0.7219001650810242,52.46875,2.0234375,0.109375,0.109375,4.140625,4.140625,1.759765625,1.759765625,64,10,0.8544921875,,,
32,train,0.7136906981468201,52.96875,1.998046875,0.1090087890625,0.1090087890625,3.96484375,3.96484375,1.72265625,1.72265625,56,10,0.84912109375,,,
33,train,0.6851693391799927,55.40625,2.013671875,0.109130859375,0.109130859375,4.04296875,4.04296875,1.7353515625,1.7353515625,52,10,0.87744140625,,,
34,train,0.6865748167037964,53.375,2.033203125,0.1092529296875,0.1092529296875,4.01171875,4.01171875,1.7216796875,1.7216796875,55,10,0.8916015625,,,
35,train,0.6758120059967041,54.09375,2.03125,0.11029052734375,0.11029052734375,4.01171875,4.01171875,1.7216796875,1.7216796875,51,10,0.88232421875,,,
36,train,0.6794291138648987,53.46875,1.9990234375,0.10894775390625,0.10894775390625,3.904296875,3.904296875,1.7060546875,1.7060546875,49,10,0.86328125,,,
37,train,0.6577085852622986,54.125,2.001953125,0.10943603515625,0.10943603515625,3.892578125,3.892578125,1.703125,1.703125,57,10,0.85986328125,,,
38,train,0.6475257873535156,53.40625,2.044921875,0.1107177734375,0.1107177734375,4.01953125,4.01953125,1.7177734375,1.7177734375,43,10,0.90625,,,
39,train,0.6636928915977478,53.9375,1.978515625,0.1083984375,0.1083984375,3.94921875,3.94921875,1.73046875,1.73046875,46,10,0.80810546875,,,
40,train,0.6521853804588318,54.9375,2.005859375,0.10809326171875,0.10809326171875,4.015625,4.015625,1.734375,1.734375,45,10,0.83642578125,,,
41,train,0.6671699285507202,53.625,1.9892578125,0.10919189453125,0.10919189453125,3.884765625,3.884765625,1.7060546875,1.7060546875,46,10,0.84033203125,,,
42,train,0.6530101299285889,56.8125,2.009765625,0.10791015625,0.10791015625,3.95703125,3.95703125,1.720703125,1.720703125,46,10,0.8447265625,,,
43,train,0.6288959980010986,54.75,2.052734375,0.10791015625,0.10791015625,3.9453125,3.9453125,1.7001953125,1.7001953125,44,10,0.90478515625,,,
44,train,0.6225477457046509,55.09375,2.046875,0.10888671875,0.10888671875,3.927734375,3.927734375,1.6943359375,1.6943359375,47,10,0.90283203125,,,
45,train,0.6233715415000916,56.0,2.0234375,0.1104736328125,0.1104736328125,3.849609375,3.849609375,1.6875,1.6875,42,10,0.89208984375,,,
46,train,0.6081565022468567,55.53125,2.068359375,0.10906982421875,0.10906982421875,3.953125,3.953125,1.6943359375,1.6943359375,42,10,0.93603515625,,,
47,train,0.6230885982513428,54.8125,2.02734375,0.1094970703125,0.1094970703125,3.83984375,3.83984375,1.6796875,1.6796875,49,10,0.88525390625,,,
48,train,0.6155656576156616,56.6875,2.005859375,0.10968017578125,0.10968017578125,3.822265625,3.822265625,1.6865234375,1.6865234375,47,10,0.87353515625,,,
49,train,0.6102830767631531,57.25,2.037109375,0.10894775390625,0.10894775390625,3.90234375,3.90234375,1.6943359375,1.6943359375,42,10,0.90087890625,,,
50,train,0.6100867986679077,57.125,2.02734375,0.10845947265625,0.10845947265625,3.8515625,3.8515625,1.6865234375,1.6865234375,41,10,0.88818359375,,,
1,val,1.6330524682998657,20.125,2.384765625,0.0999755859375,0.0999755859375,7.48828125,7.48828125,1.982421875,1.982421875,98,10,0.22607421875,0.013115910985071531,0.009319971315562725,0.0019259577384218574
2,val,1.3868176937103271,31.109375,1.8017578125,0.0999755859375,0.0999755859375,4.28125,4.28125,0.9853515625,0.9853515625,233,10,0.333251953125,0.052275089357378436,0.1642599105834961,0.05042712390422821
3,val,1.080903172492981,30.515625,2.26953125,0.0999755859375,0.0999755859375,6.0859375,6.0859375,1.478515625,1.478515625,303,10,0.52197265625,0.08706912883426168,0.16369874775409698,0.04873134568333626
4,val,1.0657178163528442,33.375,2.169921875,0.0999755859375,0.0999755859375,5.57421875,5.57421875,1.3525390625,1.3525390625,301,10,0.496826171875,0.082525891427337,0.167098730802536,0.05041744187474251
5,val,0.9374954104423523,44.03125,1.99609375,0.0999755859375,0.0999755859375,4.640625,4.640625,1.1103515625,1.1103515625,232,10,0.497802734375,0.06630997750253853,0.10951455682516098,0.03827385604381561
6,val,0.9292972087860107,42.21875,1.791015625,0.0999755859375,0.0999755859375,3.548828125,3.548828125,0.85498046875,0.85498046875,152,10,0.482177734375,0.06450442179426653,0.06528578698635101,0.0278774406760931
7,val,0.867358386516571,44.25,1.9150390625,0.0999755859375,0.0999755859375,3.931640625,3.931640625,0.95849609375,0.95849609375,186,10,0.5283203125,0.0651716928813973,0.0679897665977478,0.030771173536777496
8,val,0.862943708896637,43.46875,1.876953125,0.0999755859375,0.0999755859375,3.6875,3.6875,0.904296875,0.904296875,161,10,0.52197265625,0.06962882963294975,0.07146114110946655,0.02969478629529476
9,val,0.8700361847877502,41.90625,1.8525390625,0.0999755859375,0.0999755859375,3.54296875,3.54296875,0.86865234375,0.86865234375,155,10,0.5166015625,0.07033960867819261,0.0677950382232666,0.027914809063076973
10,val,0.8465688824653625,43.65625,1.88671875,0.0999755859375,0.0999755859375,3.599609375,3.599609375,0.8857421875,0.8857421875,155,10,0.5302734375,0.07225021503710835,0.07164505124092102,0.03022272139787674
11,val,0.8486952185630798,42.5625,1.9404296875,0.0999755859375,0.0999755859375,3.720703125,3.720703125,0.9150390625,0.9150390625,148,10,0.5791015625,0.07739459346475992,0.07776231318712234,0.03344816714525223
12,val,0.8757237792015076,42.0625,1.8671875,0.0999755859375,0.0999755859375,3.380859375,3.380859375,0.8388671875,0.8388671875,130,10,0.53857421875,0.07065728475486421,0.06460391730070114,0.027030782774090767
13,val,0.8543446063995361,43.6875,1.888671875,0.0999755859375,0.0999755859375,3.39453125,3.39453125,0.8427734375,0.8427734375,124,10,0.544921875,0.0738839211570679,0.06526795774698257,0.02898317202925682
14,val,0.8425834774971008,44.875,1.908203125,0.0999755859375,0.0999755859375,3.421875,3.421875,0.8505859375,0.8505859375,134,10,0.5595703125,0.07307093394588153,0.07174210250377655,0.02702438086271286
15,val,0.8263176679611206,45.3125,1.955078125,0.0999755859375,0.0999755859375,3.646484375,3.646484375,0.9013671875,0.9013671875,130,10,0.58837890625,0.08319091495508994,0.09586548060178757,0.03650961443781853
16,val,0.88089919090271,41.40625,1.912109375,0.0999755859375,0.0999755859375,3.47265625,3.47265625,0.85791015625,0.85791015625,120,10,0.6240234375,0.08249772174654113,0.0871117040514946,0.032330866903066635
17,val,0.831401526927948,44.15625,1.95703125,0.0999755859375,0.0999755859375,3.427734375,3.427734375,0.85107421875,0.85107421875,124,10,0.6416015625,0.08225780954122941,0.08417626470327377,0.03194225952029228
18,val,0.7961406707763672,46.53125,2.00390625,0.0999755859375,0.0999755859375,3.447265625,3.447265625,0.85498046875,0.85498046875,112,10,0.6865234375,0.08945856903268937,0.08948322385549545,0.03395991027355194
19,val,0.8010861873626709,44.375,1.94140625,0.0999755859375,0.0999755859375,3.32421875,3.32421875,0.82373046875,0.82373046875,109,10,0.63623046875,0.0932624838994696,0.08601346611976624,0.034539781510829926
20,val,0.8025029301643372,44.9375,1.9677734375,0.0999755859375,0.0999755859375,3.3046875,3.3046875,0.82080078125,0.82080078125,101,10,0.6904296875,0.09645940546402511,0.08802299946546555,0.03282688558101654
21,val,0.7865757346153259,43.59375,1.9873046875,0.0999755859375,0.0999755859375,3.205078125,3.205078125,0.7958984375,0.7958984375,99,10,0.70751953125,0.09768566372373304,0.09379507601261139,0.03490430489182472
22,val,0.8212209343910217,45.90625,1.9306640625,0.0999755859375,0.0999755859375,3.130859375,3.130859375,0.77490234375,0.77490234375,99,10,0.671875,0.090187418240133,0.08605153858661652,0.030072662979364395
23,val,0.7990911602973938,45.15625,1.9658203125,0.0999755859375,0.0999755859375,3.037109375,3.037109375,0.75341796875,0.75341796875,88,10,0.7216796875,0.09903993855094691,0.08615832775831223,0.030796505510807037
24,val,0.7922185063362122,45.46875,1.98046875,0.0999755859375,0.0999755859375,2.9765625,2.9765625,0.73876953125,0.73876953125,81,10,0.76025390625,0.10416379789530875,0.09390637278556824,0.028698094189167023
25,val,0.7842142581939697,45.5,1.9638671875,0.0999755859375,0.0999755859375,2.861328125,2.861328125,0.708984375,0.708984375,82,10,0.74365234375,0.1014716302326822,0.08987700194120407,0.027268758043646812
26,val,0.797283947467804,46.53125,1.9501953125,0.0999755859375,0.0999755859375,2.84375,2.84375,0.705078125,0.705078125,74,10,0.736328125,0.10186085617236997,0.0902729406952858,0.028768423944711685
27,val,0.8157170414924622,46.6875,1.953125,0.0999755859375,0.0999755859375,2.716796875,2.716796875,0.66845703125,0.66845703125,73,10,0.75634765625,0.10113861902130969,0.08091676235198975,0.025738852098584175
28,val,0.7860211133956909,47.25,1.9970703125,0.0999755859375,0.0999755859375,2.5546875,2.5546875,0.6318359375,0.6318359375,66,10,0.82373046875,0.10951088780037758,0.09564493596553802,0.025061985477805138
29,val,0.8088124394416809,47.6875,2.044921875,0.0999755859375,0.0999755859375,2.736328125,2.736328125,0.6728515625,0.6728515625,70,10,0.8564453125,0.09897643694740021,0.07142550498247147,0.01760897785425186
30,val,0.7613977193832397,50.4375,2.044921875,0.0999755859375,0.0999755859375,2.806640625,2.806640625,0.68994140625,0.68994140625,65,10,0.8623046875,0.10596030458978305,0.06349442154169083,0.017821665853261948
31,val,0.7359577417373657,53.6875,2.1015625,0.0999755859375,0.0999755859375,2.712890625,2.712890625,0.66357421875,0.66357421875,58,10,0.93115234375,0.10788411610478245,0.0796484500169754,0.01690199226140976
32,val,0.7293103933334351,54.71875,2.1015625,0.0999755859375,0.0999755859375,2.81640625,2.81640625,0.69189453125,0.69189453125,53,10,0.9716796875,0.09934349235250513,0.050038229674100876,0.01492771040648222
33,val,0.7274749875068665,50.84375,2.080078125,0.0999755859375,0.0999755859375,2.56640625,2.56640625,0.630859375,0.630859375,58,10,0.955078125,0.10799600583783388,0.07460638135671616,0.020460864529013634
34,val,0.6829549670219421,52.5,2.115234375,0.0999755859375,0.0999755859375,2.71875,2.71875,0.6689453125,0.6689453125,55,10,0.97900390625,0.10987219394764833,0.05792123079299927,0.015634723007678986
35,val,0.6581642627716064,55.5,2.119140625,0.0999755859375,0.0999755859375,2.646484375,2.646484375,0.6513671875,0.6513671875,48,10,0.9833984375,0.10922938537467196,0.06771263480186462,0.018423061817884445
36,val,0.7207543253898621,50.90625,2.02734375,0.0999755859375,0.0999755859375,2.4296875,2.4296875,0.59765625,0.59765625,61,10,0.875,0.10686179346558261,0.07401850819587708,0.0182187519967556
37,val,0.6595585942268372,54.0,2.169921875,0.0999755859375,0.0999755859375,2.779296875,2.779296875,0.68017578125,0.68017578125,64,10,1.0107421875,0.10804785726735544,0.07285599410533905,0.02347625605762005
38,val,0.7147149443626404,52.46875,2.10546875,0.0999755859375,0.0999755859375,2.5625,2.5625,0.6298828125,0.6298828125,57,10,0.9677734375,0.11368123171940021,0.07747066020965576,0.01753397285938263
39,val,0.6774287819862366,52.65625,2.072265625,0.0999755859375,0.0999755859375,2.705078125,2.705078125,0.6669921875,0.6669921875,47,10,0.9033203125,0.11038467366368789,0.070356085896492,0.02175847440958023
40,val,0.6696364283561707,52.09375,2.05859375,0.0999755859375,0.0999755859375,2.494140625,2.494140625,0.611328125,0.611328125,60,10,0.908203125,0.10767070599956054,0.07881983369588852,0.019723884761333466
41,val,0.6858761310577393,52.46875,2.091796875,0.0999755859375,0.0999755859375,2.6171875,2.6171875,0.64453125,0.64453125,54,10,0.953125,0.1112064360366044,0.06906940788030624,0.01699812337756157
42,val,0.6896165609359741,51.4375,2.126953125,0.0999755859375,0.0999755859375,2.607421875,2.607421875,0.642578125,0.642578125,57,10,0.984375,0.11437343036654592,0.0887797400355339,0.018674589693546295
43,val,0.6624506115913391,53.3125,2.125,0.0999755859375,0.0999755859375,2.578125,2.578125,0.63720703125,0.63720703125,58,10,0.99169921875,0.11488029571998716,0.07669779658317566,0.01967468298971653
44,val,0.6746273636817932,53.4375,2.1015625,0.0999755859375,0.0999755859375,2.595703125,2.595703125,0.6396484375,0.6396484375,60,10,0.96435546875,0.10980544599858637,0.07331465184688568,0.020259356126189232
45,val,0.6351263523101807,55.40625,2.1328125,0.0999755859375,0.0999755859375,2.51953125,2.51953125,0.62060546875,0.62060546875,51,10,1.009765625,0.1131336934122469,0.07643531262874603,0.018901729956269264
46,val,0.6252496838569641,54.1875,2.171875,0.0999755859375,0.0999755859375,2.638671875,2.638671875,0.6494140625,0.6494140625,56,10,1.0341796875,0.11916442951866363,0.07444723695516586,0.018799874931573868
47,val,0.6825603246688843,52.03125,2.072265625,0.0999755859375,0.0999755859375,2.44140625,2.44140625,0.6015625,0.6015625,48,10,0.94775390625,0.10868306101756074,0.0695185735821724,0.02023160457611084
48,val,0.6511281728744507,55.09375,2.12109375,0.0999755859375,0.0999755859375,2.583984375,2.583984375,0.638671875,0.638671875,55,10,0.97314453125,0.10831387006387098,0.06482421606779099,0.017710061743855476
49,val,0.6601958870887756,56.40625,2.15234375,0.0999755859375,0.0999755859375,2.583984375,2.583984375,0.63623046875,0.63623046875,55,10,1.0185546875,0.11282863017710408,0.07278762012720108,0.017599722370505333
50,val,0.7044572234153748,52.84375,2.0546875,0.0999755859375,0.0999755859375,2.40234375,2.40234375,0.5908203125,0.5908203125,53,10,0.9208984375,0.10764905629443747,0.06425301730632782,0.01633218675851822
1,val-nn,1.6331275701522827,20.015625,2.373046875,0.0999755859375,0.0999755859375,7.4140625,7.4140625,1.9736328125,1.9736328125,81,10,0.2083740234375,0.014783874309426308,0.011485526338219643,0.0030116350390017033
2,val-nn,1.3870086669921875,30.796875,1.8056640625,0.0999755859375,0.0999755859375,4.2890625,4.2890625,0.99072265625,0.99072265625,218,10,0.322998046875,0.04816400795991705,0.16943755745887756,0.05387864261865616
3,val-nn,1.0830843448638916,29.96875,2.26953125,0.0999755859375,0.0999755859375,6.09375,6.09375,1.4814453125,1.4814453125,322,10,0.5322265625,0.0916621249449101,0.17376460134983063,0.047518953680992126
4,val-nn,1.0591927766799927,34.09375,2.171875,0.0999755859375,0.0999755859375,5.5859375,5.5859375,1.35546875,1.35546875,301,10,0.513671875,0.08040076105915943,0.16180410981178284,0.04589975252747536
5,val-nn,0.9354143142700195,43.84375,1.986328125,0.0999755859375,0.0999755859375,4.62109375,4.62109375,1.103515625,1.103515625,220,10,0.481201171875,0.06896963408540933,0.10836465656757355,0.03849506750702858
6,val-nn,0.9499324560165405,41.5625,1.7880859375,0.0999755859375,0.0999755859375,3.560546875,3.560546875,0.85498046875,0.85498046875,165,10,0.47705078125,0.06567398364419783,0.06408382207155228,0.028660394251346588
7,val-nn,0.8747764825820923,44.5,1.9140625,0.0999755859375,0.0999755859375,3.916015625,3.916015625,0.9580078125,0.9580078125,179,10,0.517578125,0.06520784436390012,0.0619283989071846,0.03057313896715641
8,val-nn,0.8709064722061157,43.21875,1.87890625,0.0999755859375,0.0999755859375,3.69140625,3.69140625,0.904296875,0.904296875,160,10,0.52685546875,0.07255523083211175,0.06152886524796486,0.02585085667669773
9,val-nn,0.8783432841300964,42.0625,1.8515625,0.0999755859375,0.0999755859375,3.537109375,3.537109375,0.869140625,0.869140625,143,10,0.529296875,0.0686424625046496,0.06441623717546463,0.026787539944052696
10,val-nn,0.8494792580604553,43.4375,1.8837890625,0.0999755859375,0.0999755859375,3.59765625,3.59765625,0.88525390625,0.88525390625,151,10,0.548828125,0.07455975795306305,0.07566697150468826,0.028080526739358902
11,val-nn,0.843979001045227,42.5625,1.939453125,0.0999755859375,0.0999755859375,3.712890625,3.712890625,0.91357421875,0.91357421875,148,10,0.578125,0.07772912947585531,0.08302632719278336,0.03071582317352295
12,val-nn,0.8751022219657898,42.03125,1.8720703125,0.0999755859375,0.0999755859375,3.388671875,3.388671875,0.83984375,0.83984375,143,10,0.52587890625,0.07047848638728578,0.0639331266283989,0.03059804067015648
13,val-nn,0.8441730737686157,44.03125,1.890625,0.0999755859375,0.0999755859375,3.400390625,3.400390625,0.84326171875,0.84326171875,140,10,0.55712890625,0.07532333423486363,0.07280082255601883,0.02901177853345871
14,val-nn,0.8535414338111877,44.75,1.9072265625,0.0999755859375,0.0999755859375,3.427734375,3.427734375,0.85107421875,0.85107421875,142,10,0.55126953125,0.07342920366500648,0.07252345979213715,0.030330929905176163
15,val-nn,0.8251978754997253,45.25,1.9599609375,0.0999755859375,0.0999755859375,3.6484375,3.6484375,0.90283203125,0.90283203125,128,10,0.61865234375,0.08378150506415734,0.09852317720651627,0.03466789051890373
16,val-nn,0.9073894619941711,41.625,1.9052734375,0.0999755859375,0.0999755859375,3.458984375,3.458984375,0.85400390625,0.85400390625,116,10,0.623046875,0.08339023490087549,0.08441901952028275,0.03218928724527359
17,val-nn,0.8190218210220337,44.1875,1.9580078125,0.0999755859375,0.0999755859375,3.4296875,3.4296875,0.85205078125,0.85205078125,121,10,0.640625,0.080302445508285,0.08719760179519653,0.033978499472141266
18,val-nn,0.7994170784950256,45.5,1.9970703125,0.0999755859375,0.0999755859375,3.423828125,3.423828125,0.85107421875,0.85107421875,112,10,0.65087890625,0.08682067543213724,0.08216173946857452,0.03350941464304924
19,val-nn,0.8037537336349487,44.46875,1.94921875,0.0999755859375,0.0999755859375,3.3359375,3.3359375,0.82763671875,0.82763671875,111,10,0.64697265625,0.09335734547167983,0.08950153738260269,0.03560786694288254
20,val-nn,0.8054667711257935,45.34375,1.96875,0.0999755859375,0.0999755859375,3.310546875,3.310546875,0.82177734375,0.82177734375,104,10,0.673828125,0.09223518508560058,0.0941953957080841,0.03284766152501106
21,val-nn,0.7843378782272339,43.9375,1.990234375,0.0999755859375,0.0999755859375,3.2109375,3.2109375,0.798828125,0.798828125,102,10,0.70849609375,0.09877704446226078,0.09912329167127609,0.03285546600818634
22,val-nn,0.8304675221443176,45.96875,1.9306640625,0.0999755859375,0.0999755859375,3.1328125,3.1328125,0.77490234375,0.77490234375,101,10,0.6748046875,0.09259451819344974,0.08834956586360931,0.031672850251197815
23,val-nn,0.7955092787742615,45.375,1.96875,0.0999755859375,0.0999755859375,3.04296875,3.04296875,0.7548828125,0.7548828125,84,10,0.70849609375,0.10067055265624125,0.09287893027067184,0.03243528679013252
24,val-nn,0.7948476672172546,44.875,1.982421875,0.0999755859375,0.0999755859375,2.98046875,2.98046875,0.73828125,0.73828125,88,10,0.748046875,0.09829489807603002,0.09766407310962677,0.0315190926194191
25,val-nn,0.7856427431106567,45.59375,1.96484375,0.0999755859375,0.0999755859375,2.857421875,2.857421875,0.70849609375,0.70849609375,76,10,0.7470703125,0.1006823721695066,0.09140834957361221,0.0283256396651268
26,val-nn,0.7836644053459167,46.8125,1.9482421875,0.0999755859375,0.0999755859375,2.84375,2.84375,0.705078125,0.705078125,84,10,0.72509765625,0.0943998770518874,0.09162356704473495,0.03334695100784302
27,val-nn,0.8105999827384949,46.875,1.955078125,0.0999755859375,0.0999755859375,2.716796875,2.716796875,0.669921875,0.669921875,73,10,0.736328125,0.0987589595393603,0.08149424195289612,0.027256526052951813
28,val-nn,0.7636633515357971,48.1875,2.005859375,0.0999755859375,0.0999755859375,2.568359375,2.568359375,0.634765625,0.634765625,83,10,0.7958984375,0.10980079271160549,0.10223986953496933,0.028921328485012054
29,val-nn,0.8044155240058899,48.0,2.048828125,0.0999755859375,0.0999755859375,2.7421875,2.7421875,0.673828125,0.673828125,64,10,0.88623046875,0.10299359003776927,0.068745456635952,0.01938302256166935
30,val-nn,0.7605940699577332,51.21875,2.04296875,0.0999755859375,0.0999755859375,2.798828125,2.798828125,0.68798828125,0.68798828125,62,10,0.86669921875,0.10510902939701901,0.06058042496442795,0.015463360585272312
31,val-nn,0.7312834858894348,53.28125,2.099609375,0.0999755859375,0.0999755859375,2.7109375,2.7109375,0.6630859375,0.6630859375,57,10,0.9384765625,0.11013937493870642,0.07301127165555954,0.016947150230407715
32,val-nn,0.7198847532272339,55.09375,2.1015625,0.0999755859375,0.0999755859375,2.814453125,2.814453125,0.68994140625,0.68994140625,61,10,0.94580078125,0.10259752030401117,0.049651362001895905,0.017534466460347176
33,val-nn,0.7237825989723206,51.34375,2.0859375,0.0999755859375,0.0999755859375,2.587890625,2.587890625,0.63427734375,0.63427734375,59,10,0.94384765625,0.10751967964499227,0.06172609329223633,0.015302845276892185
34,val-nn,0.7157978415489197,51.875,2.1171875,0.0999755859375,0.0999755859375,2.720703125,2.720703125,0.669921875,0.669921875,69,10,0.9560546875,0.09944899132573233,0.0520666241645813,0.015882868319749832
35,val-nn,0.6470291614532471,55.65625,2.119140625,0.0999755859375,0.0999755859375,2.64453125,2.64453125,0.64990234375,0.64990234375,55,10,0.9833984375,0.10509157756791154,0.06013420596718788,0.02155407704412937
36,val-nn,0.753024697303772,50.75,2.0234375,0.0999755859375,0.0999755859375,2.431640625,2.431640625,0.59619140625,0.59619140625,58,10,0.8759765625,0.10170836032875628,0.07467281073331833,0.02138614095747471
37,val-nn,0.6928337216377258,53.40625,2.169921875,0.0999755859375,0.0999755859375,2.783203125,2.783203125,0.681640625,0.681640625,64,10,1.0126953125,0.10981712212864057,0.06391941010951996,0.01771080121397972
38,val-nn,0.6925359964370728,53.34375,2.111328125,0.0999755859375,0.0999755859375,2.572265625,2.572265625,0.63134765625,0.63134765625,58,10,0.96337890625,0.10890748359530306,0.07492878288030624,0.017924979329109192
39,val-nn,0.695568859577179,52.21875,2.07421875,0.0999755859375,0.0999755859375,2.71875,2.71875,0.66845703125,0.66845703125,62,10,0.90185546875,0.10975589328679675,0.07458110898733139,0.02281852997839451
40,val-nn,0.6838653683662415,51.28125,2.05859375,0.0999755859375,0.0999755859375,2.4921875,2.4921875,0.611328125,0.611328125,53,10,0.90625,0.11119402578532663,0.0803222581744194,0.019947132095694542
41,val-nn,0.661078691482544,52.75,2.091796875,0.0999755859375,0.0999755859375,2.615234375,2.615234375,0.646484375,0.646484375,59,10,0.9345703125,0.10684421553932723,0.06242381036281586,0.014954500831663609
42,val-nn,0.6933404207229614,50.21875,2.12109375,0.0999755859375,0.0999755859375,2.591796875,2.591796875,0.6396484375,0.6396484375,62,10,0.970703125,0.11310807593105979,0.08242477476596832,0.018491337075829506
43,val-nn,0.6548367142677307,53.5,2.1171875,0.0999755859375,0.0999755859375,2.572265625,2.572265625,0.63427734375,0.63427734375,54,10,0.98876953125,0.114249869060878,0.07588555663824081,0.02147900126874447
44,val-nn,0.6730348467826843,53.34375,2.10546875,0.0999755859375,0.0999755859375,2.595703125,2.595703125,0.6396484375,0.6396484375,57,10,0.94775390625,0.10771207157072826,0.0703791007399559,0.019866695627570152
45,val-nn,0.6709063053131104,54.03125,2.126953125,0.0999755859375,0.0999755859375,2.5078125,2.5078125,0.6181640625,0.6181640625,58,10,0.99365234375,0.11100420162527563,0.07615251839160919,0.01972714625298977
46,val-nn,0.6829087138175964,52.65625,2.162109375,0.0999755859375,0.0999755859375,2.623046875,2.623046875,0.64501953125,0.64501953125,61,10,1.009765625,0.11357736745797284,0.06940451264381409,0.01828647218644619
