epoch,phase,loss,accuracy,length,message,message_nn,message_entropy,message_entropy_nn,symbol_entropy,symbol_entropy_nn,lexicon_size,actual_vocab_size,max_rep,topsim,topsim_cat
1,train,1.082614779472351,39.625,2.14453125,0.11395263671875,0.11395263671875,7.78515625,7.78515625,2.48046875,2.48046875,820,10,0.505859375,,
2,train,0.7159837484359741,49.90625,2.06640625,0.1102294921875,0.1102294921875,5.46875,5.46875,2.001953125,2.001953125,533,10,0.69482421875,,
3,train,0.6246923208236694,53.96875,2.06640625,0.110107421875,0.110107421875,4.22265625,4.22265625,1.6953125,1.6953125,133,10,0.84912109375,,
4,train,0.5713732838630676,56.65625,2.076171875,0.11016845703125,0.11016845703125,3.962890625,3.962890625,1.6337890625,1.6337890625,106,10,0.86376953125,,
5,train,0.5386621356010437,57.625,2.078125,0.110107421875,0.110107421875,3.82421875,3.82421875,1.6025390625,1.6025390625,82,10,0.859375,,
6,train,0.5148077607154846,58.21875,2.095703125,0.1104736328125,0.1104736328125,3.73828125,3.73828125,1.580078125,1.580078125,74,10,0.87451171875,,
7,train,0.5041171908378601,58.1875,2.10546875,0.11065673828125,0.11065673828125,3.6796875,3.6796875,1.5693359375,1.5693359375,78,10,0.8798828125,,
8,train,0.49572187662124634,57.875,2.111328125,0.11102294921875,0.11102294921875,3.650390625,3.650390625,1.56640625,1.56640625,81,10,0.88525390625,,
9,train,0.49265456199645996,57.375,2.1171875,0.1109619140625,0.1109619140625,3.65625,3.65625,1.5712890625,1.5712890625,99,10,0.8876953125,,
10,train,0.48935285210609436,57.3125,2.126953125,0.111083984375,0.111083984375,3.712890625,3.712890625,1.5849609375,1.5849609375,117,10,0.892578125,,
11,train,0.48805058002471924,57.21875,2.138671875,0.11102294921875,0.11102294921875,3.744140625,3.744140625,1.5927734375,1.5927734375,121,10,0.8955078125,,
12,train,0.4915488064289093,57.09375,2.146484375,0.11163330078125,0.11163330078125,3.796875,3.796875,1.6064453125,1.6064453125,136,10,0.900390625,,
13,train,0.48480623960494995,57.09375,2.162109375,0.11163330078125,0.11163330078125,3.865234375,3.865234375,1.62109375,1.62109375,151,10,0.9091796875,,
14,train,0.48370683193206787,57.375,2.1796875,0.1124267578125,0.1124267578125,3.9140625,3.9140625,1.6318359375,1.6318359375,175,10,0.92138671875,,
15,train,0.4702913165092468,57.6875,2.193359375,0.1121826171875,0.1121826171875,3.880859375,3.880859375,1.6201171875,1.6201171875,170,10,0.927734375,,
16,train,0.45973846316337585,58.5625,2.2109375,0.1126708984375,0.1126708984375,3.8359375,3.8359375,1.60546875,1.60546875,161,10,0.93359375,,
17,train,0.44918811321258545,59.53125,2.224609375,0.113037109375,0.113037109375,3.767578125,3.767578125,1.5859375,1.5859375,149,10,0.94677734375,,
18,train,0.4425874352455139,59.78125,2.234375,0.11334228515625,0.11334228515625,3.72265625,3.72265625,1.572265625,1.572265625,164,10,0.9521484375,,
19,train,0.4371207654476166,60.09375,2.236328125,0.1131591796875,0.1131591796875,3.693359375,3.693359375,1.564453125,1.564453125,154,10,0.95263671875,,
20,train,0.43408384919166565,60.59375,2.234375,0.11334228515625,0.11334228515625,3.666015625,3.666015625,1.5576171875,1.5576171875,160,10,0.9541015625,,
21,train,0.42950373888015747,60.71875,2.2421875,0.113525390625,0.113525390625,3.65234375,3.65234375,1.5517578125,1.5517578125,156,10,0.9560546875,,
22,train,0.42644596099853516,60.90625,2.240234375,0.11346435546875,0.11346435546875,3.642578125,3.642578125,1.55078125,1.55078125,156,10,0.95458984375,,
23,train,0.424791544675827,61.1875,2.240234375,0.1136474609375,0.1136474609375,3.62890625,3.62890625,1.5478515625,1.5478515625,152,10,0.95068359375,,
24,train,0.4188852906227112,61.59375,2.25,0.1131591796875,0.1131591796875,3.638671875,3.638671875,1.5458984375,1.5458984375,149,10,0.95703125,,
25,train,0.41938820481300354,61.53125,2.25,0.11358642578125,0.11358642578125,3.623046875,3.623046875,1.54296875,1.54296875,151,10,0.9560546875,,
1,val,0.8976062536239624,51.1875,2.072265625,0.0999755859375,0.0999755859375,4.91796875,4.91796875,1.099609375,1.099609375,239,10,0.59326171875,0.27070198979902826,0.36256407694019066
2,val,0.9614179730415344,51.3125,2.048828125,0.0999755859375,0.0999755859375,3.12109375,3.12109375,0.68896484375,0.68896484375,94,10,0.7685546875,0.3031717648168707,0.3919505178677807
3,val,0.9918641448020935,54.6875,2.044921875,0.0999755859375,0.0999755859375,2.53125,2.53125,0.5595703125,0.5595703125,76,10,0.8232421875,0.326361509883374,0.41049608639332597
4,val,1.012312889099121,55.8125,2.080078125,0.0999755859375,0.0999755859375,2.482421875,2.482421875,0.55224609375,0.55224609375,80,10,0.83056640625,0.34143631201401337,0.41980402000012657
5,val,1.0519709587097168,55.8125,2.10546875,0.0999755859375,0.0999755859375,2.431640625,2.431640625,0.54638671875,0.54638671875,72,10,0.84521484375,0.35238947648005337,0.4326873806653489
6,val,1.059442162513733,56.1875,2.1015625,0.0999755859375,0.0999755859375,2.3203125,2.3203125,0.52587890625,0.52587890625,81,10,0.82861328125,0.3512156548718948,0.4383506623582307
7,val,1.0865763425827026,56.21875,2.12109375,0.0999755859375,0.0999755859375,2.310546875,2.310546875,0.529296875,0.529296875,81,10,0.8388671875,0.3540173807673209,0.4444562955669264
8,val,1.108413577079773,57.125,2.126953125,0.0999755859375,0.0999755859375,2.23828125,2.23828125,0.5185546875,0.5185546875,79,10,0.8359375,0.3632177572576428,0.44790478032228137
