epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.1550650596618652,43.46875,43.46875,0.986328125,0.9208984375,0.9208984375,91,10,4.116673778196429,4.19140625,4.28515625,0.56689453125,0.0219573974609375,,,0.07585414413738925,10.086825667978507,2.563472392503777,0.012786865234375,6.73046875,0.0049896240234375,0.0018930435180664062,2.9309428088276515,0.282470703125,6.55859375,0.09637451171875,0.039642333984375,2.3208749086533187,0.1954345703125,6.12109375,0.08416748046875,0.029998779296875,2.320484016375942,0.008331298828125,6.49609375,0.003589630126953125,0.0012788772583007812,1.2708642824277918,0.0003781318664550781,5.4609375,0.00029754638671875,6.920099258422852e-05
2,train,baseline,0.7336066961288452,61.84375,61.84375,1.390625,1.1103515625,1.1103515625,89,10,4.047022422132119,4.453125,5.05078125,0.8291015625,0.1181640625,,,0.1146755002720665,10.086825667978497,2.563472392503777,0.03466796875,6.9453125,0.01352691650390625,0.004940032958984375,2.9309428088276515,0.49853515625,6.38671875,0.170166015625,0.0675048828125,2.3208749086533187,0.405029296875,5.96484375,0.1744384765625,0.059783935546875,2.320484016375942,0.033935546875,6.70703125,0.01462554931640625,0.00501251220703125,1.2708642824277918,0.00278472900390625,5.71875,0.0021915435791015625,0.00048661231994628906
3,train,baseline,0.6033763885498047,68.625,68.625,1.607421875,1.2109375,1.2109375,82,10,3.7083635516171007,4.37890625,5.3359375,0.95458984375,0.1798095703125,,,0.11404964422178789,10.086825667978495,2.563472392503777,0.06396484375,6.8125,0.0249481201171875,0.00921630859375,2.9309428088276523,0.63037109375,6.046875,0.215087890625,0.08624267578125,2.3208749086533187,0.47705078125,5.74609375,0.20556640625,0.07122802734375,2.320484016375942,0.048675537109375,6.6015625,0.020965576171875,0.007266998291015625,1.2708642824277918,0.00452423095703125,5.640625,0.0035610198974609375,0.00080108642578125
4,train,baseline,0.523225724697113,73.0625,73.0625,1.669921875,1.265625,1.265625,75,10,3.9374086486317625,4.51953125,5.48828125,1.01171875,0.177001953125,,,0.12114194329576387,10.086825667978507,2.563472392503777,0.065673828125,6.94921875,0.025634765625,0.00927734375,2.9309428088276515,0.6474609375,6.15234375,0.220947265625,0.0869140625,2.3208749086533187,0.5126953125,5.8125,0.220947265625,0.07501220703125,2.320484016375942,0.06475830078125,6.7109375,0.0279083251953125,0.00946807861328125,1.2708642824277918,0.004886627197265625,5.78125,0.00384521484375,0.0008444786071777344
5,train,baseline,0.4555632174015045,76.8125,76.8125,1.728515625,1.3544921875,1.3544921875,83,10,4.12266139862409,4.76171875,5.71875,1.0927734375,0.1671142578125,,,0.12362663838968775,10.086825667978498,2.563472392503777,0.0654296875,7.1953125,0.0255126953125,0.0089263916015625,2.9309428088276515,0.63720703125,6.41796875,0.2174072265625,0.08282470703125,2.3208749086533187,0.5400390625,6.00390625,0.2327880859375,0.07623291015625,2.320484016375942,0.10382080078125,6.875,0.04473876953125,0.01465606689453125,1.2708642824277918,0.0064849853515625,6.01953125,0.005100250244140625,0.0010747909545898438
6,train,baseline,0.41319727897644043,79.3125,79.3125,1.8193359375,1.443359375,1.443359375,85,10,4.387129388079618,4.98046875,5.91796875,1.138671875,0.158447265625,,,0.11419339648241056,10.086825667978498,2.563472392503777,0.068115234375,7.40625,0.0265655517578125,0.009033203125,2.9309428088276515,0.64453125,6.62109375,0.219970703125,0.08148193359375,2.3208749086533187,0.55517578125,6.19140625,0.2391357421875,0.0760498046875,2.320484016375942,0.1370849609375,7.02734375,0.05908203125,0.0187835693359375,1.2708642824277918,0.0069122314453125,6.23828125,0.00543975830078125,0.00110626220703125
7,train,baseline,0.3829997479915619,80.1875,80.1875,1.84765625,1.4619140625,1.4619140625,85,10,4.4140431810904195,5.01953125,5.9609375,1.15234375,0.1583251953125,,,0.13123660292406136,10.086825667978504,2.563472392503777,0.07025146484375,7.44140625,0.02740478515625,0.0092620849609375,2.9309428088276515,0.64794921875,6.65234375,0.2210693359375,0.08148193359375,2.3208749086533187,0.5947265625,6.1484375,0.25634765625,0.0810546875,2.320484016375942,0.150390625,7.0390625,0.0648193359375,0.0204925537109375,1.2708642824277918,0.007656097412109375,6.2734375,0.006023406982421875,0.0012178421020507812
8,train,baseline,0.36227044463157654,81.75,81.75,1.8955078125,1.5009765625,1.5009765625,82,10,4.4688913741113,5.0859375,6.04296875,1.1748046875,0.1585693359375,,,0.13479812061929441,10.086825667978504,2.563472392503777,0.0684814453125,7.51171875,0.0267181396484375,0.0089569091796875,2.9309428088276523,0.6337890625,6.74609375,0.21630859375,0.0791015625,2.3208749086533187,0.59619140625,6.21484375,0.2568359375,0.08050537109375,2.320484016375942,0.177001953125,7.05078125,0.0762939453125,0.0239105224609375,1.2708642824277918,0.0076751708984375,6.33984375,0.006038665771484375,0.0012073516845703125
9,train,baseline,0.34054234623908997,82.625,82.625,1.916015625,1.5244140625,1.5244140625,83,10,4.524668038956491,5.140625,6.09375,1.1865234375,0.15625,,,0.13090223825081157,10.08682566797851,2.563472392503777,0.07330322265625,7.55859375,0.0286102294921875,0.009521484375,2.9309428088276515,0.6474609375,6.77734375,0.220947265625,0.0802001953125,2.3208749086533187,0.57861328125,6.3046875,0.249267578125,0.0775146484375,2.320484016375942,0.1923828125,7.078125,0.08294677734375,0.025787353515625,1.2708642824277918,0.008026123046875,6.39453125,0.006313323974609375,0.001251220703125
10,train,baseline,0.3300797939300537,83.5,83.5,1.9365234375,1.5478515625,1.5478515625,81,10,4.579816450047148,5.1953125,6.1328125,1.197265625,0.153076171875,,,0.1141192585675376,10.086825667978498,2.563472392503777,0.07659912109375,7.60546875,0.029876708984375,0.0098724365234375,2.9309428088276515,0.6494140625,6.82421875,0.2215576171875,0.0799560546875,2.3208749086533187,0.59033203125,6.33203125,0.25439453125,0.07855224609375,2.320484016375942,0.2088623046875,7.09765625,0.09002685546875,0.027801513671875,1.2708642824277918,0.00868988037109375,6.4453125,0.0068359375,0.0013437271118164062
