epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_attr,entropy_shape,mutual_info_msg_shape,variation_of_info_msg_shape,proficiency_msg_shape,redundancy_msg_shape,entropy_color,mutual_info_msg_color,variation_of_info_msg_color,proficiency_msg_color,redundancy_msg_color,entropy_xpos,mutual_info_msg_xpos,variation_of_info_msg_xpos,proficiency_msg_xpos,redundancy_msg_xpos,entropy_ypos,mutual_info_msg_ypos,variation_of_info_msg_ypos,proficiency_msg_ypos,redundancy_msg_ypos,entropy_rotation,mutual_info_msg_rotation,variation_of_info_msg_rotation,proficiency_msg_rotation,redundancy_msg_rotation
1,train,baseline,1.1474170684814453,41.96875,41.96875,1.0419921875,1.1884765625,1.1884765625,91,10,4.5898532679898425,4.65234375,4.9921875,0.76318359375,0.06781005859375,,,0.14702074753074543,10.086825667978513,2.563472392503777,0.01419830322265625,7.1875,0.0055389404296875,0.0019664764404296875,2.9309428088276515,0.0885009765625,7.40625,0.0301971435546875,0.01166534423828125,2.3208749086533187,0.490966796875,5.9921875,0.2115478515625,0.07037353515625,2.320484016375942,0.01424407958984375,6.9453125,0.006137847900390625,0.0020427703857421875,1.2708642824277918,0.0017147064208984375,5.921875,0.0013484954833984375,0.0002894401550292969
2,train,baseline,0.7132487893104553,64.375,64.375,1.4296875,1.34375,1.34375,89,10,3.9329615563393214,4.4375,5.59375,1.0615234375,0.2066650390625,,,0.1686955791274779,10.086825667978491,2.563472392503777,0.03448486328125,6.93359375,0.013458251953125,0.0049285888671875,2.9309428088276523,0.232177734375,6.90234375,0.0792236328125,0.031524658203125,2.3208749086533187,0.90380859375,4.94921875,0.389404296875,0.1337890625,2.320484016375942,0.02294921875,6.7109375,0.00989532470703125,0.0033969879150390625,1.2708642824277918,0.0032062530517578125,5.703125,0.0025234222412109375,0.0005617141723632812
3,train,baseline,0.5762892961502075,71.3125,71.3125,1.6376953125,1.412109375,1.412109375,87,10,4.059153753745181,4.79296875,5.77734375,1.0986328125,0.17041015625,,,0.1757779705153837,10.086825667978504,2.563472392503777,0.0455322265625,7.265625,0.01776123046875,0.00618743896484375,2.9309428088276515,0.31103515625,7.10546875,0.1060791015625,0.040252685546875,2.3208749086533187,0.966796875,5.18359375,0.41650390625,0.1358642578125,2.320484016375942,0.0195465087890625,7.07421875,0.0084228515625,0.00274658203125,1.2708642824277918,0.005290985107421875,6.0546875,0.004161834716796875,0.0008721351623535156
4,train,baseline,0.5103251934051514,74.3125,74.3125,1.728515625,1.494140625,1.494140625,80,10,4.097470939709188,4.859375,5.96484375,1.1396484375,0.1856689453125,,,0.17221346983653396,10.086825667978498,2.563472392503777,0.048797607421875,7.32421875,0.01904296875,0.0065765380859375,2.9309428088276515,0.320556640625,7.1484375,0.10931396484375,0.0411376953125,2.3208749086533187,1.0087890625,5.16015625,0.4345703125,0.1405029296875,2.320484016375942,0.01800537109375,7.140625,0.007762908935546875,0.00251007080078125,1.2708642824277918,0.005352020263671875,6.1171875,0.00421142578125,0.000873565673828125
5,train,baseline,0.46982893347740173,76.75,76.75,1.7666015625,1.4931640625,1.4931640625,75,10,4.087373381171302,4.828125,5.96875,1.1337890625,0.1910400390625,,,0.1878716193219415,10.086825667978507,2.563472392503777,0.053741455078125,7.28515625,0.020965576171875,0.00727081298828125,2.9309428088276515,0.328369140625,7.1015625,0.112060546875,0.042327880859375,2.3208749086533187,1.0283203125,5.09375,0.44287109375,0.143798828125,2.320484016375942,0.0205230712890625,7.10546875,0.00885009765625,0.002872467041015625,1.2708642824277918,0.005950927734375,6.0859375,0.004680633544921875,0.0009756088256835938
6,train,baseline,0.4494026303291321,77.375,77.375,1.80859375,1.5244140625,1.5244140625,75,10,4.224385203037531,4.8984375,6.03515625,1.1318359375,0.188232421875,,,0.1633869122773355,10.086825667978502,2.563472392503777,0.053924560546875,7.35546875,0.0210418701171875,0.00722503662109375,2.9309428088276515,0.34130859375,7.1484375,0.116455078125,0.0435791015625,2.3208749086533187,1.0419921875,5.13671875,0.448974609375,0.144287109375,2.320484016375942,0.0207061767578125,7.1796875,0.0089263916015625,0.00286865234375,1.2708642824277918,0.006168365478515625,6.16015625,0.004852294921875,0.00099945068359375
7,train,baseline,0.4287441670894623,78.4375,78.4375,1.8251953125,1.5517578125,1.5517578125,74,10,4.266482365673112,4.90625,6.1015625,1.1572265625,0.195556640625,,,0.1715658192019793,10.086825667978516,2.563472392503777,0.05401611328125,7.36328125,0.0210723876953125,0.007228851318359375,2.9309428088276515,0.337646484375,7.1640625,0.11517333984375,0.043060302734375,2.3208749086533187,1.0615234375,5.10546875,0.45751953125,0.1468505859375,2.320484016375942,0.01947021484375,7.1875,0.008392333984375,0.00269317626953125,1.2708642824277918,0.006610870361328125,6.1640625,0.0052032470703125,0.0010700225830078125
8,train,baseline,0.412678986787796,79.5625,79.5625,1.86328125,1.5791015625,1.5791015625,76,10,4.299619703045294,4.94921875,6.15234375,1.1845703125,0.1954345703125,,,0.16488708210646488,10.086825667978504,2.563472392503777,0.055450439453125,7.40234375,0.0216217041015625,0.00737762451171875,2.930942808827651,0.342041015625,7.1953125,0.11676025390625,0.043426513671875,2.3208749086533187,1.0595703125,5.15234375,0.456787109375,0.145751953125,2.320484016375942,0.0167694091796875,7.23828125,0.007228851318359375,0.002307891845703125,1.2708642824277918,0.007282257080078125,6.20703125,0.00572967529296875,0.0011701583862304688
9,train,baseline,0.3921685814857483,80.875,80.875,1.90234375,1.5859375,1.5859375,72,10,4.348629434138594,4.98046875,6.1640625,1.1669921875,0.191650390625,,,0.17329182638994142,10.086825667978506,2.563472392503777,0.05572509765625,7.43359375,0.021728515625,0.007381439208984375,2.9309428088276515,0.34716796875,7.21875,0.118408203125,0.043853759765625,2.3208749086533187,1.0791015625,5.14453125,0.465087890625,0.147705078125,2.320484016375942,0.0160369873046875,7.26953125,0.006908416748046875,0.0021953582763671875,1.2708642824277918,0.0079193115234375,6.23828125,0.00623321533203125,0.0012664794921875
10,train,baseline,0.37698110938072205,81.3125,81.3125,1.9140625,1.57421875,1.57421875,76,10,4.350986355040205,4.96484375,6.13671875,1.1572265625,0.191162109375,,,0.15723991275879104,10.086825667978507,2.563472392503777,0.0540771484375,7.421875,0.021087646484375,0.007183074951171875,2.9309428088276515,0.349609375,7.1953125,0.11932373046875,0.044281005859375,2.3208749086533187,1.0869140625,5.11328125,0.46826171875,0.149169921875,2.320484016375942,0.017364501953125,7.25,0.00748443603515625,0.002384185791015625,1.2708642824277918,0.007354736328125,6.22265625,0.005786895751953125,0.0011796951293945312
