epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5255038142204285,74.1875,74.1875,1.58203125,1.55859375,1.55859375,91,10,4.545655472469883,4.9921875,6.2421875,1.1083984375,0.20068359375,,,0.321665397605303,8.594985476357591,2.283203125,9.015625,0.265625,0.1680908203125,3.4877591686329263,1.3134765625,5.8515625,0.376708984375,0.1549072265625
2,train,baseline,0.2832203805446625,85.5625,85.5625,1.9296875,1.6904296875,1.6904296875,63,10,4.154300953601609,4.81640625,6.28515625,1.2138671875,0.2335205078125,,,0.3382478017698847,8.595868630478128,2.51171875,8.390625,0.292236328125,0.187255859375,3.4678353193352986,1.37890625,5.52734375,0.3974609375,0.1663818359375
3,train,baseline,0.22386528551578522,88.5625,88.5625,2.119140625,1.7197265625,1.7197265625,61,10,4.294884820832792,5.0859375,6.34765625,1.185546875,0.1986083984375,,,0.317590744774922,8.593365767783464,2.734375,8.2109375,0.318115234375,0.1998291015625,3.4794299832497515,1.478515625,5.609375,0.425048828125,0.172607421875
4,train,baseline,0.1861361563205719,90.625,90.625,2.2109375,1.73828125,1.73828125,58,10,4.385064836723469,5.00390625,6.36328125,1.189453125,0.2138671875,,,0.3091875210644646,8.600718857748072,2.880859375,7.83984375,0.3349609375,0.2117919921875,3.486731751658182,1.5361328125,5.41796875,0.4404296875,0.180908203125
5,train,baseline,0.16306988894939423,91.8125,91.8125,2.28125,1.7392578125,1.7392578125,58,10,4.4669675654635554,5.11328125,6.375,1.1865234375,0.1982421875,,,0.33738238527395886,8.599131200421196,2.958984375,7.796875,0.343994140625,0.2156982421875,3.4705397326332776,1.5947265625,5.39453125,0.45947265625,0.185791015625
6,train,baseline,0.14715570211410522,92.5,92.5,2.3203125,1.7412109375,1.7412109375,57,10,4.555383675366409,5.1015625,6.37890625,1.1845703125,0.2005615234375,,,0.3790420714106286,8.597013371206728,3.142578125,7.4140625,0.365478515625,0.2293701171875,3.468993864137146,1.6748046875,5.21875,0.482666015625,0.1954345703125
7,train,baseline,0.13405022025108337,93.0625,93.0625,2.333984375,1.7421875,1.7421875,56,10,4.6458460065886324,5.21875,6.37890625,1.169921875,0.18212890625,,,0.3392225591398653,8.600257037730126,3.30078125,7.21484375,0.3837890625,0.2388916015625,3.4730895600869345,1.73828125,5.21484375,0.50048828125,0.199951171875
8,train,baseline,0.12404562532901764,93.625,93.625,2.345703125,1.7451171875,1.7451171875,59,10,4.820524717133446,5.23828125,6.3828125,1.1474609375,0.17919921875,,,0.33764183524392927,8.593932339354938,3.376953125,7.078125,0.392822265625,0.244140625,3.4967862433852694,1.751953125,5.23046875,0.5009765625,0.2005615234375
9,train,baseline,0.11400333046913147,94.3125,94.3125,2.373046875,1.75390625,1.75390625,59,10,4.875213392719586,5.2734375,6.40234375,1.1337890625,0.17626953125,,,0.3336115512775553,8.592202046969202,3.509765625,6.84765625,0.408447265625,0.253173828125,3.4842511118832276,1.8046875,5.1484375,0.51806640625,0.2060546875
10,train,baseline,0.10496602952480316,94.6875,94.6875,2.41015625,1.76953125,1.76953125,57,10,4.92647867432909,5.30859375,6.42578125,1.1328125,0.17431640625,,,0.2953255675007762,8.59687240018491,3.615234375,6.671875,0.420654296875,0.260009765625,3.462267132345035,1.8330078125,5.10546875,0.529296875,0.208984375
11,train,baseline,0.09284771233797073,95.375,95.375,2.421875,1.78515625,1.78515625,60,10,5.0068774257177635,5.375,6.43359375,1.123046875,0.164306640625,,,0.279933412569517,8.594501079025086,3.7265625,6.51953125,0.43359375,0.266845703125,3.473949467267391,1.8857421875,5.078125,0.54296875,0.2130126953125
12,train,baseline,0.08436796814203262,95.875,95.875,2.419921875,1.7978515625,1.7978515625,57,10,5.097199505260053,5.40234375,6.4453125,1.119140625,0.1619873046875,,,0.3011473387737859,8.597300972675038,3.8359375,6.32421875,0.4462890625,0.274169921875,3.4584758186475,1.931640625,4.99609375,0.55859375,0.218017578125
