epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.4916688799858093,75.4375,76.6875,1.5390625,3.384765625,3.759765625,8159,10,7.052870961498751,7.640625,11.6953125,2.51953125,0.3466796875,,,0.3331078948106198,8.592472771464973,2.177734375,11.875,0.25341796875,0.1341552734375,3.4853807354194437,1.138671875,8.8515625,0.32666015625,0.10235595703125,8864,10,2.771484375,6.681671543514255,8.21875,14.0625,0.415283203125,,,8.592472771464973,2.88671875,11.0390625,0.3359375,0.171630859375,3.4853807354194437,1.548828125,8.609375,0.4443359375,0.13232421875,0.3838899162241555
2,train,noise,0.26607638597488403,86.5,87.4375,1.9228515625,3.671875,4.08203125,4795,10,6.999027412408981,7.91015625,11.8671875,2.751953125,0.33349609375,,,0.3064641845091827,8.595694928175666,2.33203125,11.84375,0.271240234375,0.141357421875,3.4688505529288096,1.2265625,8.9296875,0.353515625,0.1077880859375,4394,10,3.021484375,6.451264566046208,8.46875,14.2265625,0.40478515625,,,8.595694928175666,3.02734375,11.0078125,0.35205078125,0.177490234375,3.4688505529288096,1.576171875,8.78125,0.454345703125,0.132080078125,0.38278001800390005
3,train,noise,0.21302427351474762,89.25,90.0625,2.06640625,3.7734375,4.19140625,2891,10,7.234712456295079,8.109375,12.2421875,2.787109375,0.337646484375,,,0.3146538482830444,8.597562127549127,2.40625,11.8984375,0.280029296875,0.14404296875,3.469758758085214,1.2705078125,9.0390625,0.3662109375,0.1097412109375,2466,10,3.048828125,6.638723860953655,8.6484375,14.6796875,0.410888671875,,,8.597562127549127,3.099609375,11.046875,0.360595703125,0.1798095703125,3.469758758085214,1.595703125,8.921875,0.4599609375,0.1317138671875,0.383181017145585
4,train,noise,0.17751449346542358,91.0625,91.8125,2.173828125,3.919921875,4.35546875,2016,10,6.9438246125140335,7.98828125,12.3984375,3.060546875,0.35546875,,,0.30637546146913774,8.598141854537303,2.482421875,11.625,0.28857421875,0.1495361328125,3.487177059247117,1.314453125,8.8515625,0.376708984375,0.114501953125,1622,10,3.361328125,6.234561631794724,8.390625,14.8359375,0.434326171875,,,8.598141854537303,3.17578125,10.6328125,0.369384765625,0.1868896484375,3.487177059247117,1.63671875,8.6015625,0.46923828125,0.1378173828125,0.36510983746646763
5,train,noise,0.1495891809463501,92.4375,93.125,2.25390625,3.984375,4.4296875,1654,10,6.860559206055756,8.234375,12.640625,3.20703125,0.3486328125,,,0.31327901033618094,8.59692854784971,2.568359375,11.6953125,0.298583984375,0.1524658203125,3.489579708498807,1.3583984375,9.0078125,0.38916015625,0.1158447265625,1293,10,3.529296875,6.1057285690456125,8.640625,15.0703125,0.426513671875,,,8.59692854784971,3.265625,10.703125,0.3798828125,0.189453125,3.489579708498807,1.6923828125,8.7421875,0.485107421875,0.1395263671875,0.3831627199628674
6,train,noise,0.12729719281196594,93.75,94.25,2.296875,4.04296875,4.4921875,1506,10,6.979493210121818,8.234375,12.59375,3.26171875,0.345947265625,,,0.3129740288800065,8.599470317999405,2.701171875,11.4375,0.31396484375,0.160400390625,3.4609602036767155,1.392578125,8.9140625,0.40234375,0.1190185546875,1152,10,3.58984375,6.1718854887439765,8.6328125,14.984375,0.424072265625,,,8.599470317999405,3.439453125,10.3515625,0.39990234375,0.1995849609375,3.4609602036767155,1.7412109375,8.609375,0.50341796875,0.14404296875,0.38094612179192106
7,train,noise,0.1109299436211586,94.5625,95.0,2.326171875,4.0546875,4.50390625,1453,10,7.035062069877238,8.4140625,12.65625,3.283203125,0.3349609375,,,0.31171412176569,8.594738527570456,2.794921875,11.421875,0.3251953125,0.164306640625,3.4647723847598595,1.4384765625,9.0078125,0.4150390625,0.12103271484375,1090,10,3.61328125,6.213466295486189,8.8515625,15.0625,0.412353515625,,,8.594738527570456,3.56640625,10.3125,0.4150390625,0.2044677734375,3.4647723847598595,1.8037109375,8.7109375,0.5205078125,0.146484375,0.39877672336254266
8,train,noise,0.09820087999105453,95.125,95.625,2.361328125,4.0625,4.515625,1655,10,7.136698696175366,8.53125,12.65625,3.287109375,0.326171875,,,0.29960463981393753,8.597617949044746,2.8515625,11.421875,0.331787109375,0.16650390625,3.482538460789754,1.4404296875,9.1328125,0.413818359375,0.11993408203125,1240,10,3.619140625,6.320736068800131,9.015625,15.0703125,0.40185546875,,,8.597617949044746,3.63671875,10.3359375,0.423095703125,0.20654296875,3.482538460789754,1.806640625,8.8828125,0.5185546875,0.14453125,0.3838086458608193
9,train,noise,0.08794249594211578,95.75,96.1875,2.361328125,4.0625,4.5078125,1763,10,7.210847582830961,8.5625,12.6640625,3.27734375,0.32421875,,,0.3064578544893725,8.591501083901605,2.90625,11.3359375,0.33837890625,0.16943359375,3.4896361369878233,1.4619140625,9.125,0.418701171875,0.12127685546875,1334,10,3.603515625,6.406901714491455,9.046875,15.078125,0.400146484375,,,8.591501083901605,3.708984375,10.21875,0.431884765625,0.2103271484375,3.4896361369878233,1.8427734375,8.8515625,0.52783203125,0.14697265625,0.385749819253847
10,train,noise,0.07959936559200287,96.125,96.5625,2.43359375,4.07421875,4.52734375,1898,10,7.325714150780374,8.640625,12.6953125,3.2734375,0.3193359375,,,0.31722503493700943,8.595242496615683,2.94921875,11.3359375,0.34326171875,0.171142578125,3.467277664865075,1.4775390625,9.1484375,0.42626953125,0.1220703125,1459,10,3.6015625,6.529296874586137,9.1484375,15.109375,0.394775390625,,,8.595242496615683,3.771484375,10.203125,0.438720703125,0.2125244140625,3.467277664865075,1.8671875,8.875,0.53857421875,0.1480712890625,0.3902415838991567
