epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.4702651798725128,77.125,77.25,1.4482421875,2.890625,2.890625,2828,10,6.163657722294562,7.171875,11.328125,2.0625,0.366943359375,,,0.31996575535460103,8.597351960949467,3.0078125,9.75,0.349853515625,0.1907958984375,3.479076654836336,1.4609375,7.73046875,0.419921875,0.1370849609375,2829,10,2.0625,6.159511679395305,6.4296875,11.328125,0.4326171875,,,8.597351960949467,3.109375,8.8046875,0.361572265625,0.2069091796875,3.479076654836336,1.5068359375,6.89453125,0.43310546875,0.152099609375,0.32077335803192564
2,train,noise,0.2219511717557907,88.875,88.9375,1.533203125,3.078125,3.078125,670,10,5.437342259459101,6.8984375,11.3828125,2.271484375,0.393798828125,,,0.31302478059154154,8.595176048114793,3.544921875,8.40625,0.412353515625,0.228759765625,3.4814744230691486,1.5517578125,7.27734375,0.445556640625,0.1494140625,657,10,2.271484375,5.4297954931294585,6.07421875,11.3828125,0.46630859375,,,8.595176048114793,3.701171875,7.265625,0.4306640625,0.252197265625,3.4814744230691486,1.61328125,6.328125,0.46337890625,0.1688232421875,0.3130461243489158
3,train,noise,0.168969988822937,91.25,91.25,1.6044921875,3.083984375,3.083984375,334,10,5.04063023872207,6.90625,11.3984375,2.2421875,0.39404296875,,,0.33726948893930647,8.595565132858054,3.72265625,8.0546875,0.43310546875,0.2401123046875,3.486439255511659,1.6015625,7.19140625,0.45947265625,0.154052734375,324,10,2.244140625,5.0325823879970075,6.0625,11.3984375,0.46826171875,,,8.595565132858054,3.8828125,6.890625,0.45166015625,0.264892578125,3.486439255511659,1.662109375,6.22265625,0.476806640625,0.174072265625,0.33750840390346093
4,train,noise,0.14738507568836212,92.0625,92.0625,1.6865234375,3.087890625,3.087890625,269,10,5.045395964206981,7.05078125,11.40625,2.267578125,0.3818359375,,,0.32051721663856214,8.59489357062845,3.798828125,8.046875,0.442138671875,0.2427978515625,3.486641711969435,1.6435546875,7.25390625,0.471435546875,0.1558837890625,268,10,2.267578125,5.041244272502164,6.23046875,11.40625,0.4541015625,,,8.59489357062845,3.96875,6.88671875,0.461669921875,0.267578125,3.486641711969435,1.708984375,6.296875,0.489990234375,0.1759033203125,0.3206363712296232
5,train,noise,0.1336205005645752,92.8125,92.875,1.76171875,3.095703125,3.095703125,257,10,5.168546032385705,7.08984375,11.4296875,2.25,0.379638671875,,,0.3296407994913205,8.594937974022628,3.921875,7.83984375,0.456298828125,0.25,3.485397082680673,1.689453125,7.1953125,0.484619140625,0.1597900390625,255,10,2.25,5.164858504722243,6.26953125,11.4296875,0.451171875,,,8.594937974022628,4.10546875,6.65234375,0.477783203125,0.2763671875,3.485397082680673,1.7607421875,6.234375,0.5048828125,0.180419921875,0.3292199738765337
6,train,noise,0.11265511065721512,94.25,94.3125,1.8955078125,3.109375,3.109375,318,10,5.532937569274162,7.65234375,11.453125,2.20703125,0.33203125,,,0.3274941523367755,8.591500662897833,4.0078125,8.2265625,0.466552734375,0.2467041015625,3.4835471086597822,1.74609375,7.64453125,0.50146484375,0.1568603515625,317,10,2.20703125,5.528523457147519,6.921875,11.453125,0.39599609375,,,8.591500662897833,4.21875,7.078125,0.490966796875,0.27197265625,3.4835471086597822,1.8271484375,6.75,0.5244140625,0.1756591796875,0.32719530782294487
7,train,noise,0.08898387849330902,95.625,95.6875,1.95703125,3.12109375,3.12109375,373,10,5.8140025554433725,7.90234375,11.484375,2.169921875,0.311767578125,,,0.317144214905853,8.595387400860222,4.1796875,8.140625,0.486328125,0.25341796875,3.46627105286195,1.818359375,7.73046875,0.52490234375,0.1600341796875,371,10,2.169921875,5.807214337307571,7.19921875,11.484375,0.373046875,,,8.595387400860222,4.4140625,6.9609375,0.513671875,0.279541015625,3.46627105286195,1.9150390625,6.8359375,0.55224609375,0.1795654296875,0.317320180223318
8,train,noise,0.07424426823854446,96.5,96.5,2.013671875,3.1328125,3.1328125,403,10,6.145321167515401,8.109375,11.6015625,2.13671875,0.30126953125,,,0.3434794188409381,8.600057547320295,4.25390625,8.1953125,0.49462890625,0.254638671875,3.4745516594378283,1.84765625,7.88671875,0.53173828125,0.1595458984375,402,10,2.13671875,6.13951126911981,7.41015625,11.6015625,0.361328125,,,8.600057547320295,4.5078125,6.99609375,0.52392578125,0.281494140625,3.4745516594378283,1.9501953125,6.984375,0.56103515625,0.17919921875,0.34190830007172957
9,train,noise,0.06184482201933861,97.125,97.1875,2.080078125,3.16015625,3.16015625,361,10,6.245048950484466,8.0546875,11.6015625,2.1328125,0.305419921875,,,0.33912463605444076,8.597267331557902,4.31640625,8.0234375,0.50244140625,0.25927734375,3.462139750648846,1.892578125,7.734375,0.546875,0.164306640625,358,10,2.1328125,6.241061230504432,7.3515625,11.6015625,0.366455078125,,,8.597267331557902,4.578125,6.79296875,0.53271484375,0.287109375,3.462139750648846,1.998046875,6.8203125,0.5771484375,0.1846923828125,0.3390582476365343
10,train,noise,0.05455315113067627,97.4375,97.5,2.134765625,3.17578125,3.17578125,406,10,6.347287911906079,8.203125,11.5859375,2.11328125,0.2919921875,,,0.3342462465648762,8.59585743512548,4.38671875,8.0234375,0.5107421875,0.26123046875,3.4729118397234022,1.91015625,7.85546875,0.5498046875,0.16357421875,404,10,2.11328125,6.34060795359601,7.5234375,11.5859375,0.3505859375,,,8.59585743512548,4.66015625,6.796875,0.54248046875,0.2890625,3.4729118397234022,2.021484375,6.953125,0.58251953125,0.183837890625,0.334324484354882
