epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.47838637232780457,76.5,77.4375,1.09765625,3.609375,3.798828125,9270,10,7.1297044209372284,7.25390625,12.96875,2.599609375,0.440673828125,,,0.36519314148459187,8.60268638224153,2.853515625,10.1484375,0.331787109375,0.179931640625,3.4684406371171503,1.4912109375,7.7421875,0.429931640625,0.1390380859375,9026,10,2.724609375,6.79579671122965,7.2265625,14.15625,0.489501953125,,,8.60268638224153,3.3203125,9.1875,0.385986328125,0.2098388671875,3.4684406371171503,1.7373046875,7.21875,0.5009765625,0.1624755859375,0.3876256556326046
2,train,noise,0.25159695744514465,87.125,88.0625,1.447265625,3.923828125,4.1328125,2227,10,6.380170922362431,7.2890625,13.3046875,2.978515625,0.4521484375,,,0.34129087946857867,8.59628710775747,2.95703125,9.96875,0.343994140625,0.1861572265625,3.479989040148282,1.5419921875,7.68359375,0.443115234375,0.1431884765625,1840,10,3.123046875,5.89161217858789,7.1953125,14.484375,0.50341796875,,,8.59628710775747,3.408203125,8.96875,0.396484375,0.2159423828125,3.479989040148282,1.7861328125,7.1015625,0.51318359375,0.1673583984375,0.3623234451621718
3,train,noise,0.20813481509685516,89.25,90.0625,1.6103515625,3.994140625,4.203125,1442,10,6.531805397047863,7.44140625,13.3515625,3.03125,0.442626953125,,,0.40338042728672124,8.599205276311737,3.04296875,9.953125,0.353759765625,0.189697265625,3.471145848886852,1.572265625,7.76953125,0.453125,0.14404296875,1107,10,3.173828125,6.019347581647915,7.359375,14.53125,0.493408203125,,,8.599205276311737,3.494140625,8.96875,0.40625,0.2188720703125,3.471145848886852,1.81640625,7.19921875,0.5234375,0.167724609375,0.4280626964343492
4,train,noise,0.1773548424243927,91.125,91.75,1.8056640625,4.05078125,4.26171875,1530,10,7.057566183279506,7.83203125,13.5625,2.912109375,0.422607421875,,,0.32205588767057286,8.597319335807011,3.146484375,10.140625,0.365966796875,0.1915283203125,3.4616349246856823,1.5703125,8.15625,0.45361328125,0.1390380859375,1171,10,3.044921875,6.555209879251354,7.7734375,14.75,0.472900390625,,,8.597319335807011,3.6015625,9.171875,0.4189453125,0.219970703125,3.4616349246856823,1.8046875,7.62890625,0.521484375,0.16064453125,0.34125949163369595
5,train,noise,0.14940211176872253,92.6875,93.25,1.9453125,4.125,4.33984375,1407,10,7.058510377468186,7.89453125,13.609375,3.001953125,0.419921875,,,0.3217858468698342,8.594939432727633,3.287109375,9.9140625,0.38232421875,0.1993408203125,3.4931381658156107,1.6396484375,8.109375,0.469482421875,0.14404296875,1075,10,3.142578125,6.51498726594171,7.83984375,14.78125,0.469482421875,,,8.594939432727633,3.751953125,8.9296875,0.4365234375,0.228271484375,3.4931381658156107,1.8828125,7.56640625,0.5390625,0.1661376953125,0.33680462756506824
6,train,noise,0.1315992921590805,93.5625,94.125,2.05859375,4.171875,4.390625,1369,10,7.108963666646812,8.1796875,13.8046875,3.109375,0.4072265625,,,0.3124516155666407,8.59489138569308,3.3125,10.15625,0.385498046875,0.1973876953125,3.4871818233115763,1.669921875,8.328125,0.478759765625,0.14306640625,1018,10,3.255859375,6.561471413833903,8.1484375,14.984375,0.456298828125,,,8.59489138569308,3.767578125,9.203125,0.4384765625,0.22509765625,3.4871818233115763,1.9091796875,7.81640625,0.54736328125,0.1640625,0.33367803432911003
7,train,noise,0.11893630772829056,94.3125,94.8125,2.16015625,4.21484375,4.44140625,1454,10,7.298294418325493,8.2265625,13.859375,3.138671875,0.406494140625,,,0.28826648415808137,8.59330833186288,3.412109375,10.0,0.39697265625,0.202880859375,3.4691221787707818,1.669921875,8.359375,0.4814453125,0.1427001953125,1052,10,3.291015625,6.731280621237869,8.171875,15.03125,0.456298828125,,,8.59330833186288,3.869140625,9.03125,0.4501953125,0.230712890625,3.4691221787707818,1.9052734375,7.83203125,0.54931640625,0.1636962890625,0.312049746127979
8,train,noise,0.10580195486545563,94.8125,95.3125,2.232421875,4.25,4.4765625,1399,10,7.345031807499569,8.328125,13.9609375,3.181640625,0.403564453125,,,0.2900374655906338,8.596618967772441,3.505859375,9.9140625,0.40771484375,0.2071533203125,3.4636700313931343,1.701171875,8.390625,0.4912109375,0.144287109375,1001,10,3.33203125,6.773121589512439,8.28125,15.1328125,0.452880859375,,,8.596618967772441,3.966796875,8.9375,0.46142578125,0.235107421875,3.4636700313931343,1.9443359375,7.85546875,0.5615234375,0.16552734375,0.3099484051010899
9,train,noise,0.09823508560657501,95.1875,95.6875,2.2890625,4.2578125,4.48046875,1297,10,7.306957810943974,8.1640625,13.9375,3.1953125,0.41455078125,,,0.2770634127831888,8.594645330913252,3.560546875,9.6328125,0.414306640625,0.2125244140625,3.4810574707972255,1.728515625,8.1875,0.496337890625,0.1484375,925,10,3.345703125,6.735428015254869,8.078125,15.109375,0.465576171875,,,8.594645330913252,4.0234375,8.625,0.46826171875,0.241455078125,3.4810574707972255,1.9716796875,7.609375,0.56640625,0.170654296875,0.3077574399006779
10,train,noise,0.09123767167329788,95.625,96.0,2.353515625,4.265625,4.4921875,1217,10,7.222575351449596,8.2421875,13.9375,3.2421875,0.408447265625,,,0.2750487046661012,8.592893012587417,3.5703125,9.6953125,0.41552734375,0.2120361328125,3.471920072888255,1.7216796875,8.2734375,0.495849609375,0.14697265625,859,10,3.3984375,6.63287807229307,8.1796875,15.1015625,0.45849609375,,,8.592893012587417,4.03515625,8.703125,0.469482421875,0.240478515625,3.471920072888255,1.9658203125,7.71875,0.56640625,0.1688232421875,0.30186509717524984
