epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat
1,train,baseline,0.5068327784538269,75.3125,75.3125,1.8916015625,1.595703125,1.595703125,91,10,4.503304530551831,5.0390625,6.3046875,1.201171875,0.2003173828125,,,0.30928551697854123,8.596267986654318,2.29296875,9.046875,0.266845703125,0.168212890625,3.4575312018290507,1.2197265625,6.05859375,0.352783203125,0.1435546875
2,train,baseline,0.26871171593666077,86.9375,86.9375,2.17578125,1.7197265625,1.7197265625,71,10,4.518136060030154,5.125,6.3515625,1.267578125,0.193359375,,,0.2894158054724767,8.599033405042121,2.62109375,8.484375,0.3046875,0.19091796875,3.480062787776823,1.35546875,5.89453125,0.389404296875,0.1575927734375
3,train,baseline,0.20685000717639923,89.8125,89.8125,2.24609375,1.7431640625,1.7431640625,65,10,4.6472406089491765,5.19921875,6.38671875,1.2958984375,0.186279296875,,,0.29286774763658907,8.59543099760002,2.74609375,8.296875,0.319580078125,0.1990966796875,3.4722322116586954,1.4287109375,5.8125,0.41162109375,0.164794921875
4,train,baseline,0.17133471369743347,91.625,91.625,2.271484375,1.7607421875,1.7607421875,69,10,4.761668062014721,5.2421875,6.40234375,1.275390625,0.1817626953125,,,0.26219047325627187,8.59226581996856,2.9296875,7.97265625,0.3408203125,0.2117919921875,3.5025088428542435,1.4931640625,5.7578125,0.42626953125,0.1707763671875
5,train,baseline,0.14733773469924927,92.75,92.75,2.326171875,1.7626953125,1.7626953125,63,10,4.841154854403094,5.2890625,6.39453125,1.248046875,0.1729736328125,,,0.2810065589421703,8.589685744456784,3.056640625,7.765625,0.35595703125,0.22021484375,3.4804225315175565,1.5546875,5.66015625,0.44677734375,0.1773681640625
6,train,baseline,0.13022921979427338,93.6875,93.6875,2.359375,1.7626953125,1.7626953125,63,10,4.900871923522864,5.29296875,6.390625,1.2109375,0.171875,,,0.26427160494851293,8.596216235821855,3.19921875,7.48828125,0.3720703125,0.2303466796875,3.4790435383397003,1.615234375,5.5390625,0.46435546875,0.1842041015625
7,train,baseline,0.11735620349645615,94.375,94.375,2.380859375,1.76171875,1.76171875,66,10,4.912301226610885,5.26171875,6.3984375,1.2021484375,0.1778564453125,,,0.2611330661678536,8.593186956248397,3.314453125,7.2265625,0.3857421875,0.2392578125,3.479506473254812,1.7119140625,5.31640625,0.4921875,0.1959228515625
8,train,baseline,0.10694646835327148,94.75,94.75,2.38671875,1.76171875,1.76171875,63,10,4.899980147390176,5.30078125,6.40234375,1.1982421875,0.171875,,,0.2498651053060346,8.593160498746517,3.37890625,7.13671875,0.393310546875,0.2431640625,3.4860631255919543,1.7177734375,5.3515625,0.492919921875,0.1954345703125
9,train,baseline,0.09845354408025742,95.1875,95.1875,2.392578125,1.7607421875,1.7607421875,63,10,4.89703136232268,5.29296875,6.3984375,1.1845703125,0.1729736328125,,,0.2826910998180344,8.594381246753962,3.466796875,6.953125,0.4033203125,0.2496337890625,3.47175969730691,1.7626953125,5.23828125,0.5078125,0.201171875
10,train,baseline,0.09105420112609863,95.5625,95.5625,2.427734375,1.7587890625,1.7587890625,65,10,4.981957466527411,5.33984375,6.37890625,1.1748046875,0.163330078125,,,0.26952530612173764,8.594446287478428,3.53125,6.87109375,0.410888671875,0.25341796875,3.481418813625714,1.796875,5.2265625,0.51611328125,0.2037353515625
11,train,baseline,0.08572681993246078,95.8125,95.8125,2.42578125,1.7578125,1.7578125,67,10,5.009340600955489,5.3515625,6.3828125,1.1669921875,0.1612548828125,,,0.27038202824581903,8.595620630229641,3.576171875,6.79296875,0.416015625,0.25634765625,3.480031846098599,1.8212890625,5.19140625,0.5234375,0.2061767578125
12,train,baseline,0.08182502537965775,95.9375,95.9375,2.435546875,1.7568359375,1.7568359375,69,10,5.028421926172503,5.34765625,6.375,1.1552734375,0.1611328125,,,0.28205851133097126,8.599906752049304,3.625,6.69921875,0.42138671875,0.259765625,3.471507358136558,1.833984375,5.15234375,0.5283203125,0.2080078125
13,train,baseline,0.07576090097427368,96.25,96.25,2.4296875,1.7568359375,1.7568359375,71,10,5.01813444937367,5.35546875,6.375,1.1318359375,0.1597900390625,,,0.3101812407483101,8.590870190325965,3.65234375,6.640625,0.42529296875,0.261962890625,3.470860793097457,1.853515625,5.12109375,0.5341796875,0.2099609375
14,train,baseline,0.07122848182916641,96.4375,96.4375,2.4296875,1.7578125,1.7578125,69,10,5.086827047902943,5.39453125,6.390625,1.1240234375,0.1556396484375,,,0.25955513812775943,8.596600069106117,3.724609375,6.54296875,0.43310546875,0.26611328125,3.4714904413680694,1.87890625,5.109375,0.541015625,0.2119140625
15,train,baseline,0.06834079325199127,96.625,96.625,2.43359375,1.7587890625,1.7587890625,69,10,5.1492284668793,5.41015625,6.3828125,1.111328125,0.1522216796875,,,0.2924894920956852,8.591733766195327,3.755859375,6.4921875,0.437255859375,0.268310546875,3.472890108141152,1.9208984375,5.04296875,0.55322265625,0.2161865234375
16,train,baseline,0.06471944600343704,96.8125,96.8125,2.443359375,1.7587890625,1.7587890625,66,10,5.166145272405214,5.4140625,6.38671875,1.1103515625,0.1524658203125,,,0.2825761001139549,8.596151476658608,3.8359375,6.3359375,0.4462890625,0.27392578125,3.4499945974567843,1.9453125,4.97265625,0.56396484375,0.219482421875
17,train,baseline,0.06230253726243973,96.9375,96.9375,2.470703125,1.7607421875,1.7607421875,69,10,5.158709151563178,5.42578125,6.390625,1.1103515625,0.15087890625,,,0.2447898991304513,8.596238365610494,3.849609375,6.32421875,0.44775390625,0.2744140625,3.4923652295672674,1.9541015625,5.01171875,0.5595703125,0.2191162109375
18,train,baseline,0.05999147891998291,97.125,97.125,2.490234375,1.7626953125,1.7626953125,67,10,5.200983906486312,5.46484375,6.3984375,1.10546875,0.1456298828125,,,0.27250846904245674,8.594409521570444,3.857421875,6.34765625,0.44873046875,0.2744140625,3.4776817538268583,1.9404296875,5.0625,0.55810546875,0.217041015625
19,train,baseline,0.05788080021739006,97.25,97.25,2.4921875,1.763671875,1.763671875,69,10,5.237702973958306,5.51171875,6.37890625,1.10546875,0.135986328125,,,0.27713297538286913,8.600280369571276,3.884765625,6.34375,0.45166015625,0.275146484375,3.4488790766864312,1.953125,5.0546875,0.56640625,0.218017578125
20,train,baseline,0.05607229098677635,97.3125,97.3125,2.5,1.7626953125,1.7626953125,67,10,5.252192378818103,5.52734375,6.3984375,1.1083984375,0.1363525390625,,,0.27613909026851113,8.59189258088853,3.90234375,6.3125,0.4541015625,0.2763671875,3.4666117786977204,1.9658203125,5.0625,0.56689453125,0.2186279296875
21,train,baseline,0.053478654474020004,97.4375,97.4375,2.49609375,1.763671875,1.763671875,72,10,5.257293591326085,5.52734375,6.40234375,1.1064453125,0.1365966796875,,,0.28112425186966916,8.593938658502069,3.943359375,6.234375,0.458984375,0.279296875,3.465134179676772,1.97265625,5.046875,0.5693359375,0.2193603515625
22,train,baseline,0.05048985406756401,97.625,97.625,2.509765625,1.767578125,1.767578125,72,10,5.309784933347614,5.5859375,6.41015625,1.111328125,0.1287841796875,,,0.26210481612033654,8.594873592735098,3.966796875,6.24609375,0.46142578125,0.27978515625,3.47500774319607,1.9755859375,5.109375,0.568359375,0.218017578125
23,train,baseline,0.04900841787457466,97.6875,97.6875,2.5,1.76953125,1.76953125,73,10,5.354680048395622,5.61328125,6.4140625,1.1201171875,0.1248779296875,,,0.2703233419941621,8.593186629768372,3.99609375,6.21484375,0.465087890625,0.28125,3.4765958214864296,1.978515625,5.1328125,0.56884765625,0.2176513671875
24,train,baseline,0.046851977705955505,97.8125,97.8125,2.501953125,1.771484375,1.771484375,74,10,5.3808388265034015,5.609375,6.41796875,1.1240234375,0.1260986328125,,,0.252192193995171,8.59441751006058,4.02734375,6.1484375,0.46875,0.28369140625,3.459917271749205,1.984375,5.09765625,0.57373046875,0.2188720703125
25,train,baseline,0.04477153718471527,97.875,97.875,2.48828125,1.7724609375,1.7724609375,74,10,5.406214001930239,5.63671875,6.4140625,1.1259765625,0.12164306640625,,,0.2603816355593931,8.600549407405625,4.0625,6.109375,0.472412109375,0.285400390625,3.471305366050686,2.0078125,5.08984375,0.578125,0.220458984375
26,train,baseline,0.04364454373717308,97.9375,97.9375,2.501953125,1.7724609375,1.7724609375,73,10,5.44690274513771,5.66796875,6.4140625,1.130859375,0.11676025390625,,,0.25761772822626156,8.595890718903428,4.06640625,6.12890625,0.47314453125,0.28515625,3.4851596759214893,2.03125,5.08984375,0.5830078125,0.221923828125
27,train,baseline,0.04254119470715523,98.0,98.0,2.505859375,1.7744140625,1.7744140625,70,10,5.47916538593921,5.68359375,6.421875,1.1298828125,0.115234375,,,0.28147732543848025,8.599240726812484,4.08984375,6.1015625,0.4755859375,0.286376953125,3.4920579769005253,2.01953125,5.1328125,0.57861328125,0.22021484375
28,train,baseline,0.040336642414331436,98.125,98.125,2.50390625,1.7763671875,1.7763671875,71,10,5.507703499603193,5.703125,6.43359375,1.13671875,0.11376953125,,,0.26670940369297214,8.594725486081337,4.12890625,6.03515625,0.48046875,0.288818359375,3.4738049072970303,2.017578125,5.140625,0.5810546875,0.219970703125
29,train,baseline,0.04198089614510536,98.125,98.125,2.51171875,1.7783203125,1.7783203125,74,10,5.5234233792305405,5.68359375,6.4296875,1.138671875,0.11602783203125,,,0.285925116418198,8.598822708477362,4.12890625,6.02734375,0.47998046875,0.2890625,3.4758673472116794,2.025390625,5.109375,0.5830078125,0.22119140625
30,train,baseline,0.037660449743270874,98.25,98.25,2.517578125,1.779296875,1.779296875,73,10,5.511144903596534,5.69921875,6.44140625,1.138671875,0.11505126953125,,,0.2433306564979366,8.595073148095466,4.1640625,5.96484375,0.484619140625,0.291259765625,3.4884769834249076,2.046875,5.09375,0.5869140625,0.2227783203125
1,test,,1.195260763168335,66.5625,66.5625,2.03125,1.6015625,1.6015625,72,10,4.835045294734321,4.875,6.0390625,1.12109375,0.19287109375,2.98828125,2.951171875,0.32817624251042316,6.65821148275179,2.302734375,6.92578125,0.345947265625,0.19970703125,3.1852953424983985,1.333984375,5.39453125,0.4189453125,0.16552734375
2,test,,1.1205726861953735,70.3125,70.3125,2.095703125,1.6328125,1.6328125,71,10,4.840185137714342,4.87890625,6.09375,1.1484375,0.1993408203125,3.01171875,2.943359375,0.34097211680812434,6.65821148275179,2.611328125,6.31640625,0.39208984375,0.226318359375,3.1852953424983985,1.474609375,5.1171875,0.462890625,0.182861328125
3,test,,1.1019970178604126,72.625,72.625,2.119140625,1.67578125,1.67578125,70,10,4.961608694076948,4.921875,6.23046875,1.1474609375,0.2098388671875,3.013671875,2.953125,0.3375492548799395,6.65821148275179,2.732421875,6.1171875,0.410400390625,0.2359619140625,3.1852953424983985,1.53125,5.046875,0.480712890625,0.1888427734375
4,test,,1.0725229978561401,73.9375,73.9375,2.166015625,1.67578125,1.67578125,64,10,4.9170910190765005,4.98828125,6.24609375,1.1064453125,0.2015380859375,3.03125,2.953125,0.33717258689877144,6.65821148275179,2.80078125,6.04296875,0.420654296875,0.240478515625,3.1852953424983985,1.5634765625,5.04296875,0.490966796875,0.19140625
5,test,,1.169933557510376,74.8125,74.8125,2.26953125,1.6572265625,1.6572265625,68,10,4.964292010493692,5.03125,6.1953125,1.0771484375,0.1875,3.06640625,2.9921875,0.3275034634396128,6.65821148275179,2.841796875,6.0078125,0.4267578125,0.2430419921875,3.1852953424983985,1.59375,5.03125,0.50048828125,0.1939697265625
6,test,,1.2083959579467773,74.25,74.25,2.318359375,1.677734375,1.677734375,72,10,5.026794488375693,5.03125,6.203125,1.0615234375,0.1888427734375,3.056640625,3.015625,0.3185588898364017,6.65821148275179,2.876953125,5.93359375,0.43212890625,0.24609375,3.1852953424983985,1.62890625,4.9609375,0.51123046875,0.1982421875
7,test,,1.0426695346832275,76.0,76.0,2.291015625,1.6533203125,1.6533203125,68,10,4.985178616755237,5.04296875,6.171875,1.0224609375,0.1832275390625,3.08203125,3.046875,0.33162030512180307,6.65821148275179,3.025390625,5.6484375,0.454345703125,0.258544921875,3.1852953424983985,1.75,4.7265625,0.54931640625,0.212646484375
8,test,,1.0278010368347168,77.625,77.625,2.291015625,1.6591796875,1.6591796875,65,10,5.007483693578993,5.046875,6.171875,1.0693359375,0.1820068359375,3.103515625,3.072265625,0.33210026011267063,6.65821148275179,3.046875,5.61328125,0.45751953125,0.26025390625,3.1852953424983985,1.748046875,4.73828125,0.548828125,0.2122802734375
9,test,,1.058284044265747,76.5625,76.5625,2.326171875,1.662109375,1.662109375,67,10,5.003557580341395,5.05859375,6.18359375,1.044921875,0.1822509765625,3.1015625,3.08203125,0.3207997945086585,6.65821148275179,3.08984375,5.53515625,0.464111328125,0.263916015625,3.1852953424983985,1.771484375,4.69921875,0.55615234375,0.21484375
10,test,,1.006974697113037,76.875,76.875,2.353515625,1.6611328125,1.6611328125,67,10,5.084350764187207,5.08984375,6.16796875,1.0419921875,0.1749267578125,3.19140625,3.1015625,0.33095400601735736,6.65821148275179,3.083984375,5.58203125,0.463134765625,0.262451171875,3.1852953424983985,1.7626953125,4.75,0.55322265625,0.2130126953125
11,test,,0.9895485043525696,77.3125,77.3125,2.3828125,1.658203125,1.658203125,67,10,5.074481636860515,5.08984375,6.1875,1.04296875,0.1771240234375,3.17578125,3.109375,0.3355067369417602,6.65821148275179,3.1328125,5.484375,0.470458984375,0.2666015625,3.1852953424983985,1.7998046875,4.67578125,0.56494140625,0.2174072265625
12,test,,1.011440396308899,77.0625,77.0625,2.36328125,1.65625,1.65625,70,10,5.079115823542832,5.125,6.16796875,1.0166015625,0.1690673828125,3.185546875,3.115234375,0.32974578462469917,6.65821148275179,3.142578125,5.49609375,0.471923828125,0.2666015625,3.1852953424983985,1.7685546875,4.7734375,0.55517578125,0.2127685546875
13,test,,1.075497031211853,77.75,77.75,2.41015625,1.6572265625,1.6572265625,68,10,5.052265136699443,5.08203125,6.1640625,1.0068359375,0.17578125,3.22265625,3.142578125,0.3375313952652467,6.65821148275179,3.193359375,5.3515625,0.479736328125,0.27197265625,3.1852953424983985,1.8095703125,4.6484375,0.56787109375,0.2188720703125
14,test,,1.0537296533584595,78.1875,78.1875,2.349609375,1.6669921875,1.6669921875,69,10,5.093607150489536,5.09375,6.17578125,1.0107421875,0.17529296875,3.2421875,3.1640625,0.3328979852778003,6.65821148275179,3.23046875,5.2890625,0.4853515625,0.27490234375,3.1852953424983985,1.8056640625,4.66796875,0.56689453125,0.2181396484375
15,test,,1.1144471168518066,77.25,77.25,2.37890625,1.6572265625,1.6572265625,66,10,5.066396028402418,5.12109375,6.171875,1.0029296875,0.1705322265625,3.302734375,3.228515625,0.33178615476579204,6.65821148275179,3.203125,5.37109375,0.48095703125,0.27197265625,3.1852953424983985,1.79296875,4.71875,0.56298828125,0.2159423828125
16,test,,1.2747176885604858,76.5625,76.5625,2.353515625,1.662109375,1.662109375,69,10,5.066057256827394,5.1171875,6.17578125,1.0224609375,0.1715087890625,3.26953125,3.216796875,0.32408271457592974,6.65821148275179,3.255859375,5.265625,0.48876953125,0.2763671875,3.1852953424983985,1.8251953125,4.65234375,0.5732421875,0.2198486328125
17,test,,1.2667549848556519,77.0625,77.0625,2.4453125,1.65234375,1.65234375,68,10,5.059994542909913,5.125,6.1640625,1.001953125,0.168701171875,3.2890625,3.216796875,0.31715670129289425,6.65821148275179,3.2109375,5.36328125,0.482177734375,0.2724609375,3.1852953424983985,1.8408203125,4.62890625,0.578125,0.2215576171875
18,test,,1.4394975900650024,76.625,76.625,2.447265625,1.66796875,1.66796875,68,10,5.117578424043482,5.1640625,6.19140625,0.99609375,0.166259765625,3.318359375,3.23828125,0.3170116413902167,6.65821148275179,3.27734375,5.265625,0.4921875,0.27734375,3.1852953424983985,1.8447265625,4.66015625,0.5791015625,0.220947265625
19,test,,1.5835174322128296,76.125,76.125,2.42578125,1.6748046875,1.6748046875,72,10,5.195041304373526,5.18359375,6.1875,1.0205078125,0.16259765625,3.322265625,3.25,0.30031310680915696,6.65821148275179,3.296875,5.25,0.4951171875,0.2783203125,3.1852953424983985,1.8466796875,4.67578125,0.57958984375,0.220703125
20,test,,1.3503291606903076,77.0625,77.0625,2.423828125,1.66796875,1.66796875,67,10,5.172128581313059,5.1953125,6.1953125,1.0107421875,0.1611328125,3.30859375,3.240234375,0.30277608096311553,6.65821148275179,3.333984375,5.1875,0.5009765625,0.28125,3.1852953424983985,1.8359375,4.7109375,0.576171875,0.218994140625
