epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.5576046705245972,71.75,72.3125,1.3984375,1.923828125,1.923828125,994,11,5.70442417566473,6.40625,8.578125,1.330078125,0.25341796875,,,0.27260368944559404,8.595744689182991,2.38671875,10.2265625,0.277587890625,0.1590576171875,3.461241049272516,1.244140625,7.37890625,0.359375,0.1260986328125,746,10,1.435546875,5.0863967335672395,5.796875,8.265625,0.298828125,,,8.595744689182991,2.435546875,9.5234375,0.283203125,0.169189453125,3.461241049272516,1.2568359375,6.7421875,0.36328125,0.1358642578125,0.2794762132273649
2,train,noise,0.30689334869384766,85.1875,85.6875,1.8154296875,2.138671875,2.138671875,468,11,5.663348545007438,6.4375,8.84375,1.509765625,0.2724609375,,,0.25945409119063567,8.593860641119218,2.767578125,9.4921875,0.322021484375,0.1842041015625,3.4687926863325154,1.4052734375,7.09375,0.4052734375,0.141845703125,311,10,1.6376953125,4.9044692022698895,5.76953125,8.515625,0.322998046875,,,8.593860641119218,2.837890625,8.6875,0.330322265625,0.1976318359375,3.4687926863325154,1.427734375,6.37890625,0.41162109375,0.1546630859375,0.2708273056251191
3,train,noise,0.23677171766757965,88.4375,89.125,1.859375,2.189453125,2.189453125,357,11,5.740899689874534,6.48828125,8.8984375,1.5302734375,0.27099609375,,,0.3021673130774138,8.598309894077234,2.857421875,9.375,0.332275390625,0.189453125,3.4767388866454723,1.4541015625,7.0546875,0.418212890625,0.1458740234375,217,10,1.662109375,4.93878372011845,5.80859375,8.5703125,0.322021484375,,,8.598309894077234,2.93359375,8.5390625,0.341064453125,0.20361328125,3.4767388866454723,1.4794921875,6.32421875,0.425537109375,0.159423828125,0.3095776985943736
4,train,noise,0.19803808629512787,90.3125,91.0,1.9248046875,2.201171875,2.201171875,306,11,5.692793531086183,6.5,9.0,1.560546875,0.27734375,,,0.2794495694981923,8.591932309510103,2.98046875,9.1328125,0.3466796875,0.1973876953125,3.498779706753969,1.5048828125,6.98828125,0.43017578125,0.1505126953125,183,10,1.6953125,4.885342503697727,5.79296875,8.65625,0.330810546875,,,8.591932309510103,3.060546875,8.265625,0.356201171875,0.2127685546875,3.498779706753969,1.5322265625,6.23046875,0.43798828125,0.1649169921875,0.2858822127465272
5,train,noise,0.17507636547088623,91.5,92.1875,1.9892578125,2.208984375,2.208984375,283,11,5.734073101486562,6.546875,8.9765625,1.5673828125,0.2705078125,,,0.276389162871527,8.596768986653888,3.037109375,9.0703125,0.353271484375,0.2005615234375,3.473693147327561,1.5283203125,6.96484375,0.43994140625,0.1524658203125,158,10,1.703125,4.9210016979348925,5.84765625,8.640625,0.3232421875,,,8.596768986653888,3.119140625,8.203125,0.36279296875,0.2159423828125,3.473693147327561,1.5556640625,6.2109375,0.447998046875,0.1668701171875,0.28185745553832786
6,train,noise,0.16034436225891113,92.125,92.8125,2.03125,2.208984375,2.208984375,267,11,5.74426677218716,6.5,8.9296875,1.5810546875,0.27197265625,,,0.27420290880484843,8.590487463597707,3.125,8.84375,0.36376953125,0.20703125,3.4678390567235007,1.5810546875,6.80859375,0.455810546875,0.1585693359375,144,10,1.7216796875,4.927888696596125,5.80078125,8.59375,0.325439453125,,,8.590487463597707,3.212890625,7.96484375,0.373779296875,0.22314453125,3.4678390567235007,1.6103515625,6.046875,0.46435546875,0.1737060546875,0.2787314537743247
7,train,noise,0.14604049921035767,92.9375,93.625,2.056640625,2.212890625,2.212890625,255,11,5.754591803581904,6.453125,8.984375,1.59375,0.28125,,,0.28678812687953337,8.589960196583029,3.1953125,8.65625,0.3720703125,0.21240234375,3.494032688516843,1.5859375,6.77734375,0.453857421875,0.159423828125,137,10,1.7373046875,4.92430225983802,5.734375,8.640625,0.33642578125,,,8.589960196583029,3.28515625,7.75390625,0.382568359375,0.2293701171875,3.494032688516843,1.6171875,5.9921875,0.462890625,0.17529296875,0.2943319267949598
8,train,noise,0.13664670288562775,93.375,94.0625,2.076171875,2.212890625,2.212890625,241,11,5.729511401048075,6.4375,8.890625,1.59765625,0.2763671875,,,0.27069573923769064,8.596028301166356,3.216796875,8.6015625,0.374267578125,0.2139892578125,3.45191824352063,1.60546875,6.67578125,0.465087890625,0.162353515625,127,10,1.7421875,4.89038174352711,5.73046875,8.5625,0.330810546875,,,8.596028301166356,3.30859375,7.70703125,0.385009765625,0.23095703125,3.45191824352063,1.63671875,5.90625,0.47412109375,0.1783447265625,0.27618124811927314
9,train,noise,0.12859703600406647,93.75,94.375,2.111328125,2.216796875,2.216796875,242,11,5.735685887121972,6.5,9.03125,1.59765625,0.280029296875,,,0.29102275394712945,8.596863620943612,3.314453125,8.46875,0.3857421875,0.2196044921875,3.491582071223883,1.6279296875,6.73828125,0.466064453125,0.162841796875,129,10,1.7412109375,4.900325861352889,5.76953125,8.6875,0.3359375,,,8.596863620943612,3.41015625,7.546875,0.396728515625,0.2374267578125,3.491582071223883,1.66015625,5.94140625,0.475341796875,0.17919921875,0.29575064833064235
10,train,noise,0.12088920921087265,94.0,94.625,2.111328125,2.21484375,2.21484375,222,11,5.725039251985248,6.42578125,8.9609375,1.61328125,0.282958984375,,,0.26453935224946395,8.594441410494682,3.3671875,8.28125,0.391845703125,0.2242431640625,3.4721730081904703,1.6318359375,6.6328125,0.469970703125,0.164794921875,110,10,1.759765625,4.884122630972133,5.6953125,8.625,0.339599609375,,,8.594441410494682,3.46484375,7.36328125,0.403076171875,0.242431640625,3.4721730081904703,1.6640625,5.83984375,0.479248046875,0.1815185546875,0.27207713326299415
