epoch,phase,condition,loss,accuracy,accuracy_nn,temperature,length,length_nn,lexicon_size,actual_vocab_size,entropy_msg_as_a_whole,entropy_msg,entropy_max,max_rep,redundancy,KLD_train_test,KLD_test_train,topsim,entropy_input,mutual_info_msg_input,variation_of_info_msg_input,proficiency_msg_input,redundancy_msg_input,entropy_cat,mutual_info_msg_cat,variation_of_info_msg_cat,proficiency_msg_cat,redundancy_msg_cat,lexicon_size_nn,actual_vocab_size_nn,max_rep_nn,entropy_whole_msg_nn,entropy_msg_nn,entropy_max_nn,redundancy_nn,KLD_train_test_nn,KLD_test_train_nn,entropy_input_nn,mutual_info_msg_input_nn,variation_of_info_msg_input_nn,proficiency_msg_input_nn,redundancy_msg_input_nn,entropy_cat_nn,mutual_info_msg_cat_nn,variation_of_info_msg_cat_nn,proficiency_msg_cat_nn,redundancy_msg_cat_nn,topsim_nn
1,train,noise,0.50942462682724,75.1875,75.25,1.8974609375,1.58984375,1.58984375,91,10,3.491232984398835,4.484375,6.28515625,1.1787109375,0.2861328125,,,0.26331888238381745,8.592695817330243,1.9140625,9.25,0.2227783203125,0.1463623046875,3.4836784878513662,1.2294921875,5.5078125,0.35302734375,0.154296875,91,10,1.177734375,3.4924098048290135,3.921875,6.28515625,0.3759765625,,,8.592695817330243,2.203125,8.109375,0.256591796875,0.1761474609375,3.4836784878513662,1.37109375,4.66015625,0.393798828125,0.1851806640625,0.26319464324024516
2,train,noise,0.27745088934898376,86.25,86.3125,2.20703125,1.671875,1.671875,31,10,3.571008901287893,4.7421875,6.31640625,1.1591796875,0.2490234375,,,0.3432089907870594,8.592500399387575,2.123046875,9.09375,0.2470703125,0.1591796875,3.501713628910079,1.3369140625,5.5703125,0.3818359375,0.162109375,31,10,1.158203125,3.5718755774161655,4.22265625,6.31640625,0.331298828125,,,8.592500399387575,2.48046875,7.85546875,0.28857421875,0.1934814453125,3.501713628910079,1.51953125,4.6875,0.433837890625,0.1966552734375,0.34488295042423883
3,train,noise,0.21878144145011902,89.0,89.0625,2.291015625,1.6806640625,1.6806640625,35,10,3.795089065135557,4.8125,6.3203125,1.1640625,0.238525390625,,,0.32167577514157736,8.592641691594439,2.3515625,8.703125,0.273681640625,0.1754150390625,3.4640391392533805,1.408203125,5.4609375,0.406494140625,0.170166015625,35,10,1.1630859375,3.7956913076642014,4.30078125,6.3203125,0.31982421875,,,8.592641691594439,2.765625,7.359375,0.32177734375,0.214599609375,3.4640391392533805,1.625,4.51171875,0.46923828125,0.2093505859375,0.3216727012093274
4,train,noise,0.18080522119998932,91.0625,91.0625,2.2890625,1.701171875,1.701171875,42,10,4.034537316964951,4.98046875,6.359375,1.1337890625,0.2169189453125,,,0.25693115598809113,8.59453079110977,2.50390625,8.5703125,0.291259765625,0.1844482421875,3.4756744981568994,1.421875,5.609375,0.4091796875,0.168212890625,42,10,1.1328125,4.035330590246865,4.49609375,6.359375,0.292724609375,,,8.59453079110977,2.970703125,7.15234375,0.345703125,0.2269287109375,3.4756744981568994,1.66796875,4.63671875,0.47998046875,0.209228515625,0.2578730603220406
5,train,noise,0.1518264263868332,92.625,92.6875,2.314453125,1.7109375,1.7109375,44,10,4.239870832840232,5.12109375,6.3671875,1.111328125,0.19580078125,,,0.2547782068406348,8.596345669667043,2.5859375,8.546875,0.30078125,0.1884765625,3.459645501779522,1.443359375,5.6953125,0.417236328125,0.168212890625,44,10,1.111328125,4.240671834384117,4.6875,6.3671875,0.263916015625,,,8.596345669667043,3.080078125,7.125,0.3583984375,0.23193359375,3.459645501779522,1.703125,4.73828125,0.492431640625,0.2091064453125,0.25513756568058477
6,train,noise,0.1321871429681778,93.4375,93.5,2.357421875,1.712890625,1.712890625,45,10,4.365999415179011,5.15234375,6.35546875,1.1005859375,0.189697265625,,,0.2687190819817818,8.59083367761195,2.658203125,8.421875,0.3095703125,0.1934814453125,3.4623369152767065,1.4697265625,5.67578125,0.424560546875,0.170654296875,45,10,1.1005859375,4.366232114651375,4.73046875,6.35546875,0.255859375,,,8.59083367761195,3.16796875,6.984375,0.36865234375,0.23779296875,3.4623369152767065,1.73828125,4.71484375,0.501953125,0.212158203125,0.26915709510140484
7,train,noise,0.11895662546157837,94.0,94.0625,2.373046875,1.7158203125,1.7158203125,46,10,4.442450895661237,5.21875,6.3828125,1.09765625,0.182373046875,,,0.26896172383580463,8.596868532220265,2.72265625,8.3671875,0.31689453125,0.1971435546875,3.4771175624934174,1.4853515625,5.7265625,0.427001953125,0.1707763671875,47,10,1.09765625,4.441928497961359,4.80859375,6.3828125,0.2469482421875,,,8.596868532220265,3.25390625,6.89453125,0.378662109375,0.2427978515625,3.4771175624934174,1.765625,4.75390625,0.5078125,0.213134765625,0.26896172383580463
8,train,noise,0.10765766352415085,94.6875,94.75,2.4140625,1.720703125,1.720703125,52,10,4.507287913608172,5.2890625,6.39453125,1.091796875,0.1729736328125,,,0.25386341545906455,8.591741040008747,2.75,8.375,0.320068359375,0.1982421875,3.480718605849665,1.4921875,5.78125,0.4287109375,0.170166015625,52,10,1.091796875,4.507360038953479,4.88671875,6.39453125,0.2357177734375,,,8.591741040008747,3.2890625,6.90234375,0.3828125,0.2440185546875,3.480718605849665,1.7763671875,4.8125,0.51025390625,0.2122802734375,0.25391390631568633
9,train,noise,0.09959331899881363,95.125,95.1875,2.4375,1.7255859375,1.7255859375,49,9,4.534872521084712,5.30078125,6.40625,1.0947265625,0.172607421875,,,0.2564894065220292,8.597487146928774,2.76953125,8.359375,0.322265625,0.1993408203125,3.489684970710368,1.47265625,5.84375,0.422119140625,0.1676025390625,49,9,1.09375,4.535175005606186,4.90625,6.40625,0.2342529296875,,,8.597487146928774,3.318359375,6.86328125,0.385986328125,0.245849609375,3.489684970710368,1.7578125,4.87890625,0.50390625,0.2093505859375,0.2564444049808184
10,train,noise,0.09032460302114487,95.6875,95.6875,2.45703125,1.73046875,1.73046875,53,10,4.583452613829175,5.34375,6.40234375,1.0908203125,0.16552734375,,,0.24600791645706632,8.593926754628251,2.806640625,8.328125,0.32666015625,0.2012939453125,3.4805248493485377,1.4716796875,5.8828125,0.422607421875,0.166748046875,53,10,1.0908203125,4.5836178624994925,4.96875,6.40234375,0.2237548828125,,,8.593926754628251,3.37109375,6.8203125,0.392333984375,0.24853515625,3.4805248493485377,1.7626953125,4.92578125,0.50634765625,0.2086181640625,0.24549097869980138
